recording_id,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23
01d36def5,-3.9434587955474854,-1.5651966333389282,-4.51175594329834,-0.49587661027908325,-3.9253013134002686,1.3663265705108643,-2.9371585845947266,1.8918986320495605,-3.8398375511169434,-2.834998607635498,1.694271206855774,-2.1188783645629883,-2.023470163345337,-3.028413772583008,-1.4886775016784668,-2.849933624267578,-2.9416122436523438,-3.539832830429077,-4.0495100021362305,-2.7910561561584473,-3.353351354598999,-3.3894083499908447,-6.83394193649292,-0.011822715401649475
01fefebcb,0.23353207111358643,-0.4053826332092285,-1.7854076623916626,1.3781777620315552,-3.7253739833831787,-3.352365732192993,-0.7240621447563171,-1.9611300230026245,-0.21952569484710693,-0.9507720470428467,-2.893768548965454,-2.1641595363616943,0.7605560421943665,-3.110874891281128,-0.3437027931213379,-2.733330011367798,-2.6893553733825684,-1.2169287204742432,-0.052736036479473114,-2.3484790325164795,-2.526139259338379,-2.838240623474121,-9.677032470703125,-3.5632588863372803
0208fec47,-4.122313022613525,-2.915998697280884,-3.8710825443267822,-0.9595639109611511,-3.435000419616699,-2.7382972240448,-1.6801975965499878,0.8349286913871765,-3.1642909049987793,-4.37171745300293,-3.0480401515960693,1.3909474611282349,-3.164928436279297,-1.5675182342529297,-1.3824020624160767,4.347655773162842,-3.1919374465942383,-2.2474591732025146,-2.4106364250183105,-2.815706968307495,-2.2596209049224854,-3.9119772911071777,-3.2355167865753174,-3.843592405319214
0232841d4,-3.6469674110412598,0.12463564425706863,-4.040760040283203,-1.0743591785430908,0.07518469542264938,-4.24952507019043,-1.8483614921569824,-2.0167014598846436,-2.975743532180786,-3.0074377059936523,-4.194147109985352,-3.4369351863861084,-3.930968761444092,0.1790473312139511,4.129481315612793,-1.8517886400222778,-4.3354973793029785,-3.0550811290740967,-1.247521996498108,-3.6424148082733154,-1.958422303199768,1.4975981712341309,-4.858198165893555,-2.7413382530212402
02c30604d,-3.0188252925872803,-2.381385087966919,-3.031097412109375,0.07751331478357315,-2.685403347015381,-2.239126443862915,-2.1302435398101807,2.6615183353424072,-2.7492623329162598,-3.109790802001953,0.6604247093200684,0.17535553872585297,-1.8748619556427002,-2.424730062484741,-3.0257673263549805,-2.4585824012756348,-0.2606619596481323,-1.3416357040405273,-3.1686904430389404,-2.507326126098633,-0.4697779417037964,-2.6741068363189697,4.623617172241211,-0.3205506503582001
02dbcc383,1.3772754669189453,-0.9568204879760742,-1.2880983352661133,0.9965729117393494,-1.7483620643615723,-2.5324630737304688,-2.5402276515960693,-3.8241801261901855,-0.0763390064239502,-2.53840970993042,-3.7329940795898438,-4.236623287200928,3.40224027633667,-3.733027458190918,-2.4835031032562256,-3.026742935180664,-3.7484500408172607,-3.578518867492676,2.704317808151245,-2.394920825958252,-5.82633113861084,-2.4424638748168945,-6.081409454345703,-1.899137020111084
0303dee3c,-2.1739931106567383,0.07907678186893463,-2.220926523208618,1.1948069334030151,-1.8821336030960083,-4.581284523010254,-1.028520941734314,-0.4746871590614319,-1.9789888858795166,-2.736896276473999,-3.2556886672973633,-1.0356913805007935,-2.154783010482788,-1.4825047254562378,2.900219202041626,-2.4522907733917236,-2.3180880546569824,-2.1621811389923096,-1.7916170358657837,-1.790581464767456,-0.47707411646842957,-0.27230000495910645,-6.410964012145996,-3.2666893005371094
034f46152,-0.8831546902656555,0.026833057403564453,-1.659294605255127,1.1537407636642456,-2.7587552070617676,2.7327303886413574,-0.5507376790046692,-2.173142433166504,-0.9074451923370361,-2.5712063312530518,-0.3100883364677429,-1.9642918109893799,1.3462467193603516,-1.2946479320526123,0.1997576355934143,-2.406846284866333,-2.6242148876190186,-2.5961198806762695,0.4934861361980438,-0.03564435988664627,-3.3224904537200928,-1.3674936294555664,-6.432618141174316,-2.181745767593384
037460d90,-3.6273739337921143,2.9811511039733887,-2.5183215141296387,0.7647423148155212,-2.7636959552764893,-3.317779779434204,-3.718879461288452,-1.8438585996627808,-1.2555025815963745,-3.077369213104248,-3.551251173019409,-2.141021966934204,-2.715738534927368,0.3067348897457123,-2.0827996730804443,-2.9325478076934814,3.4338183403015137,-2.3113789558410645,-3.26381254196167,-2.116084337234497,-2.897571086883545,-1.640841007232666,-3.8155927658081055,-3.131056308746338
039395460,-3.0159051418304443,-0.8426549434661865,-2.880293607711792,-0.10850944370031357,-3.3498010635375977,-2.1908469200134277,3.5045113563537598,-0.7579488754272461,-3.1624364852905273,-1.2624953985214233,1.7516539096832275,0.7532803416252136,-2.5236754417419434,-2.7081573009490967,-0.4842545986175537,-2.2020511627197266,-2.5529141426086426,-1.2756550312042236,-2.0037505626678467,-0.4544725716114044,0.4751111567020416,-2.8397059440612793,-4.940073013305664,-1.03440260887146
039892ae3,-5.283466339111328,-2.087493896484375,-4.510578632354736,1.001325011253357,-7.50217866897583,-2.394012451171875,-3.524324655532837,2.7563889026641846,-5.071070194244385,-4.074986934661865,-0.174454003572464,0.4402674734592438,-4.497799396514893,-4.297885894775391,-3.0662808418273926,-2.218278169631958,2.7407374382019043,-1.1907527446746826,-6.65835428237915,-2.58624267578125,-1.2325619459152222,-6.382493495941162,-6.310560703277588,-1.7995638847351074
03a06a709,-2.5693488121032715,-1.4972957372665405,-0.4729096591472626,-0.6434951424598694,-3.6745338439941406,-0.6230586171150208,3.0333969593048096,-2.1931841373443604,-3.0476133823394775,-1.4567985534667969,-0.3214402496814728,-0.26916027069091797,-1.6396398544311523,-2.9834678173065186,-1.1098265647888184,-2.1206066608428955,-2.771395444869995,-1.473158359527588,-1.7125582695007324,2.53420090675354,-1.640863299369812,-3.0407097339630127,-4.8880815505981445,-2.8407554626464844
03a9a5b2a,0.960794985294342,-1.4284427165985107,-2.1970815658569336,-0.0009654229506850243,0.1462855488061905,-2.577317237854004,-2.5405445098876953,-4.192041397094727,-1.548861026763916,-1.755194067955017,-3.5973401069641113,-4.089946746826172,2.9641427993774414,-2.3297483921051025,-2.3075528144836426,-2.772723913192749,-5.258569717407227,-3.147510290145874,3.681837320327759,-3.9039900302886963,-5.859094619750977,-2.0608415603637695,-5.267817974090576,-1.6863073110580444
03d0c7428,-0.14853118360042572,-1.3415316343307495,-0.32757529616355896,1.052351713180542,-2.963308095932007,-3.292492151260376,-2.6596994400024414,-2.769225597381592,-1.2902016639709473,0.6092482209205627,-4.430492401123047,-4.149629592895508,0.4481804370880127,-2.981266498565674,-0.9212815761566162,-1.7140870094299316,-2.7904295921325684,0.5635326504707336,0.14577333629131317,-1.309627652168274,-4.602929592132568,-3.268467903137207,-7.8780975341796875,-2.7689707279205322
03f5a4505,1.0123199224472046,-1.0996803045272827,-1.6090426445007324,0.9388194680213928,-1.999461054801941,0.0041183847934007645,-1.7567929029464722,-2.3287320137023926,-0.7122239470481873,-2.4472084045410156,-2.498328447341919,-3.471619129180908,3.054478406906128,-2.8035356998443604,-0.6746547222137451,-2.0753085613250732,-3.5675768852233887,-2.6594033241271973,1.9644935131072998,-2.5143518447875977,-4.1418776512146,-2.033459424972534,-6.18719482421875,-0.3879801630973816
03f8931a1,-5.7531208992004395,-3.3253164291381836,-4.863588809967041,0.7316873669624329,-7.7205119132995605,-2.7369043827056885,-1.735918402671814,2.5638866424560547,-5.356745719909668,-4.56406307220459,0.34146618843078613,1.916094183921814,-4.814860820770264,-4.495697975158691,-2.5480940341949463,-0.7062494158744812,0.8223751187324524,-0.848843514919281,-6.735097408294678,-1.8914912939071655,-0.5546587109565735,-6.229069232940674,-5.596584320068359,-2.3135969638824463
04053cd3e,1.815712571144104,-0.5914753675460815,-2.1467180252075195,0.13461394608020782,-0.2648622393608093,-2.225165843963623,-2.199363946914673,-3.979461908340454,-0.6137637495994568,-1.5829823017120361,-3.517357587814331,-4.38881778717041,2.910163402557373,-1.9767696857452393,-1.899595856666565,-2.34938645362854,-5.049941062927246,-2.7603766918182373,2.582777976989746,-3.6839892864227295,-5.606778621673584,-1.382979154586792,-6.6890950202941895,-1.5828030109405518
040d4f0d5,-2.9504294395446777,-0.3879675269126892,-3.798177719116211,-0.5441895723342896,0.09872274100780487,-3.810750961303711,-1.4281433820724487,-2.1210720539093018,-3.0893101692199707,-0.25531208515167236,-3.746453046798706,-3.5143964290618896,-3.0197019577026367,-0.5963112115859985,2.914203405380249,-2.4462645053863525,-4.263117790222168,-1.0481880903244019,-0.5577045679092407,-3.759221076965332,-1.9902219772338867,0.1827172189950943,-5.5894775390625,-2.091233968734741
042a6c838,-3.95762038230896,1.8869150876998901,-3.8592262268066406,1.1050841808319092,-1.6757253408432007,-4.221971035003662,-4.162097930908203,-1.0903242826461792,-1.0015820264816284,-3.407576560974121,-4.374617576599121,-2.91009783744812,-2.2015178203582764,1.1838347911834717,-0.574781060218811,-2.1469385623931885,0.21937958896160126,-3.1864566802978516,-2.470634937286377,-3.2988803386688232,-3.932300567626953,-0.37689459323883057,-7.169925212860107,-3.61592960357666
044173e0d,-1.583206295967102,-1.002233862876892,-0.7277608513832092,1.1229779720306396,-5.2835493087768555,-3.090639591217041,-1.0538315773010254,-2.3540353775024414,-1.1185920238494873,-2.26310658454895,-2.6358282566070557,-2.0954015254974365,-1.8310351371765137,-2.676178455352783,-1.1105419397354126,-0.42525383830070496,0.6908277869224548,-0.6563417911529541,-2.7834503650665283,-0.24179768562316895,-2.9323973655700684,-4.3855061531066895,-7.865707874298096,-3.975281238555908
04496d53a,-4.414928436279297,-1.985232949256897,-3.1152255535125732,0.9987344145774841,-6.354767322540283,-3.351881504058838,-2.9673352241516113,2.6025924682617188,-3.9184956550598145,-4.013753890991211,-0.4958641827106476,0.31532296538352966,-3.5849201679229736,-4.133658409118652,-2.3496055603027344,-1.6779208183288574,2.809499502182007,-0.9654140472412109,-5.424208164215088,-1.142324447631836,-1.1687982082366943,-5.412171363830566,-4.193628311157227,-1.996376872062683
0465bce22,-2.324735164642334,-0.17939575016498566,-3.215885877609253,0.2122633159160614,-2.002535581588745,-4.38458776473999,-0.36588171124458313,-1.3357797861099243,-2.475356101989746,-2.118896484375,-3.927797317504883,-1.6956921815872192,-1.9483816623687744,-1.4730030298233032,3.2529847621917725,-1.737526297569275,-3.545149087905884,-2.2874557971954346,-0.8505534529685974,-2.577910900115967,-0.8389332890510559,-0.3692781329154968,-5.811379909515381,-2.8870203495025635
047a7c4bf,-2.2874555587768555,-2.128560781478882,-2.62312912940979,-1.2145330905914307,-1.3892475366592407,4.74836540222168,-2.508526563644409,0.10968457162380219,-2.6698734760284424,-1.6185784339904785,0.2006247490644455,-1.2080289125442505,-1.5418195724487305,-1.419643521308899,-2.719101905822754,-3.174410343170166,-2.7857048511505127,-2.8983888626098633,-2.806147336959839,-2.0907700061798096,-2.654414176940918,-2.5220136642456055,-2.681630849838257,4.6008758544921875
048b0a17d,-2.4117989540100098,-0.2768721580505371,-2.8121533393859863,-0.05818196386098862,-2.5779902935028076,2.066964864730835,1.5534117221832275,-1.3267734050750732,-3.126788377761841,-1.6438202857971191,1.573929786682129,-0.3308866322040558,-0.9054061770439148,-2.002767562866211,-0.9056533575057983,-2.0608632564544678,-3.3537745475769043,-3.0180764198303223,-2.093122959136963,-0.9345565438270569,-2.492979049682617,-2.6669209003448486,-2.526642084121704,4.547857761383057
048b8700d,-3.8230011463165283,-3.618091344833374,-3.1744275093078613,-0.37020593881607056,-4.823145866394043,-2.722848892211914,3.6928772926330566,2.0445241928100586,-3.5790855884552,-0.9765942096710205,2.358215570449829,4.0133843421936035,-3.304168462753296,-3.904658555984497,-1.8263235092163086,-1.8592380285263062,-0.9509946703910828,1.2120285034179688,-3.489109992980957,-0.937657356262207,3.352229356765747,-3.7572240829467773,-2.916253089904785,-1.6531399488449097
04997b478,-3.5571203231811523,2.387836217880249,-2.5390944480895996,1.120875358581543,-2.849375009536743,-3.5193216800689697,-3.193308115005493,-1.7644320726394653,-1.597835659980774,-2.7253363132476807,-3.6309409141540527,-1.8655129671096802,-2.649137496948242,0.14900633692741394,-1.6093134880065918,-2.6010935306549072,4.019925594329834,-1.9029139280319214,-3.2882018089294434,-2.5217700004577637,-2.2742340564727783,-1.763433575630188,-3.947885751724243,-3.037245988845825
04aa83271,-2.8350422382354736,2.7179648876190186,-1.7650642395019531,0.3645092844963074,-2.8161721229553223,-3.035496234893799,-3.758077383041382,-1.6541342735290527,-1.0110890865325928,-3.320327043533325,-3.1828768253326416,-1.9569860696792603,-2.3254449367523193,0.0076670534908771515,-2.7674713134765625,-3.20186710357666,4.387935161590576,-2.2058463096618652,-2.971456289291382,-2.0982401371002197,-2.6407172679901123,-1.7438846826553345,-2.1492691040039062,-2.759385108947754
04aef0297,-3.013996124267578,0.5387922525405884,-3.7482168674468994,-0.47943148016929626,-0.07610762864351273,-3.9771640300750732,-1.5144394636154175,-1.9370330572128296,-2.2723610401153564,-3.2018988132476807,-3.933446168899536,-3.4059500694274902,-3.152968406677246,-0.29255250096321106,4.244307041168213,-2.807872772216797,-4.298161029815674,-3.488600254058838,-0.682134211063385,-3.5739686489105225,-1.694225788116455,1.4702403545379639,-4.566492557525635,-2.681326389312744
04e21ba1b,-3.0717098712921143,-0.9196408987045288,-2.7166426181793213,-0.3827766180038452,-3.6889026165008545,-2.2557857036590576,3.1011435985565186,-1.591711163520813,-3.221789836883545,-1.2679169178009033,0.26069319248199463,-0.42967140674591064,-2.482520580291748,-2.0361554622650146,-0.33538031578063965,-1.604477882385254,-2.2291011810302734,-1.2477071285247803,-2.1505022048950195,-0.16425372660160065,-1.3611247539520264,-3.2111175060272217,-4.864124298095703,-2.512845277786255
04f07f088,-1.5880595445632935,0.44601720571517944,-3.3370797634124756,0.7836721539497375,1.6243959665298462,-4.071292877197266,-4.023012161254883,-3.8375210762023926,1.7116791009902954,-3.0677053928375244,-4.626864910125732,-4.806251525878906,0.07986703515052795,0.6591125726699829,-0.8742747902870178,-3.336259365081787,-2.8422834873199463,-4.169378757476807,0.42859408259391785,-4.277614593505859,-5.570718765258789,1.9934760332107544,-7.944599628448486,-3.136815309524536
052b35029,-1.9457086324691772,-1.560817837715149,-1.4277666807174683,0.9340407848358154,-5.397974967956543,0.3534976840019226,0.23830696940422058,1.4233101606369019,-2.996350049972534,-1.8978097438812256,2.2565996646881104,-1.5318520069122314,-2.0823476314544678,-4.049688339233398,-1.2228046655654907,-1.8115298748016357,-0.24695169925689697,-0.7586750984191895,-3.0120294094085693,-0.2229173630475998,-2.2316033840179443,-4.534840106964111,-6.721956253051758,-1.1222634315490723
053f5fe34,-3.1179158687591553,0.4044579267501831,-3.4694128036499023,-0.9475846886634827,-0.40916112065315247,-3.8055012226104736,-1.2939578294754028,-1.6703250408172607,-2.492300271987915,-3.029953956604004,-3.626561164855957,-2.9844045639038086,-3.969329833984375,-0.6139048933982849,3.9155824184417725,-2.7264842987060547,-4.0172905921936035,-3.0495803356170654,-1.3232496976852417,-3.090580463409424,-0.9852874279022217,1.3673412799835205,-3.72245454788208,-2.5095815658569336
059859ca1,-1.530703067779541,-0.2115541249513626,-3.3014252185821533,-0.6178002953529358,-0.3897321820259094,-2.160015821456909,-0.04741964489221573,-2.7397875785827637,-2.5773026943206787,-1.9759718179702759,-2.1707475185394287,-1.836074709892273,-0.3006216287612915,-0.9265872836112976,2.754080057144165,-3.0199272632598877,-3.1557979583740234,-3.1684160232543945,1.8459197282791138,-3.1569533348083496,-1.3540380001068115,0.6641585230827332,4.545376777648926,-0.43053650856018066
05d2c9fbc,-4.014512538909912,-1.2160077095031738,-3.3426592350006104,0.4616462290287018,-6.53177547454834,-1.9805350303649902,-1.3427674770355225,2.226267099380493,-3.957501173019409,-3.62504243850708,0.3928956091403961,-0.1431281864643097,-3.158846855163574,-3.6509130001068115,-2.198622226715088,-2.2779667377471924,-0.5790541172027588,-1.3994191884994507,-5.372915744781494,-1.3673992156982422,-1.5809060335159302,-5.355865478515625,-6.868167877197266,-1.2730426788330078
06011bbad,-4.406184196472168,-1.1471450328826904,-4.008539199829102,0.5034984350204468,-4.402157306671143,-4.04891300201416,0.6459312438964844,0.21643683314323425,-3.5037500858306885,-2.132554531097412,-0.24037429690361023,3.232236862182617,-2.984128475189209,-2.8284871578216553,-0.24619822204113007,-2.867217779159546,-2.3263633251190186,-1.6468807458877563,-3.001971960067749,-2.1387345790863037,0.40515223145484924,-2.957794666290283,-4.72168493270874,-3.1249759197235107
06355ced6,-3.151838779449463,-1.758514404296875,-2.678997039794922,0.8961606025695801,-5.120192050933838,-1.7486060857772827,-0.8270028829574585,0.9173470139503479,-2.679201602935791,-2.8020620346069336,2.3530635833740234,3.092355966567993,-2.534090518951416,-3.767345666885376,-2.475212574005127,-2.340074062347412,2.6480367183685303,-0.620907723903656,-3.9060096740722656,-1.5915427207946777,-0.29827359318733215,-4.350597381591797,-3.9488415718078613,-0.43504875898361206
0637cd357,-1.8085532188415527,0.11336291581392288,-1.0872819423675537,0.5571871399879456,-1.4593628644943237,4.921998023986816,-0.5119536519050598,-0.2559172809123993,-1.68056058883667,-2.4004390239715576,3.3498899936676025,-1.030844807624817,-2.3835794925689697,-0.8320631980895996,-0.951284646987915,-1.4168696403503418,-0.9880736470222473,-2.09537672996521,-2.815054416656494,0.42953062057495117,-2.0961947441101074,-2.5248923301696777,-2.4788222312927246,-0.7034246325492859
06677c2a1,0.7984437942504883,-0.7144432067871094,-2.8399174213409424,0.5580805540084839,-0.7363055348396301,-2.414449691772461,-4.433900356292725,-3.9029738903045654,3.58489990234375,-4.303252220153809,-4.126474380493164,-4.326603412628174,3.5680458545684814,-2.081707000732422,-4.466761112213135,-4.014401912689209,-2.845940113067627,-4.735143661499023,1.988315463066101,-4.862742900848389,-6.33892822265625,0.8841443657875061,-5.959924221038818,-2.6099019050598145
06d3bbdd6,1.1319012641906738,-0.11407880485057831,-2.053196668624878,0.5843549370765686,-1.9119105339050293,-1.9804131984710693,-3.6757376194000244,-3.783966541290283,1.0731843709945679,-3.8902244567871094,-3.914585590362549,-4.525663375854492,3.0946691036224365,-1.8118313550949097,-3.37239408493042,-2.8935129642486572,-3.741992235183716,-4.915342807769775,1.7606768608093262,-3.54614520072937,-6.559330463409424,-0.9652795195579529,-6.565384864807129,-2.1904873847961426
06ee4df67,-4.486847400665283,-1.2165199518203735,-4.7380781173706055,-0.33710265159606934,-3.458962917327881,-3.334439516067505,-0.7853060960769653,1.4435831308364868,-4.1807427406311035,-2.8036582469940186,-2.1931045055389404,-2.060415506362915,-3.203803539276123,-1.495300054550171,1.3261581659317017,3.225886821746826,-3.7650482654571533,-1.612480640411377,-2.8692290782928467,-3.3694121837615967,-2.1633341312408447,-2.5621938705444336,-5.541633129119873,-1.799586534500122
0724b938e,-2.150031328201294,2.4498167037963867,-2.5071818828582764,0.24149955809116364,-3.2008144855499268,0.40902912616729736,-0.40508338809013367,-0.627690315246582,-2.466080904006958,-2.038818120956421,0.36639145016670227,-1.7180922031402588,-1.2993743419647217,-0.3892807066440582,-1.4361674785614014,-2.9273648262023926,-0.9246006608009338,-3.2196736335754395,-2.2750353813171387,-0.6350029706954956,-3.1696181297302246,-1.7543656826019287,-2.781822443008423,4.416191577911377
0728b2d37,-2.7774429321289062,0.00945175439119339,-2.3893725872039795,0.7224641442298889,-2.4605588912963867,-1.5725239515304565,-1.0290729999542236,-2.3289172649383545,-2.272566318511963,-1.8042833805084229,-1.9294497966766357,-2.131744384765625,-1.6980241537094116,-1.919284462928772,-0.19585278630256653,-3.0308597087860107,-2.7445309162139893,-2.6213161945343018,-1.93242347240448,-2.1821162700653076,-2.7527060508728027,-1.9411197900772095,-1.8473527431488037,4.915959358215332
0769cc41f,-2.82584810256958,-0.11965657770633698,-1.868170976638794,0.513746976852417,-3.2581489086151123,-2.95088529586792,-3.041478157043457,-1.891688585281372,-1.7901142835617065,-2.712749719619751,-3.0352540016174316,-1.869084119796753,-2.251457452774048,-0.7990461587905884,-2.2233431339263916,-1.6101146936416626,4.666819095611572,-0.9161306023597717,-2.9767568111419678,-2.3551056385040283,-2.2627758979797363,-2.9073867797851562,-1.8337091207504272,-2.427753210067749
076d267e9,0.033581823110580444,-1.2377381324768066,-2.97737455368042,0.033882226794958115,-0.12679049372673035,-2.8673923015594482,-3.297868013381958,-3.978517770767212,0.45789164304733276,-3.846494197845459,-3.993800640106201,-4.241622447967529,3.1254942417144775,-1.922635793685913,-2.6711556911468506,-3.83145809173584,-4.6068315505981445,-4.841573238372803,2.722714424133301,-4.763034343719482,-6.282875061035156,-0.1008184477686882,-7.11135196685791,-2.4552435874938965
07758f213,-3.86513352394104,-3.103119373321533,-2.422492027282715,-1.4257904291152954,-3.7953531742095947,-3.6541786193847656,0.21236760914325714,0.42880338430404663,-3.068197727203369,-3.419830083847046,-0.6019826531410217,4.389062404632568,-2.913607358932495,-3.2374539375305176,-2.9084208011627197,-1.9311665296554565,-2.266953945159912,-1.8754611015319824,-3.1774964332580566,-1.3078842163085938,-0.15963119268417358,-3.038891315460205,-3.1056625843048096,-3.4584779739379883
07d477123,1.1785684823989868,-1.1524357795715332,-1.4900199174880981,0.7317543625831604,-2.735421895980835,-2.072709560394287,-3.386093854904175,-3.2976791858673096,0.4429326057434082,-3.7679333686828613,-3.4494330883026123,-4.061239719390869,3.2531394958496094,-3.4151062965393066,-3.776322841644287,-3.5441620349884033,-3.968622922897339,-4.270440578460693,1.159874677658081,-2.9515132904052734,-5.929286956787109,-2.0986456871032715,-6.772109031677246,-2.0721917152404785
07e8a69a4,-2.2532310485839844,-1.8625060319900513,-2.1976380348205566,0.7645810842514038,-2.102919578552246,4.7467546463012695,0.10172189027070999,-0.30785030126571655,-2.8517861366271973,-1.6429768800735474,0.6257550120353699,0.7238360047340393,-1.9364782571792603,-1.8255404233932495,-1.1616965532302856,-2.364264965057373,-1.5826778411865234,-1.0545363426208496,-2.7775819301605225,-0.47996315360069275,-0.6263620257377625,-3.0532426834106445,-3.7048375606536865,-1.668383002281189
0882a07d2,0.3126079738140106,-0.4277693033218384,-2.379143476486206,-0.11195842176675797,2.5439531803131104,-2.355543375015259,-2.511392116546631,-3.255347490310669,-0.6260029673576355,-2.2151451110839844,-3.5266168117523193,-3.7234103679656982,3.1264970302581787,-0.5910192131996155,-2.072575569152832,-1.8440632820129395,-3.784088373184204,-3.2526907920837402,3.4111104011535645,-3.178781509399414,-5.638071537017822,-0.9820263385772705,-5.603605270385742,-2.0928263664245605
08aaf51a8,-2.7005908489227295,0.2198924571275711,-2.2194464206695557,-0.22270269691944122,-2.7827417850494385,-0.840831995010376,2.3263440132141113,-0.8402704000473022,-3.0457701683044434,-1.946197509765625,1.7712986469268799,-0.4409235119819641,-2.3045761585235596,-1.2824281454086304,-0.5782731175422668,0.940902054309845,-2.991783857345581,-1.7355834245681763,-2.852139472961426,0.13196341693401337,-1.279716968536377,-2.7431888580322266,-2.0778379440307617,4.4401774406433105
