patch,recording_id,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23
5,0201197ec,0.3395245671272278,0.4623038172721863,0.4543692171573639,0.4637272357940674,0.3226275146007538,0.42397937178611755,0.47098714113235474,0.5328185558319092,0.37564748525619507,0.4279199540615082,0.8310337066650391,0.5073485970497131,0.40610283613204956,0.44196683168411255,0.461786687374115,0.3804188370704651,0.44008010625839233,0.43547487258911133,0.45153751969337463,0.42153728008270264,0.4391871392726898,0.43972715735435486,0.3704669773578644,0.4329693615436554
6,0201197ec,0.3883254826068878,0.4714288115501404,0.45033085346221924,0.447649747133255,0.3760937750339508,0.4448655843734741,0.4656229019165039,0.516907274723053,0.4026350677013397,0.4585168957710266,0.7870597243309021,0.4693669080734253,0.4295102655887604,0.4500832259654999,0.46123063564300537,0.3977038860321045,0.43674224615097046,0.4364541172981262,0.47945863008499146,0.4501899778842926,0.464194118976593,0.4220150411128998,0.35681307315826416,0.44158926606178284
7,0201197ec,0.38436147570610046,0.4605693817138672,0.46794456243515015,0.45785507559776306,0.38983407616615295,0.4642947316169739,0.45910120010375977,0.48445579409599304,0.39162465929985046,0.46233052015304565,0.46110212802886963,0.4773765206336975,0.43798503279685974,0.45084142684936523,0.47026491165161133,0.416395366191864,0.4347676932811737,0.4595456123352051,0.48371070623397827,0.44858720898628235,0.4623783230781555,0.3691951334476471,0.31888261437416077,0.435524046421051
0,021e8f7aa,0.41854333877563477,0.4597524404525757,0.48102134466171265,0.39311930537223816,0.34102025628089905,0.4386666715145111,0.45626023411750793,0.4883320927619934,0.3297039866447449,0.43263882398605347,0.4352284073829651,0.47969478368759155,0.46610021591186523,0.4406742453575134,0.36853089928627014,0.37671804428100586,0.6460275650024414,0.4858156442642212,0.4944002628326416,0.42378854751586914,0.43712612986564636,0.3259620666503906,0.2568482756614685,0.42351359128952026
1,021e8f7aa,0.4266253411769867,0.4636951982975006,0.48369577527046204,0.41603872179985046,0.3405149579048157,0.4367389678955078,0.4590790867805481,0.4813508987426758,0.36624085903167725,0.4350588917732239,0.43853816390037537,0.4693151116371155,0.44092559814453125,0.44382402300834656,0.367684930562973,0.3910779654979706,0.6070957183837891,0.48530682921409607,0.49459949135780334,0.42351678013801575,0.43974900245666504,0.3385917544364929,0.2627345025539398,0.42411744594573975
2,021e8f7aa,0.3901030123233795,0.49342256784439087,0.44907742738723755,0.46336695551872253,0.36785343289375305,0.45007550716400146,0.4752049148082733,0.4834822118282318,0.3882080614566803,0.4450106918811798,0.45407378673553467,0.46771684288978577,0.4842402935028076,0.45379576086997986,0.4117075204849243,0.3916148245334625,0.4826192557811737,0.46958068013191223,0.45836973190307617,0.43675416707992554,0.45050662755966187,0.3912687301635742,0.33318522572517395,0.43427518010139465
3,021e8f7aa,0.41787630319595337,0.47018373012542725,0.4645821154117584,0.546751856803894,0.36777570843696594,0.44095084071159363,0.4538978636264801,0.47260040044784546,0.37237781286239624,0.4392499327659607,0.4475814998149872,0.465775728225708,0.4298784136772156,0.4481266438961029,0.4119338095188141,0.3994932472705841,0.49692270159721375,0.4902878403663635,0.5263826847076416,0.4273494780063629,0.44685086607933044,0.389946311712265,0.32945242524147034,0.4363943040370941
4,021e8f7aa,0.38361480832099915,0.45968198776245117,0.4643116891384125,0.7526780962944031,0.34380120038986206,0.44418200850486755,0.4454026222229004,0.4734906852245331,0.3797875642776489,0.4426394999027252,0.44870874285697937,0.4397008419036865,0.3916684091091156,0.4450930953025818,0.4510664939880371,0.42254579067230225,0.48692840337753296,0.45810970664024353,0.4299091696739197,0.4053838551044464,0.44976407289505005,0.39504262804985046,0.3238135874271393,0.44181978702545166
5,021e8f7aa,0.38317611813545227,0.4384898841381073,0.4635829031467438,0.7939958572387695,0.3527391850948334,0.4406522512435913,0.4433648884296417,0.47097450494766235,0.35953032970428467,0.45015326142311096,0.4462052583694458,0.4240999221801758,0.39828747510910034,0.44675254821777344,0.45722469687461853,0.4158889055252075,0.5039118528366089,0.46799278259277344,0.4430072009563446,0.39402279257774353,0.44125035405158997,0.39503028988838196,0.32895058393478394,0.4384618401527405
6,021e8f7aa,0.4011656939983368,0.44755974411964417,0.4557812213897705,0.6260156035423279,0.35759595036506653,0.4393013119697571,0.4577734172344208,0.47507423162460327,0.4075819253921509,0.445198118686676,0.44622254371643066,0.45319733023643494,0.4487937092781067,0.45569634437561035,0.42931103706359863,0.41343411803245544,0.5233131051063538,0.48775723576545715,0.4795997440814972,0.43920600414276123,0.44622617959976196,0.38775575160980225,0.3472811281681061,0.43512609601020813
7,021e8f7aa,0.4026898443698883,0.4778643250465393,0.46214574575424194,0.54656982421875,0.3730330765247345,0.44359108805656433,0.4495660364627838,0.4668335020542145,0.392449289560318,0.44634202122688293,0.45354506373405457,0.4622400104999542,0.4529314637184143,0.4527522325515747,0.4060630202293396,0.407706618309021,0.49892857670783997,0.4857563376426697,0.4654235541820526,0.43607157468795776,0.4479343295097351,0.39117431640625,0.3495197892189026,0.4360337257385254
0,02f79ea92,0.3574970066547394,0.4694921672344208,0.4478917121887207,0.444130539894104,0.38246166706085205,0.45483583211898804,0.4718928933143616,0.4781187176704407,0.3664555847644806,0.4742233455181122,0.4570777416229248,0.48305270075798035,0.4421941041946411,0.4522964358329773,0.45993146300315857,0.41360950469970703,0.43695181608200073,0.4410248398780823,0.44925248622894287,0.4518123269081116,0.45894742012023926,0.3968258500099182,0.2825463116168976,0.4368418753147125
1,02f79ea92,0.35906440019607544,0.48133233189582825,0.453368216753006,0.44356784224510193,0.3934357762336731,0.45575574040412903,0.4685068726539612,0.4840376079082489,0.372412770986557,0.47386080026626587,0.46198758482933044,0.48834916949272156,0.4360162317752838,0.4525538980960846,0.46143147349357605,0.40622806549072266,0.43116578459739685,0.4418843686580658,0.4445692002773285,0.4532714784145355,0.45862123370170593,0.39440783858299255,0.28087493777275085,0.43634024262428284
2,02f79ea92,0.4006807804107666,0.44599416851997375,0.45257246494293213,0.4278772175312042,0.4237746298313141,0.446901798248291,0.512641966342926,0.456956684589386,0.4795539081096649,0.4633796513080597,0.461772084236145,0.47281500697135925,0.45813050866127014,0.4414655268192291,0.4637611508369446,0.4182274043560028,0.43397417664527893,0.44052281975746155,0.45695677399635315,0.4566335082054138,0.4597617983818054,0.43420061469078064,0.2912471294403076,0.6590361595153809
3,02f79ea92,0.3959718346595764,0.4489745497703552,0.476836234331131,0.4615042805671692,0.4038116931915283,0.4483436942100525,0.46951770782470703,0.4569864571094513,0.47408178448677063,0.45971664786338806,0.45606616139411926,0.46861496567726135,0.4490247070789337,0.44627130031585693,0.46328940987586975,0.4213246703147888,0.42968544363975525,0.4404987096786499,0.4341721832752228,0.45063555240631104,0.45596158504486084,0.4152839481830597,0.29235684871673584,0.74085533618927
4,02f79ea92,0.39928436279296875,0.4551563858985901,0.4563184678554535,0.44798362255096436,0.4044490456581116,0.4442833960056305,0.46408340334892273,0.4715566635131836,0.4905487895011902,0.465419739484787,0.46091121435165405,0.45799610018730164,0.4365667700767517,0.4497661292552948,0.5089790225028992,0.4191431999206543,0.43253543972969055,0.4440852999687195,0.44577082991600037,0.44881340861320496,0.45202648639678955,0.4302363991737366,0.304055780172348,0.7216783165931702
5,02f79ea92,0.3830789625644684,0.4643934369087219,0.46726590394973755,0.44580933451652527,0.42127591371536255,0.47078028321266174,0.46569743752479553,0.4626762866973877,0.4447782337665558,0.47040119767189026,0.45561209321022034,0.4812508821487427,0.43602508306503296,0.44013458490371704,0.4698759913444519,0.4028547406196594,0.43347740173339844,0.4353070855140686,0.4530103802680969,0.44839319586753845,0.456423282623291,0.4158632159233093,0.275059312582016,0.6987922191619873
6,02f79ea92,0.4043390154838562,0.4515978991985321,0.45432549715042114,0.44610726833343506,0.4381141662597656,0.4599328637123108,0.47239160537719727,0.44574683904647827,0.5060767531394958,0.4645724296569824,0.4550361633300781,0.4585780203342438,0.43507707118988037,0.4347323775291443,0.49869462847709656,0.4106196165084839,0.4367726743221283,0.44961002469062805,0.4798722267150879,0.43527457118034363,0.4639924168586731,0.428396999835968,0.3117077648639679,0.7640650868415833
7,02f79ea92,0.3833622336387634,0.43933913111686707,0.45148590207099915,0.4419105648994446,0.4237810969352722,0.4703716039657593,0.4817277193069458,0.45301347970962524,0.4807223975658417,0.4632837176322937,0.45314618945121765,0.46860045194625854,0.4283958375453949,0.42726272344589233,0.46682843565940857,0.4242105782032013,0.4327787756919861,0.4469226598739624,0.4561412036418915,0.43301576375961304,0.4531524181365967,0.41647249460220337,0.29557371139526367,0.7726348638534546
0,034f18a3e,0.2790345549583435,0.4313144385814667,0.4577528238296509,0.4507725238800049,0.31136247515678406,0.4151647090911865,0.46199551224708557,0.8205475211143494,0.3622046709060669,0.4648914933204651,0.43239325284957886,0.47307106852531433,0.46160656213760376,0.4356561601161957,0.43481889367103577,0.4220368266105652,0.43225157260894775,0.4416501820087433,0.4533495604991913,0.44365647435188293,0.4484446942806244,0.3809240758419037,0.2912110388278961,0.39608603715896606
1,034f18a3e,0.3111156225204468,0.4240530729293823,0.4653063416481018,0.46176019310951233,0.3204900026321411,0.4273739457130432,0.46563032269477844,0.7957881093025208,0.3674493730068207,0.45722028613090515,0.43250128626823425,0.5081241130828857,0.46618103981018066,0.4431227445602417,0.4486841559410095,0.45107853412628174,0.43121227622032166,0.45226794481277466,0.47177767753601074,0.4336780607700348,0.4496517777442932,0.38416317105293274,0.2939997613430023,0.3990553617477417
2,034f18a3e,0.35256093740463257,0.44884806871414185,0.4747817814350128,0.4218595027923584,0.3801722824573517,0.46229270100593567,0.48350539803504944,0.4318102300167084,0.358429878950119,0.4751756191253662,0.4460882842540741,0.5062661170959473,0.41654524207115173,0.4452665448188782,0.48920172452926636,0.42657357454299927,0.43094056844711304,0.43410444259643555,0.418118417263031,0.4466998279094696,0.47838541865348816,0.42111748456954956,0.24410779774188995,0.4400692880153656
3,034f18a3e,0.3508380055427551,0.4559286832809448,0.49221038818359375,0.41572192311286926,0.370609849691391,0.45819899439811707,0.4609262943267822,0.4225848317146301,0.3554844260215759,0.4773440659046173,0.44972774386405945,0.4955117106437683,0.40681585669517517,0.4344542622566223,0.47301554679870605,0.42419710755348206,0.42231881618499756,0.4421240985393524,0.43019986152648926,0.45378872752189636,0.4669937193393707,0.4041101038455963,0.24514050781726837,0.4307091236114502
4,034f18a3e,0.36875227093696594,0.4577558636665344,0.4767727255821228,0.4353734850883484,0.38886335492134094,0.4547666907310486,0.46084749698638916,0.44532784819602966,0.3766228258609772,0.4704538583755493,0.4497191309928894,0.4714444875717163,0.4340895712375641,0.4451681673526764,0.4612344801425934,0.42923763394355774,0.4328608214855194,0.4451172351837158,0.47225815057754517,0.45264947414398193,0.45630693435668945,0.3974522352218628,0.27118605375289917,0.43552106618881226
5,034f18a3e,0.4005464017391205,0.45771101117134094,0.47340986132621765,0.4625636339187622,0.4103807508945465,0.45480525493621826,0.45774921774864197,0.4690339267253876,0.4430687427520752,0.4503842890262604,0.45872557163238525,0.47993141412734985,0.4480186402797699,0.4548760652542114,0.428909569978714,0.4359450340270996,0.4410392642021179,0.4623816907405853,0.5131062269210815,0.4499739110469818,0.44691067934036255,0.4014883041381836,0.6697458028793335,0.4482663869857788
6,034f18a3e,0.44693371653556824,0.43144023418426514,0.4714202880859375,0.521695613861084,0.41018006205558777,0.45169439911842346,0.45499441027641296,0.47312283515930176,0.4757418632507324,0.4642174541950226,0.4505895674228668,0.47347304224967957,0.44295597076416016,0.4423571527004242,0.43169450759887695,0.43751397728919983,0.43456345796585083,0.47300204634666443,0.5213489532470703,0.43232786655426025,0.44235631823539734,0.4176754653453827,0.8716985583305359,0.4544357657432556
7,034f18a3e,0.482649564743042,0.43416935205459595,0.4814673662185669,0.4975490868091583,0.42520928382873535,0.44686266779899597,0.4610767960548401,0.4578014314174652,0.4777644872665405,0.4609649181365967,0.4500119090080261,0.4649827182292938,0.45937567949295044,0.44693514704704285,0.43753114342689514,0.4294481873512268,0.4213985800743103,0.5128679871559143,0.5467877984046936,0.4378732740879059,0.4389849901199341,0.42184463143348694,0.8406310081481934,0.45454469323158264
0,035095d4d,0.5599671602249146,0.42101916670799255,0.5268595218658447,0.7018659710884094,0.5216190218925476,0.41650527715682983,0.46285274624824524,0.4330759346485138,0.44296565651893616,0.4167364537715912,0.46053433418273926,0.4559304714202881,0.7640854120254517,0.4528093934059143,0.4576248824596405,0.39480674266815186,0.4450744390487671,0.4714218080043793,0.8358903527259827,0.39967966079711914,0.4386347830295563,0.40753984451293945,0.4385310709476471,0.4382110834121704
1,035095d4d,0.5689153671264648,0.42033764719963074,0.5498534440994263,0.6945779323577881,0.5614680051803589,0.4234190881252289,0.462423175573349,0.4279433488845825,0.44310346245765686,0.4171074330806732,0.4571358263492584,0.46996793150901794,0.7283763289451599,0.4560498297214508,0.458627849817276,0.40461617708206177,0.44014546275138855,0.4600464403629303,0.8493276834487915,0.40480008721351624,0.437298446893692,0.4131922423839569,0.41623586416244507,0.4353363811969757
2,035095d4d,0.7054564952850342,0.4134385883808136,0.5354812741279602,0.6952418088912964,0.5186604857444763,0.422894150018692,0.4595091938972473,0.4648870527744293,0.44491031765937805,0.4170513451099396,0.45327699184417725,0.48443102836608887,0.7265457510948181,0.4590708017349243,0.44910216331481934,0.41229358315467834,0.4282952547073364,0.45624470710754395,0.8602856397628784,0.4077146053314209,0.4285191595554352,0.3897300064563751,0.3833187520503998,0.4408654570579529
3,035095d4d,0.6309489011764526,0.41050511598587036,0.526939868927002,0.7036160826683044,0.5247370004653931,0.4209901690483093,0.46142497658729553,0.45169156789779663,0.43914154171943665,0.415479838848114,0.45728790760040283,0.47516539692878723,0.7475201487541199,0.44972553849220276,0.4486578106880188,0.41084980964660645,0.4352531433105469,0.45735180377960205,0.8588070273399353,0.40365710854530334,0.4275191128253937,0.40135228633880615,0.4077915549278259,0.4373835623264313
4,035095d4d,0.5116462111473083,0.4173467457294464,0.5093572735786438,0.7059921622276306,0.5512272715568542,0.41746625304222107,0.46108973026275635,0.4326876103878021,0.4392203092575073,0.4128371477127075,0.46491143107414246,0.461856484413147,0.7827666997909546,0.44647499918937683,0.4520251154899597,0.39684244990348816,0.455057293176651,0.4551645517349243,0.8136578798294067,0.4080957770347595,0.4239994287490845,0.412659227848053,0.4553162455558777,0.43768322467803955
