recording_id,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23
037460d90,-7.1634016036987305,2.168231964111328,-6.743194580078125,3.3331871032714844,-5.284945964813232,-5.934896469116211,-5.810108184814453,-4.39077091217041,-2.8050196170806885,-2.597365379333496,-4.873025894165039,-3.9061062335968018,-2.6203176975250244,-5.915707111358643,-3.815758228302002,-4.000058174133301,3.461571216583252,-4.043872356414795,-4.723142623901367,-6.707932472229004,-5.514235019683838,-2.469899892807007,-7.4647321701049805,-6.776047706604004
039395460,-0.8795250654220581,1.1363484859466553,-2.2326855659484863,0.7214754819869995,-2.5163233280181885,-2.215041160583496,0.5301186442375183,-0.658842146396637,-4.379764556884766,0.9958215951919556,-1.7033064365386963,-0.30183741450309753,-1.058699369430542,-3.608412504196167,-1.8328521251678467,-1.6968291997909546,-1.2839165925979614,-1.2748444080352783,0.33218738436698914,-1.6947985887527466,-0.27459555864334106,-2.6674556732177734,-3.4055840969085693,-2.065007448196411
039892ae3,-7.026664733886719,-0.9137202501296997,-4.957737922668457,0.6002507209777832,-6.243124485015869,-5.23660945892334,-3.909297466278076,4.225471019744873,-5.616800308227539,-1.1154499053955078,-4.535561561584473,-1.9288300275802612,-4.494774341583252,-5.617298126220703,-6.447010040283203,1.1336240768432617,2.956291675567627,-1.0253928899765015,-4.967767715454102,-3.368830442428589,-1.3942534923553467,-7.35276985168457,-5.346818447113037,-4.232111930847168
03a06a709,-10.024898529052734,-7.810307502746582,-9.785179138183594,2.0891425609588623,-6.505189418792725,-4.216446876525879,-4.750681400299072,-6.2072343826293945,-10.674522399902344,-5.123680114746094,-5.837491989135742,-7.822922706604004,-3.3152341842651367,-9.746833801269531,-8.53329849243164,-5.189340591430664,-7.339759349822998,-4.274668216705322,-3.876309871673584,-5.39156436920166,-6.894005298614502,-10.393536567687988,-8.764081954956055,5.188555717468262
03a9a5b2a,-2.1279261112213135,-5.499134063720703,-4.930880546569824,3.626896381378174,-3.13399600982666,-5.559469223022461,-7.774311065673828,-5.4524383544921875,-4.759979724884033,-4.456235885620117,-7.714302062988281,-8.997085571289062,4.156286716461182,-6.221958637237549,-6.058772087097168,-5.853801727294922,-7.849353790283203,-7.299477577209473,5.150186538696289,-8.10029411315918,-8.208723068237305,-3.30522084236145,-7.056504249572754,-5.122766494750977
03d0c7428,-2.5075430870056152,-4.9631452560424805,-3.756047248840332,3.1609277725219727,-3.5260062217712402,-3.7692365646362305,-4.877911567687988,-4.110832691192627,-4.43082332611084,-3.165020704269409,-5.747879981994629,-5.821039199829102,2.694460153579712,-6.00732421875,-1.1553614139556885,-3.1014318466186523,-6.3793182373046875,-5.067832946777344,3.4723243713378906,-5.828817367553711,-6.009371280670166,-2.6172056198120117,-6.266571998596191,-4.092945098876953
03f5a4505,-7.060975074768066,-5.857327938079834,-7.034368515014648,3.7136082649230957,-5.435274124145508,-3.249692678451538,-7.789043426513672,-7.290435314178467,-5.761621475219727,-4.499477386474609,-6.844627380371094,-8.972121238708496,4.293150901794434,-6.496293544769287,-8.379904747009277,-6.587658405303955,-9.061152458190918,-7.1761698722839355,1.6196389198303223,-9.049333572387695,-7.206737518310547,-6.610295295715332,-8.095428466796875,2.350186824798584
03f8931a1,-9.678088188171387,-5.473778247833252,-8.933653831481934,-0.28484365344047546,-9.588787078857422,-6.266571998596191,-3.020827293395996,3.6878888607025146,-7.379821300506592,-4.6156134605407715,-4.676464080810547,6.014637470245361,-7.256499290466309,-8.296648025512695,-8.524551391601562,-0.184140145778656,0.39571064710617065,-2.4523372650146484,-6.510610103607178,-2.738762855529785,-2.5544400215148926,-10.083576202392578,-6.77388858795166,-1.8159770965576172
04053cd3e,2.9294180870056152,3.8305537700653076,-6.117491722106934,4.358826637268066,1.0276353359222412,-7.669665336608887,-7.16775369644165,-5.5691328048706055,-3.6550025939941406,-1.0564353466033936,-7.071452617645264,-7.8751912117004395,4.373318672180176,-4.764294624328613,-3.39119815826416,-5.844770431518555,-6.647303581237793,-6.857516288757324,5.359401226043701,-7.547365188598633,-7.946359634399414,0.30011677742004395,-7.591533660888672,-4.07403564453125
040d4f0d5,-3.1219289302825928,-1.7456080913543701,-3.5201375484466553,2.6069040298461914,-3.9489996433258057,-4.049983978271484,-3.5504636764526367,-1.9708764553070068,-5.6188883781433105,0.42362838983535767,-3.3372583389282227,-2.4271583557128906,-3.000556468963623,-3.855962038040161,3.594325542449951,0.8302834033966064,-4.508989334106445,-1.4832791090011597,0.36163145303726196,-4.895441055297852,-3.5662035942077637,-0.8426225185394287,-5.318953990936279,-3.4402995109558105
042a6c838,-10.373035430908203,-1.4305107593536377,-5.150644302368164,4.017416000366211,-5.48432731628418,-3.2157106399536133,-4.67934513092041,-1.5193672180175781,-6.619776248931885,-3.991535186767578,-6.139559745788574,-5.35261344909668,-4.857798099517822,-5.820285797119141,-6.938155651092529,-1.2081937789916992,-2.200993537902832,-7.366767883300781,-5.832801818847656,-6.989720344543457,-5.745943069458008,-1.7132952213287354,-6.0803046226501465,-5.107747554779053
044173e0d,-2.7453856468200684,-3.909296989440918,-4.7140913009643555,-1.0508613586425781,-6.219168663024902,-2.065413236618042,-4.6659722328186035,-3.24772310256958,-4.410853385925293,-3.530088186264038,-2.8906283378601074,-2.58459734916687,-2.456167459487915,-6.268592834472656,0.14825090765953064,-1.576920509338379,-5.373147964477539,-4.1999616622924805,-1.471163272857666,-4.800140380859375,0.8535556793212891,-5.155904293060303,-5.763060569763184,-2.1833579540252686
04496d53a,-9.421028137207031,-4.9997358322143555,-7.738231182098389,-1.4874114990234375,-7.716037750244141,-4.131685733795166,-4.443674087524414,3.260164260864258,-8.581562042236328,-5.2171406745910645,-4.498823642730713,-2.906353235244751,-8.19983196258545,-9.373682022094727,-8.344168663024902,-4.749721527099609,2.1712069511413574,-3.6366288661956787,-7.076242923736572,-2.7776782512664795,-1.883392572402954,-9.6866455078125,-6.0141682624816895,-4.309650897979736
0465bce22,-4.553816318511963,-4.1103410720825195,-5.591697692871094,2.8046274185180664,-6.147641181945801,-4.550633430480957,-4.845026016235352,-3.127187728881836,-6.742937088012695,-3.77476167678833,-5.786245346069336,-4.670150279998779,-4.070403575897217,-5.987555503845215,5.866466522216797,0.37979352474212646,-6.706694602966309,-4.378342628479004,0.7214441895484924,-6.285452842712402,-5.23459529876709,-2.414748191833496,-7.415972709655762,-5.439493179321289
047a7c4bf,-7.742514610290527,-5.6369476318359375,-8.12434196472168,3.2089929580688477,-5.887063026428223,2.094212532043457,-3.528899669647217,-3.5623042583465576,-8.074284553527832,-2.2294094562530518,-2.2472751140594482,-2.0767974853515625,-1.9961700439453125,-8.149737358093262,-5.8750739097595215,-3.4219167232513428,-6.7591705322265625,-2.9087114334106445,-2.5803451538085938,-7.03082275390625,-2.5926482677459717,-8.408445358276367,-6.069028854370117,5.851961135864258
048b0a17d,-5.854329586029053,-4.841554641723633,-7.388167858123779,3.4590914249420166,-2.9633939266204834,1.1966016292572021,-3.6396427154541016,-4.275460243225098,-8.444856643676758,-4.665565490722656,-3.9103634357452393,-6.11118221282959,-0.9180958271026611,-7.698859214782715,-3.7267136573791504,-3.8032419681549072,-7.346216201782227,-5.226574897766113,0.35496455430984497,-6.83658504486084,-5.103128433227539,-5.296132564544678,-6.115200042724609,4.720232963562012
048b8700d,-8.152063369750977,-5.490701675415039,-5.710249900817871,-1.4434261322021484,-7.300983905792236,-3.960198402404785,-0.9970431327819824,-1.6423691511154175,-7.386308670043945,-1.896281361579895,-2.172384738922119,6.758793830871582,-6.077065944671631,-6.731252670288086,-5.627791404724121,0.5396609902381897,-1.1561851501464844,-1.9451594352722168,-5.867977142333984,-4.372020721435547,2.7364165782928467,-9.582438468933105,-6.244382381439209,-1.0146427154541016
04997b478,-10.0850191116333,2.1922607421875,-7.381871223449707,3.3878817558288574,-6.929081916809082,-7.643144607543945,-6.221621513366699,-5.323795318603516,-4.475236415863037,-3.8110547065734863,-7.978639125823975,-4.191625595092773,-5.3205671310424805,-6.680475234985352,-4.732440948486328,-4.598474025726318,7.122647285461426,-5.017278671264648,-7.903919219970703,-7.032716751098633,-6.525400161743164,-4.29100227355957,-8.785592079162598,-7.517496585845947
04aa83271,-9.634405136108398,2.2947936058044434,-7.630887985229492,2.1240880489349365,-7.352696895599365,-7.726952075958252,-7.207446575164795,-2.6424684524536133,-4.614992618560791,-4.489677906036377,-8.704879760742188,-4.762353420257568,-4.226418495178223,-7.537707328796387,-6.544512748718262,-5.102608680725098,6.791727066040039,-5.837756156921387,-6.918591499328613,-7.047513008117676,-6.699276924133301,-5.357243537902832,-8.113645553588867,-7.859651565551758
04aef0297,-5.474116325378418,-2.5476579666137695,-7.400691032409668,3.3324837684631348,-2.1924309730529785,-7.600973606109619,-8.826013565063477,-6.215737342834473,-3.5615925788879395,-7.1732177734375,-7.626410961151123,-6.958782196044922,-2.2939181327819824,-6.748729705810547,4.717853546142578,-4.3318281173706055,-5.958202362060547,-8.291099548339844,1.3027136325836182,-7.792425632476807,-8.022655487060547,2.009974241256714,-8.801644325256348,-7.099125862121582
04e21ba1b,-6.701111793518066,-4.203621864318848,-4.294130325317383,-1.2164194583892822,-5.637393474578857,-3.464564323425293,-0.9410894513130188,-2.187568426132202,-7.3230977058410645,-1.5425411462783813,-3.2091481685638428,-1.8176615238189697,-5.442446708679199,-7.361027717590332,-4.499324798583984,-3.4445061683654785,-0.7886486649513245,-1.2125213146209717,-3.6036252975463867,-3.270617723464966,-1.3465310335159302,-7.307371616363525,-5.444996356964111,-2.9601898193359375
04f07f088,-6.015109062194824,1.2551829814910889,-4.229518890380859,4.067752838134766,-0.43880945444107056,-5.011865139007568,-7.440362453460693,-3.9833030700683594,-3.04959774017334,-5.1434197425842285,-6.84307861328125,-6.804843902587891,-2.5948991775512695,-3.0635428428649902,-0.03409312665462494,-4.2181782722473145,-4.063560485839844,-7.4031829833984375,-1.007599115371704,-6.674294471740723,-7.262673377990723,3.5306525230407715,-5.043335914611816,-5.669578552246094
052b35029,-4.437857627868652,-3.141641616821289,-0.32965245842933655,1.2204813957214355,-5.171347618103027,-1.5295965671539307,-2.06093168258667,0.33693259954452515,-5.942814826965332,-0.7473984360694885,-1.433526873588562,-3.516284704208374,-3.6052134037017822,-6.196717262268066,-4.595519065856934,-2.563077926635742,-2.21388840675354,-1.2239571809768677,-2.928546905517578,-2.377548933029175,-1.6910991668701172,-4.812368869781494,-4.360424518585205,-3.6311097145080566
053f5fe34,-9.59751033782959,2.3996481895446777,-7.959906101226807,3.166013240814209,-8.562832832336426,-7.879240989685059,-8.297760963439941,-3.7494993209838867,-7.2064900398254395,-5.061380386352539,-7.682971954345703,-4.377300262451172,-7.786978244781494,-6.9101715087890625,4.345181941986084,-1.9309250116348267,-2.9991166591644287,-7.5369391441345215,-6.949769020080566,-8.684415817260742,-7.735976696014404,-3.6718242168426514,-7.953349590301514,-6.558530330657959
059859ca1,-2.790579319000244,-3.7764368057250977,-5.642302513122559,2.2865700721740723,-4.486284255981445,-3.9845662117004395,-4.476850509643555,-2.4991397857666016,-5.203001499176025,-4.081764221191406,-3.382342576980591,-3.9928224086761475,-2.399700164794922,-5.729045867919922,5.618307113647461,0.21129298210144043,-5.451905727386475,-5.393737316131592,0.8531440496444702,-5.705790996551514,-2.7073328495025635,-2.3039844036102295,-0.15126484632492065,-2.8533594608306885
05d2c9fbc,-6.9228620529174805,-0.15530356764793396,1.455215334892273,3.4661083221435547,-6.47514533996582,-1.7304795980453491,-3.132474660873413,4.129004955291748,-5.351594924926758,-1.186278223991394,-2.865332841873169,-3.501574993133545,-5.115882873535156,-6.193179130554199,-4.754560470581055,-2.110147476196289,-3.5108625888824463,-3.5740814208984375,-5.336248397827148,-4.120752334594727,-2.8070263862609863,-2.5616087913513184,-4.073252201080322,-3.4120447635650635
06011bbad,-7.8563313484191895,-5.466582775115967,-6.354208469390869,-3.2243950366973877,-5.858777046203613,-3.912705898284912,-3.206514358520508,-1.028012990951538,-7.508143901824951,-1.1623505353927612,-2.650782346725464,4.282578468322754,-5.740128993988037,-7.044462203979492,-4.223855018615723,0.1885422319173813,-3.196709156036377,-1.7123926877975464,-4.516883850097656,-5.55649471282959,-0.45575499534606934,-7.344321250915527,-3.426264762878418,-3.710052490234375
06355ced6,-8.034904479980469,-5.834420204162598,-4.81353759765625,-2.226994752883911,-6.512543678283691,-4.20462703704834,-0.8531728386878967,-1.495065450668335,-8.850725173950195,-2.555253744125366,-3.9076857566833496,1.1884037256240845,-6.8927321434021,-8.58886432647705,-7.229538917541504,-4.845032691955566,-0.8765904903411865,-1.4452109336853027,-5.052061080932617,-3.521728515625,-0.9238523244857788,-9.112797737121582,-6.009173393249512,-3.1180849075317383
0637cd357,-5.751249313354492,-5.211636066436768,-4.9580078125,-2.2420763969421387,-5.361983299255371,1.8673722743988037,-4.946041107177734,-1.7424193620681763,-7.586118698120117,-4.3614301681518555,-2.1661453247070312,0.8898971080780029,-4.441684722900391,-7.666177749633789,-2.5505661964416504,-3.9222521781921387,-2.919506788253784,-4.7607951164245605,-3.015077590942383,-4.691497325897217,-1.4823737144470215,-7.002729415893555,-4.669710159301758,-2.824183225631714
06677c2a1,-5.845780849456787,-4.25697135925293,-8.66032886505127,5.1368818283081055,-1.2563773393630981,-6.229579925537109,-10.24496078491211,-7.193500518798828,4.071015357971191,-5.568033218383789,-10.000175476074219,-10.584476470947266,5.162866115570068,-6.941354751586914,-4.430301666259766,-7.331676483154297,-7.208294868469238,-8.481843948364258,4.431339263916016,-10.287216186523438,-9.692142486572266,0.32643014192581177,-7.765056610107422,-7.379777431488037
06d3bbdd6,-5.185318946838379,-2.7508487701416016,-4.407440185546875,4.333242416381836,-1.7283107042312622,-4.021373748779297,-7.630061626434326,-5.907346248626709,-2.438060998916626,-6.428739547729492,-7.847811698913574,-8.477130889892578,4.13804817199707,-4.440675258636475,-3.145254373550415,-5.095341205596924,-7.44883918762207,-8.426271438598633,4.62177848815918,-6.850837707519531,-7.825322151184082,-1.368839979171753,-4.98121452331543,-4.680234909057617
06ee4df67,-5.507658004760742,-1.276924729347229,-3.113698959350586,3.570730686187744,-5.888660430908203,-4.1940131187438965,-4.230515956878662,1.6590735912322998,-7.146702766418457,-1.9166207313537598,-4.713109016418457,-2.5266644954681396,-4.606808662414551,-4.923868179321289,6.678600788116455,3.8956828117370605,-5.777198791503906,-2.477677345275879,-1.5870647430419922,-5.90880823135376,-4.337064743041992,-3.7194459438323975,-6.288824558258057,-3.4706506729125977
0724b938e,-4.339585304260254,-5.136228561401367,-3.7891669273376465,-0.6930338740348816,-3.395106315612793,-2.336500883102417,-1.931315302848816,-1.519536018371582,-6.363238334655762,-2.4204585552215576,-3.5663392543792725,-3.4502954483032227,-1.9454915523529053,-6.350573539733887,-3.8475966453552246,-3.8154916763305664,-4.6873674392700195,-2.570836067199707,0.5167050361633301,-3.778019905090332,-0.5201435089111328,-5.346736907958984,-5.439846992492676,3.687605857849121
0728b2d37,-7.469257354736328,-5.276815414428711,-9.179203033447266,2.3499324321746826,-6.043951988220215,-2.215263605117798,-4.74240779876709,-4.551673889160156,-8.753266334533691,-3.972707748413086,-4.736296653747559,-7.028746604919434,-1.8721418380737305,-8.797969818115234,-6.984833717346191,-4.285834312438965,-8.095630645751953,-4.496954441070557,-2.358553886413574,-4.508415222167969,-5.418344497680664,-8.539031982421875,-7.032923698425293,6.053757667541504
0769cc41f,-8.648042678833008,0.21208268404006958,-6.450437545776367,2.112712860107422,-5.54242467880249,-7.452072620391846,-4.4632110595703125,-2.907487392425537,-5.548125743865967,-1.7736278772354126,-6.278812408447266,-2.942993402481079,-5.613813400268555,-5.975302696228027,-5.264501571655273,-4.739712715148926,6.391207695007324,-0.6938591599464417,-5.969949722290039,-5.007341384887695,-4.719268321990967,-5.813445091247559,-8.206035614013672,-6.452486515045166
076d267e9,-5.465023040771484,-7.3781023025512695,-8.300924301147461,3.8402349948883057,-4.5836381912231445,-5.155933856964111,-10.389044761657715,-7.235221862792969,-5.338339328765869,-6.716012954711914,-8.457952499389648,-9.784893989562988,5.103725433349609,-7.495116233825684,-6.958179473876953,-7.692119121551514,-8.551281929016113,-8.558610916137695,3.951982021331787,-10.648165702819824,-9.234411239624023,-4.829427719116211,-8.344959259033203,-2.535810947418213
07758f213,-7.021432876586914,-4.216439247131348,-5.8944411277771,-0.8260944485664368,-6.145090103149414,-4.350028991699219,-2.6149373054504395,-0.6862483620643616,-7.397795677185059,-2.5190560817718506,-1.8779361248016357,6.653955459594727,-6.644181251525879,-7.056276798248291,-3.188523530960083,-2.1623473167419434,-4.201684951782227,-0.8254709839820862,-4.63221549987793,-5.078123092651367,-1.5892771482467651,-6.540420055389404,-5.178382396697998,-2.5647506713867188
07d477123,-4.634869575500488,-4.642487049102783,-5.0328826904296875,4.280510902404785,-2.2444868087768555,-2.566523313522339,-8.829851150512695,-5.534582138061523,2.8955609798431396,-4.043524265289307,-7.529884338378906,-8.401678085327148,4.211629867553711,-5.721275806427002,-4.091156959533691,-5.131418228149414,-7.215765476226807,-6.4205121994018555,3.2330145835876465,-7.781917572021484,-7.038457870483398,-0.6095354557037354,-4.84605073928833,-3.560166835784912
07e8a69a4,-2.355062961578369,-2.016761541366577,-4.6197357177734375,-0.17177331447601318,-4.950185775756836,2.0984249114990234,-3.6910862922668457,-1.9983010292053223,-3.774144172668457,-2.1993181705474854,-3.663759231567383,-4.090478897094727,-1.2684013843536377,-5.499728679656982,-0.5775753259658813,-1.8742685317993164,-4.5056633949279785,-3.3267619609832764,-0.4546501636505127,-2.839014768600464,-0.33403557538986206,-4.503824234008789,-5.252891540527344,-2.20280122756958
0882a07d2,-3.7038424015045166,-2.652437448501587,-1.7763031721115112,3.6254804134368896,4.059431552886963,-5.379326343536377,-5.826435089111328,-5.990330696105957,-4.026780128479004,-3.887775182723999,-8.609708786010742,-7.399654865264893,3.445824384689331,3.8595128059387207,-3.0104293823242188,-6.034140586853027,-6.400115013122559,-7.278075695037842,5.171599864959717,-4.813727378845215,-8.512685775756836,2.6975648403167725,-5.388637065887451,-5.259313583374023
08aaf51a8,0.5925247669219971,4.825359344482422,-2.72493052482605,3.3495876789093018,-3.379894256591797,-3.15720272064209,-2.8373146057128906,-2.642838478088379,-4.422360420227051,0.41900962591171265,-1.4514268636703491,-2.846834659576416,1.3187081813812256,-2.273806571960449,-1.5878937244415283,2.603154420852661,-2.670821189880371,-2.6549277305603027,1.361328363418579,0.41363245248794556,-1.661278486251831,-3.42755126953125,-5.761274337768555,1.7524514198303223
08b58f0b0,-5.159043788909912,-3.5383553504943848,-1.6888537406921387,2.3883554935455322,-4.5940117835998535,-1.1866872310638428,-2.6650352478027344,0.896658718585968,-5.327027797698975,-2.7644596099853516,-1.6242403984069824,-1.7385063171386719,0.13171017169952393,-5.620119571685791,-3.2017388343811035,-2.297757148742676,-3.9288947582244873,-4.646698951721191,0.2080521583557129,-3.6387786865234375,-2.920921802520752,-4.464237213134766,-3.9510717391967773,-2.4473869800567627
08c11ec6e,-2.873600482940674,-3.420942544937134,-4.377488136291504,3.920534610748291,-5.202264785766602,-2.3412911891937256,-5.652714729309082,-4.278526306152344,-3.2559762001037598,-3.6647121906280518,-4.651810646057129,-6.736802101135254,3.9872677326202393,-6.039551258087158,-1.9824641942977905,-2.819988250732422,-6.265881538391113,-5.752886772155762,3.6022024154663086,-5.536768436431885,-4.277684211730957,-3.4447226524353027,-5.383925914764404,-3.184567928314209
