recording_id,species_id,songtype_id,t_min,f_min,t_max,f_max,data_type,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23
160add406,23,4,3.0534,6459.96,10.9772,11627.9,tp,2,0,21,13,1,15,20,8,18,22,5,4,12,17,10,9,11,14,19,7,16,6,3,23
1679e323d,14,1,8.6773,2531.25,9.264,5531.25,tp,20,22,8,21,4,5,11,10,15,12,18,23,17,0,13,2,9,6,19,1,7,14,16,3
16ccddf71,14,1,51.8773,2812.5,52.8,4406.25,tp,20,5,22,17,23,15,19,11,6,12,2,10,9,13,16,18,8,7,4,21,0,3,1,14
178b835e3,20,1,36.6453,2343.75,40.0853,5718.75,tp,21,4,8,18,12,0,20,22,13,2,5,23,9,10,1,11,17,14,19,6,16,3,7,15
19dfeda02,6,1,16.0693,562.5,18.2133,4406.25,tp,21,4,8,13,18,12,20,1,23,22,15,5,0,9,16,14,10,7,11,17,19,3,2,6
1a5fb3223,7,1,56.7893,4687.5,59.9307,11437.5,tp,20,18,12,8,4,21,0,9,5,1,2,19,11,10,6,22,16,17,23,14,13,3,7,15
1b77382c7,14,1,32.1493,3750.0,32.4213,6468.75,tp,5,23,7,22,19,17,11,20,2,15,10,6,12,9,16,0,18,13,8,3,4,1,21,14
1d949c49d,15,1,33.6427,93.75,36.9867,1125.0,tp,20,21,4,8,13,5,17,19,18,2,11,22,12,6,16,9,0,10,1,15,14,23,3,7
1e05620be,12,1,38.4587,562.5,41.5947,3281.25,tp,20,11,15,17,19,22,10,6,16,7,13,14,21,1,2,5,23,9,8,4,0,3,18,12
1fb41e1c4,18,1,13.872,3187.5,14.5653,5062.5,tp,20,19,22,11,7,16,10,5,17,15,6,2,13,23,21,14,1,9,8,4,3,0,12,18
1fb94ae60,2,1,48.2453,468.75,50.0213,3000.0,tp,20,17,11,6,21,19,15,13,16,10,22,1,4,2,14,5,7,8,9,18,3,0,23,12
1fbc39373,16,4,34.3947,3093.75,36.2293,4593.75,tp,8,4,12,18,21,0,20,10,23,11,22,9,15,17,6,5,2,13,14,7,19,3,1,16
21c9f1ba3,8,1,11.8347,3750.0,15.9573,5531.25,tp,20,16,19,11,15,22,17,10,6,7,2,1,23,14,5,13,9,0,3,12,21,18,8,4
21e2f2977,15,1,26.3307,93.75,29.6747,1125.0,tp,18,12,0,4,8,1,2,21,5,22,14,16,20,6,9,10,13,3,23,17,11,19,7,15
22050fe3f,19,1,56.623999999999995,281.25,58.176,2812.5,tp,18,22,12,4,0,21,1,8,13,23,10,7,2,5,20,14,15,11,16,3,9,17,6,19
22bfc5978,5,1,46.6187,4781.25,48.9707,10406.2,tp,15,22,2,18,21,13,12,20,19,4,9,23,7,0,17,8,1,16,14,10,11,3,6,5
2319eb4b4,18,1,25.631999999999998,3187.5,26.3253,5062.5,tp,20,19,16,22,7,11,10,15,5,17,6,2,1,23,13,14,9,21,3,8,4,0,12,18
24aac801a,1,1,46.4,3843.75,47.29600000000001,5625.0,tp,20,17,5,23,22,11,6,19,15,10,12,7,9,2,8,18,13,4,16,0,21,3,1,14
281865590,0,1,48.0587,5906.25,48.8533,8250.0,tp,20,5,19,22,16,17,11,7,10,15,23,6,13,2,9,21,4,1,14,8,3,12,18,0
288e5d13f,3,1,14.3893,1031.25,15.1307,2812.5,tp,5,20,22,11,17,19,15,23,10,12,6,2,7,9,8,0,18,13,4,3,21,16,14,1
29127020a,3,1,25.12,1031.25,25.8613,2812.5,tp,20,21,13,4,5,19,17,8,15,22,18,2,12,16,11,6,0,9,1,10,23,14,3,7
2a69408f6,5,1,41.376000000000005,4781.25,43.728,10406.2,tp,22,21,18,15,0,12,1,2,13,4,9,8,23,20,10,7,14,17,11,16,19,3,6,5
2bb539997,7,1,26.0907,4687.5,29.232,11437.5,tp,21,13,4,8,5,22,18,15,2,0,1,20,12,19,10,11,23,16,14,17,7,9,6,3
2bcddf9a5,5,1,16.4693,4781.25,18.8213,10406.2,tp,21,0,1,18,15,22,12,13,4,20,2,23,8,16,14,17,19,9,6,7,10,3,11,5
2c6ba715f,21,1,43.696000000000005,3281.25,44.7893,4125.0,tp,20,5,22,19,11,17,10,23,15,2,6,7,16,9,12,13,8,0,18,3,1,4,21,14
2dc763e67,2,1,6.2987,468.75,8.0747,3000.0,tp,9,17,6,23,4,12,16,11,7,10,14,21,13,8,15,20,18,1,22,5,3,0,19,2
2e698aba5,23,4,4.0229,6459.96,11.9467,11627.9,tp,2,21,16,0,19,8,1,10,13,18,14,17,20,15,7,11,12,6,22,4,5,3,9,23
2eb098e76,2,1,24.9653,468.75,26.7413,3000.0,tp,20,21,4,11,5,8,6,9,17,23,10,12,18,16,22,7,19,14,13,1,3,0,15,2
2ec1b3167,13,1,56.9973,93.75,57.6213,843.75,tp,20,10,11,22,5,17,19,6,23,2,7,8,16,9,21,12,0,1,4,14,18,15,3,13
2fc2eca0c,9,1,52.9333,1125.0,55.7387,5250.0,tp,20,17,6,11,19,5,22,10,4,21,16,9,8,23,12,7,2,14,18,1,3,13,0,15
33d0f2685,16,4,55.983999999999995,3093.75,57.8187,4593.75,tp,21,4,8,13,18,0,12,1,20,2,22,9,15,5,23,17,14,10,19,11,6,3,16,7
34340b225,23,4,15.865,6459.96,23.7888,11627.9,tp,20,15,17,11,6,16,1,14,21,2,19,0,10,13,22,7,4,18,3,8,12,9,5,23
34340b225,5,1,39.872,4781.25,42.224,10406.2,tp,20,15,17,11,6,16,1,14,21,2,19,0,10,13,22,7,4,18,3,8,12,9,5,23
3458e20b8,10,1,10.4432,947.461,12.8871,10852.7,tp,21,18,4,13,1,8,12,0,9,2,20,5,22,16,17,15,23,14,19,3,6,11,7,10
349095631,0,1,28.432,5906.25,29.2267,8250.0,tp,22,10,11,15,20,5,7,23,6,19,16,13,2,1,21,17,8,0,4,14,12,18,3,9
349095631,9,1,16.2293,843.75,19.792,5718.75,tp,22,10,11,15,20,5,7,23,6,19,16,13,2,1,21,17,8,0,4,14,12,18,3,9
3513db2b8,21,1,23.8827,3281.25,24.976,4125.0,tp,5,10,23,7,22,19,16,20,2,15,17,11,6,12,9,13,1,3,0,18,8,14,4,21
35675af70,23,1,53.1389,7235.16,59.2225,11283.4,tp,21,13,8,2,18,15,4,0,12,1,20,22,17,9,5,14,7,19,10,16,11,3,6,23
35844fa7f,6,1,20.4,562.5,22.544,4406.25,tp,21,8,22,13,20,4,5,2,15,10,0,23,18,12,19,7,1,11,16,14,17,9,3,6
35a7c2277,22,1,16.3307,10687.5,17.936,13687.5,tp,18,0,1,12,4,9,2,16,8,20,21,17,14,19,13,3,5,6,23,11,7,15,10,22
35f9c5c38,5,1,38.1227,4781.25,40.4747,10406.2,tp,21,13,4,15,8,22,5,16,1,23,14,18,7,9,10,2,19,0,12,6,17,3,11,20
3647cd276,15,1,54.832,93.75,58.176,1125.0,tp,21,18,4,8,20,0,12,1,5,2,13,9,22,17,19,16,23,6,14,11,10,3,7,15
364e9b5e7,16,4,28.3147,3093.75,30.1493,4593.75,tp,8,12,18,20,11,4,0,10,23,21,22,15,9,17,6,5,2,7,13,14,19,3,1,16
376a0a779,18,1,51.8667,3187.5,52.56,5062.5,tp,20,11,19,15,17,10,7,22,16,6,14,2,1,5,13,21,23,8,9,0,4,3,18,12
398e818ec,11,1,13.3631,1808.79,14.5009,5684.77,tp,21,8,13,18,4,22,12,0,5,1,2,16,15,23,14,3,19,7,9,17,10,6,20,11
39aa6482e,4,1,16.7413,2531.25,18.928,4031.25,tp,10,16,22,5,19,20,7,2,11,17,6,15,1,23,14,9,3,0,12,8,13,18,21,4
3a1293df5,2,1,31.0453,468.75,32.8213,3000.0,tp,17,9,4,6,16,11,12,7,8,10,20,21,13,14,15,18,23,1,5,19,3,0,2,22
3c443fa6e,8,1,54.3147,3750.0,58.4373,5531.25,tp,16,10,2,20,19,15,7,11,23,22,6,17,1,5,0,12,9,14,3,13,18,4,21,8
3c621e663,17,1,20.5973,1312.5,27.0507,3937.5,tp,21,18,0,13,10,2,8,12,4,5,11,1,22,16,23,7,14,19,20,3,9,6,15,17
3d28b6a6b,22,1,47.4613,10687.5,49.0667,13687.5,tp,11,20,15,17,19,16,6,7,10,14,13,1,2,21,9,4,23,5,3,0,18,8,12,22
3d2b1c860,21,1,47.4773,3281.25,48.5707,4125.0,tp,10,2,16,7,1,5,22,15,20,19,11,6,17,23,0,14,9,3,12,13,18,8,4,21
3f3c49ad2,10,1,16.4339,947.461,18.8778,10852.7,tp,21,0,16,17,1,15,2,14,13,6,18,19,22,12,20,8,4,3,9,7,5,11,23,10
3fcca1372,17,1,38.576,1312.5,45.0293,3937.5,tp,21,13,5,0,2,18,8,12,22,4,1,10,16,19,23,20,9,14,7,11,3,15,6,17
3ffaeaa6c,15,1,48.2453,93.75,51.5893,1125.0,tp,21,12,18,0,4,8,1,2,5,13,22,9,23,16,10,20,19,14,3,11,17,7,6,15
408fcd1dc,23,4,48.0537,6459.96,55.9775,11627.9,tp,19,20,17,2,10,15,6,22,11,7,5,16,12,8,9,4,0,18,3,13,21,1,14,23
4373930a5,13,1,45.583999999999996,93.75,46.208,843.75,tp,20,17,6,11,5,23,22,12,10,19,9,7,8,18,4,2,15,16,0,3,21,13,14,1
438c12dbc,7,1,19.5467,4687.5,22.688000000000002,11437.5,tp,20,8,18,4,5,21,12,22,19,2,0,16,1,11,9,6,17,14,10,23,3,13,7,15
45c356538,0,1,50.111999999999995,5906.25,50.9067,8250.0,tp,20,17,5,23,6,11,16,19,7,10,13,22,9,15,4,21,12,8,14,18,2,3,1,0
4621de448,23,1,21.1244,7235.16,27.208000000000002,11283.4,tp,2,15,20,22,21,13,8,5,17,10,4,11,19,7,12,0,1,18,14,9,16,6,3,23
473cac467,11,1,9.0268,1808.79,10.1645,5684.77,tp,21,8,4,18,13,5,12,22,0,2,1,16,9,19,23,14,20,3,17,15,6,7,10,11
4874059ad,21,1,58.1013,3281.25,59.1947,4125.0,tp,5,20,23,17,22,11,19,15,12,2,7,6,10,9,18,0,16,13,8,3,4,21,1,14
48fb5143f,20,1,28.64,2343.75,32.08,5718.75,tp,21,18,23,4,13,1,16,0,14,8,12,2,22,5,15,3,7,6,19,10,9,17,11,20
49fbbb4ca,5,1,17.3387,4781.25,19.6907,10406.2,tp,21,18,2,15,0,13,12,22,1,20,4,17,8,9,14,19,11,7,16,10,3,6,23,5
4a0ca83ec,9,1,20.831999999999997,1125.0,23.6373,5250.0,tp,21,8,13,4,22,23,18,15,0,10,12,1,5,11,2,7,6,14,19,16,17,20,3,9
4bb31c8c1,6,1,45.2213,562.5,47.3653,4406.25,tp,13,21,8,4,18,15,2,12,0,22,1,20,5,19,14,7,10,11,16,9,23,17,3,6
4c840ed89,7,1,32.848,4687.5,35.9893,11437.5,tp,21,4,13,8,18,0,1,12,20,2,5,15,22,9,19,16,14,10,11,17,23,3,6,7
4d54e38a8,12,1,45.9893,562.5,49.1253,3281.25,tp,17,20,6,10,19,11,14,7,1,22,16,2,9,23,0,5,21,8,4,18,15,12,3,13
50b93a173,19,1,20.8853,281.25,22.4373,2812.5,tp,21,4,22,18,8,13,12,15,0,1,23,9,20,7,2,14,16,17,5,10,3,11,6,19
533ae3f85,18,1,31.9573,3187.5,32.6507,5062.5,tp,10,20,22,5,19,11,16,17,15,7,6,23,2,1,9,0,12,13,3,14,8,18,21,4
541550e6c,3,1,30.416,1031.25,31.1573,2812.5,tp,5,22,10,19,2,7,20,11,15,16,23,17,6,12,13,9,0,1,8,3,18,14,21,4
55b2b19d1,23,4,48.5355,6459.96,56.4593,11627.9,tp,20,17,15,19,6,11,21,16,13,14,22,1,10,8,2,4,7,18,5,0,9,3,12,23
55dca9c85,23,1,9.8975,7235.16,15.9811,11283.4,tp,2,21,8,18,13,22,20,15,0,4,12,1,19,5,17,7,14,9,10,11,16,3,6,23
5609ef334,19,1,52.016000000000005,281.25,53.568000000000005,2812.5,tp,21,4,18,13,22,8,12,1,0,15,23,2,7,14,10,16,5,9,11,17,3,6,19,20
561ed4362,14,1,0.08,2531.25,0.6667,5531.25,tp,21,20,4,8,5,22,18,2,12,0,13,1,19,9,23,11,16,10,6,17,14,3,15,7
561ed4362,7,1,0.3307,4687.5,3.472,11437.5,tp,21,20,4,8,5,22,18,2,12,0,13,1,19,9,23,11,16,10,6,17,14,3,15,7
56ff074df,1,1,2.7093,3843.75,3.6053,5625.0,tp,20,5,22,19,17,11,16,23,6,10,15,7,13,2,9,1,3,12,21,4,14,8,18,0
57de62a79,23,1,13.1251,7235.16,19.2087,11283.4,tp,2,16,0,21,8,13,1,15,14,18,7,22,12,19,4,10,5,3,6,11,17,20,9,23
5a3f09a5c,10,1,44.2166,947.461,46.6605,10852.7,tp,18,1,4,13,0,21,12,8,2,16,14,15,17,9,19,6,20,3,11,7,5,23,10,22
5a55970ad,17,1,19.9787,1312.5,26.432,3937.5,tp,21,13,8,0,18,4,12,1,5,2,22,16,23,20,9,10,14,15,19,11,3,7,6,17
5a7cc4e44,17,4,49.9147,1406.25,52.5227,3937.5,tp,21,8,18,13,5,10,2,22,4,0,1,23,12,16,7,11,19,14,15,3,20,6,9,17
5a8a2b155,18,1,33.8347,3187.5,34.528,5062.5,tp,20,5,16,19,22,17,11,7,10,13,6,15,23,21,2,9,14,1,4,8,3,12,18,0
5b1e3b55b,17,1,2.8,1312.5,9.2533,3937.5,tp,21,0,18,13,8,2,12,4,5,22,1,23,16,10,14,19,15,3,9,7,20,6,11,17
5b5218aba,11,1,50.7066,1808.79,51.8444,5684.77,tp,21,13,4,8,18,0,12,2,1,22,9,20,23,5,17,14,19,15,16,7,3,6,11,10
5b8830884,8,1,32.0213,3750.0,36.144,5531.25,tp,16,10,20,2,15,17,6,19,11,23,1,22,7,0,9,5,12,14,3,13,18,4,21,8
5bfe1dec6,17,1,22.351999999999997,1312.5,28.8053,3937.5,tp,21,18,13,4,0,8,1,5,12,2,22,10,23,16,11,14,19,15,20,7,9,3,6,17
5d7e9091c,9,1,7.4453,843.75,11.008,5718.75,tp,21,8,13,18,4,0,2,22,1,12,15,23,14,5,10,16,7,11,20,3,19,6,17,9
5f8eecc9e,9,1,54.943999999999996,1125.0,57.7493,5250.0,tp,19,20,16,17,11,6,10,2,7,15,21,22,5,13,1,8,4,14,3,9,0,12,18,23
5f9b4785b,1,1,47.9947,3843.75,48.8907,5625.0,tp,21,18,8,4,0,12,1,13,5,2,22,16,14,23,19,20,6,9,3,10,11,7,15,17
61741251f,10,1,16.7996,947.461,19.2435,10852.7,tp,21,13,8,18,4,1,0,2,12,16,15,14,22,5,3,6,19,7,17,9,20,11,10,23
629489592,12,1,2.7893,562.5,5.9253,3281.25,tp,20,19,11,22,15,16,17,7,10,5,6,13,2,21,23,14,1,9,8,4,3,0,18,12
62ff9d03d,17,4,15.312000000000001,1406.25,17.92,3937.5,tp,18,21,13,10,5,0,2,8,1,4,11,12,22,16,23,7,19,14,20,15,3,9,6,17
655ca0adb,17,1,47.1307,1312.5,53.583999999999996,3937.5,tp,21,8,13,0,18,4,12,1,2,22,10,23,5,11,20,15,14,7,6,9,16,19,3,17
670a35128,20,1,43.8613,2343.75,47.3013,5718.75,tp,21,13,4,8,18,12,1,0,2,20,22,9,15,5,23,16,17,14,19,10,11,3,6,7
689b160fc,13,1,29.3707,93.75,29.9947,843.75,tp,12,20,8,5,22,9,0,18,23,10,6,11,17,19,4,21,2,3,7,14,16,1,15,13
68d182a12,21,1,4.8107,3281.25,5.904,4125.0,tp,2,10,16,15,20,6,17,19,7,11,22,23,1,9,12,0,5,3,14,13,18,4,8,21
69173294f,22,1,40.3467,10687.5,41.952,13687.5,tp,18,1,4,0,21,20,13,12,8,2,9,15,17,16,23,14,6,10,11,5,19,3,7,22
69ea6d76b,19,1,30.9333,281.25,32.4853,2812.5,tp,21,4,18,22,12,0,13,8,1,15,23,2,10,7,14,9,17,11,16,3,5,6,20,19
6a2b677ce,4,1,41.5467,2531.25,43.7333,4031.25,tp,5,10,7,22,2,19,23,20,11,15,16,17,6,12,9,13,0,3,1,18,8,14,4,21
6a6af3c63,2,1,40.304,468.75,42.08,3000.0,tp,9,17,6,4,12,23,20,21,11,8,16,14,1,13,10,18,15,7,5,0,22,3,19,2
6c032e356,23,1,51.6586,7235.16,57.7422,11283.4,tp,20,11,22,17,13,15,10,21,8,5,6,1,4,7,9,19,0,16,14,2,12,18,3,23
6d5f5e052,19,1,36.9013,281.25,38.4533,2812.5,tp,21,13,8,4,22,23,18,0,1,15,12,16,5,14,2,3,10,7,19,17,6,11,20,9
6d93f853d,3,1,47.488,1031.25,48.2293,2812.5,tp,21,8,13,4,18,12,0,22,5,1,2,23,10,15,14,11,16,7,3,19,20,9,6,17
6d93f853d,17,1,10.1173,1312.5,16.5707,3937.5,tp,21,8,13,4,18,12,0,22,5,1,2,23,10,15,14,11,16,7,3,19,20,9,6,17
7080d05d4,23,1,50.4047,7235.16,56.4883,11283.4,tp,2,17,13,15,16,18,21,8,19,0,14,20,1,6,12,22,7,10,11,4,9,3,5,23
711630bd8,18,1,8.896,3187.5,9.5893,5062.5,tp,10,16,19,22,20,7,2,11,15,5,17,1,6,14,23,13,9,0,3,8,12,21,18,4
71c22a29b,8,1,55.8133,3750.0,59.93600000000001,5531.25,tp,20,16,19,11,10,15,7,17,6,2,22,1,14,23,5,9,13,0,3,12,18,21,4,8
7295291a7,1,1,5.3173,3843.75,6.2133,5625.0,tp,11,12,20,17,8,18,6,9,5,15,23,22,4,10,19,0,7,2,21,3,14,13,16,1
76bcc78f1,21,1,1.376,3281.25,2.4693,4125.0,tp,10,2,16,7,22,5,20,19,15,11,23,17,6,1,0,12,9,14,3,13,18,8,21,4
772bd1045,13,1,52.8587,93.75,53.4827,843.75,tp,16,7,10,5,19,1,22,17,6,2,23,11,20,9,12,15,14,0,3,8,18,21,4,13
7765e82d3,13,1,58.3147,93.75,58.9387,843.75,tp,10,12,5,19,0,6,16,17,7,22,20,11,2,23,9,1,3,15,18,14,8,4,21,13
77f2b9543,6,1,49.888000000000005,562.5,52.032,4406.25,tp,21,13,8,4,22,18,0,2,12,1,15,23,5,10,20,11,14,7,19,9,16,3,6,17
787c0db92,4,1,39.5733,2531.25,41.76,4031.25,tp,5,10,7,22,2,20,19,11,23,15,17,6,16,12,9,0,3,13,1,18,8,14,4,21
78f515b6f,7,1,32.1067,4687.5,35.248000000000005,11437.5,tp,21,20,13,4,8,18,1,15,11,0,22,17,2,19,16,12,9,6,14,10,5,23,7,3
796ab9da1,15,1,39.312,93.75,42.656000000000006,1125.0,tp,21,8,4,0,18,12,2,1,22,20,9,13,5,23,11,14,17,10,6,16,19,3,7,15
79b28cad5,4,1,57.7013,2343.75,59.5573,4218.75,tp,5,2,10,16,7,22,19,15,23,20,11,6,17,1,14,9,13,0,3,12,8,18,4,21
7a9d46229,22,1,15.5093,10687.5,17.1147,13687.5,tp,17,15,6,11,19,16,20,13,7,10,21,2,1,14,4,9,23,8,0,3,18,5,12,22
7b79194b3,5,1,9.6,4781.25,11.952,10406.2,tp,20,21,4,8,5,11,17,10,6,18,19,22,16,9,2,12,1,13,0,23,14,7,3,15
7e0d06929,10,1,37.5409,947.461,39.9848,10852.7,tp,1,18,21,13,0,4,2,9,12,22,8,15,20,14,16,17,23,3,5,19,6,7,11,10
7f8fab554,4,1,14.24,2343.75,16.096,4218.75,tp,16,10,2,7,22,19,5,20,15,11,17,6,23,1,14,9,13,0,3,12,8,21,18,4
802907092,23,4,45.3486,6459.96,53.2724,11627.9,tp,21,0,8,2,18,12,1,20,4,13,16,5,9,19,22,17,14,10,6,11,3,15,7,23
80590e499,21,1,7.4933,3281.25,8.5867,4125.0,tp,10,15,16,6,23,2,17,20,1,11,7,19,12,5,0,22,9,3,14,13,18,4,8,21
8080b2283,13,1,52.1867,93.75,52.8107,843.75,tp,17,6,5,10,23,7,19,22,20,11,16,9,2,12,8,15,0,3,1,18,4,21,14,13
81b493ca3,4,1,2.656,2343.75,4.512,4218.75,tp,10,5,22,2,19,7,16,20,11,15,23,17,6,1,0,9,12,3,13,14,8,18,21,4
82d59d24d,22,1,29.568,10687.5,31.1733,13687.5,tp,18,9,1,4,13,0,16,21,12,8,2,15,14,20,19,17,3,23,5,6,7,10,11,22
83028db30,11,1,27.7595,1808.79,28.8972,5684.77,tp,21,4,8,18,12,20,0,13,22,9,2,5,1,23,10,17,11,15,6,19,14,3,16,7
84fd342f8,12,1,13.0133,562.5,16.1493,3281.25,tp,20,19,11,17,22,16,15,7,6,10,5,13,21,14,2,23,1,9,4,8,3,18,0,12
868db1d19,23,4,21.0721,6459.96,28.9959,11627.9,tp,21,8,20,4,13,0,18,12,2,1,15,22,5,9,17,10,11,14,19,6,16,7,3,23
87b64a134,19,1,34.048,281.25,35.6,2812.5,tp,22,21,13,15,10,23,8,11,4,17,7,9,20,5,2,1,16,14,0,6,18,3,12,19
87bf9c992,19,1,46.3307,281.25,47.8827,2812.5,tp,0,18,21,4,12,22,1,8,13,15,23,10,11,9,2,20,14,17,5,7,16,6,3,19
88f783ab9,6,1,8.0747,562.5,10.2187,4406.25,tp,13,21,8,15,2,4,0,18,1,12,22,19,5,14,20,16,11,7,10,3,17,6,9,23
891822ace,9,1,51.728,843.75,55.2907,5718.75,tp,5,21,22,8,2,19,13,7,10,15,16,4,18,0,1,12,11,14,23,3,20,6,17,9
896080a53,12,1,1.7280000000000002,562.5,4.864,3281.25,tp,20,11,17,19,15,10,22,6,21,16,13,5,7,14,23,4,8,1,9,2,18,0,3,12
89fe494b6,22,1,20.6187,10687.5,22.224,13687.5,tp,4,12,13,11,8,18,21,20,15,9,17,10,2,23,0,5,6,7,19,1,14,3,16,22
8b24f2f98,18,1,0.20800000000000002,3187.5,0.9013,5062.5,tp,16,10,2,22,5,7,19,20,15,11,23,1,17,6,14,0,9,3,13,12,8,18,21,4
8b68b817e,13,1,17.328,93.75,17.952,843.75,tp,12,17,5,7,6,23,10,19,22,9,11,20,0,2,8,18,16,15,3,4,21,1,14,13
8e2ff1226,2,1,2.144,468.75,3.92,3000.0,tp,20,21,4,13,8,17,22,15,19,18,5,16,6,12,9,1,11,14,0,23,2,10,7,3
8ee219910,6,1,42.56,562.5,44.70399999999999,4406.25,tp,21,22,13,8,4,0,18,12,2,5,15,23,16,1,19,9,14,7,3,17,20,11,10,6
8ffe19a69,8,1,55.2267,3750.0,59.3493,5531.25,tp,16,23,20,10,6,17,19,11,5,7,15,22,9,2,13,1,12,3,14,4,18,21,0,8
929d655d3,3,1,52.56,1031.25,53.3013,2812.5,tp,21,4,8,5,13,22,20,18,12,2,0,9,19,1,23,16,17,10,14,11,15,6,7,3
92ae9bcc2,10,1,24.9905,947.461,27.4344,10852.7,tp,18,21,13,1,0,4,22,2,12,15,8,20,19,16,9,5,23,14,17,3,7,11,6,10
9425c4b01,12,1,51.3493,562.5,54.4853,3281.25,tp,20,19,16,10,22,7,11,15,2,17,5,6,1,14,23,13,9,0,3,21,8,12,4,18
944edda33,2,1,43.7867,468.75,45.5627,3000.0,tp,21,4,13,8,20,16,1,5,11,18,17,14,10,9,15,6,12,22,7,0,19,3,23,2
96fc32e3d,23,4,37.6976,6459.96,45.6214,11627.9,tp,15,16,19,17,14,6,20,2,13,7,1,11,21,10,22,0,8,18,4,5,3,12,9,23
983a13114,20,1,37.856,2343.75,41.29600000000001,5718.75,tp,21,13,8,4,18,0,12,2,22,5,1,23,15,10,14,11,16,9,19,20,7,3,6,17
989b95591,18,1,55.4827,3187.5,56.176,5062.5,tp,20,22,5,11,17,10,19,23,15,6,7,2,16,13,9,12,8,0,3,1,14,4,21,18
9abdbfc9f,12,1,18.6187,562.5,21.7547,3281.25,tp,20,11,17,15,22,10,19,21,6,7,13,16,5,14,2,1,8,4,23,9,0,18,3,12
9cb1f4a34,17,4,27.3653,1406.25,29.9733,3937.5,tp,18,16,13,0,21,8,4,1,2,12,7,14,19,11,10,5,23,3,15,20,6,9,22,17
9d293be93,12,1,52.7627,562.5,55.8987,3281.25,tp,20,11,19,15,17,7,10,22,16,6,2,14,21,13,5,1,23,8,4,9,0,3,18,12
9d2bf51ce,21,1,54.4907,3281.25,55.583999999999996,4125.0,tp,10,20,16,22,19,5,7,15,11,2,17,23,6,1,9,13,3,14,12,0,8,18,21,4
