recording_id,species_id,songtype_id,t_min,f_min,t_max,f_max,data_type,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23
2c6ba715f,21,1,43.696000000000005,3281.25,44.7893,4125.0,tp,23,11,16,20,22,12,7,15,17,10,19,2,6,5,18,9,0,3,8,13,1,4,14,21
2dc763e67,2,1,6.2987,468.75,8.0747,3000.0,tp,23,11,18,17,8,13,20,12,21,4,0,1,9,6,15,10,22,16,7,14,3,5,19,2
2e698aba5,23,4,4.0229,6459.96,11.9467,11627.9,tp,8,16,12,1,21,13,2,18,0,4,14,22,5,19,20,11,15,10,6,17,3,7,9,23
2eb098e76,2,1,24.9653,468.75,26.7413,3000.0,tp,11,20,17,16,6,19,10,21,23,4,1,22,7,13,9,18,8,14,0,12,5,15,3,2
2ec1b3167,13,1,56.9973,93.75,57.6213,843.75,tp,11,20,16,17,23,10,6,19,22,7,15,12,18,9,21,4,13,1,5,0,8,3,14,2
2fc2eca0c,9,1,52.9333,1125.0,55.7387,5250.0,tp,11,22,18,6,20,17,10,2,9,23,19,12,16,5,21,8,7,4,0,3,14,1,15,13
33d0f2685,16,4,55.983999999999995,3093.75,57.8187,4593.75,tp,21,4,13,8,18,2,0,12,22,1,23,9,14,6,11,5,15,10,20,3,17,19,16,7
34340b225,23,4,15.865,6459.96,23.7888,11627.9,tp,16,21,20,17,19,11,13,14,15,2,4,1,8,6,22,7,10,9,12,18,0,3,5,23
34340b225,5,1,39.872,4781.25,42.224,10406.2,tp,16,21,20,17,19,11,13,14,15,2,4,1,8,6,22,7,10,9,12,18,0,3,5,23
3458e20b8,10,1,10.4432,947.461,12.8871,10852.7,tp,21,13,8,18,16,12,4,1,0,15,2,14,22,23,19,3,7,20,11,5,9,17,6,10
349095631,0,1,28.432,5906.25,29.2267,8250.0,tp,16,11,22,20,10,23,19,14,1,6,15,21,0,13,17,7,5,4,9,3,12,18,2,8
349095631,9,1,16.2293,843.75,19.792,5718.75,tp,16,11,22,20,10,23,19,14,1,6,15,21,0,13,17,7,5,4,9,3,12,18,2,8
3513db2b8,21,1,23.8827,3281.25,24.976,4125.0,tp,23,11,16,20,22,12,7,15,17,10,19,18,6,5,2,9,0,13,8,3,1,4,21,14
35675af70,23,1,53.1389,7235.16,59.2225,11283.4,tp,21,13,12,16,18,8,1,0,2,4,15,17,9,3,11,14,7,22,19,20,6,5,10,23
35844fa7f,6,1,20.4,562.5,22.544,4406.25,tp,21,13,4,16,15,8,12,22,11,2,18,1,23,20,17,0,14,7,9,19,3,10,6,5
35a7c2277,22,1,16.3307,10687.5,17.936,13687.5,tp,21,13,8,16,1,4,12,18,0,11,20,2,19,9,14,17,15,3,6,5,10,23,7,22
35f9c5c38,5,1,38.1227,4781.25,40.4747,10406.2,tp,21,13,4,16,22,1,8,10,23,18,11,19,12,20,0,6,14,15,5,7,2,3,17,9
3647cd276,15,1,54.832,93.75,58.176,1125.0,tp,21,4,18,11,12,8,22,16,1,9,0,23,6,20,13,2,17,10,19,3,14,5,7,15
364e9b5e7,16,4,28.3147,3093.75,30.1493,4593.75,tp,2,6,18,9,0,14,11,20,4,10,23,5,21,8,22,12,15,17,13,7,19,3,1,16
376a0a779,18,1,51.8667,3187.5,52.56,5062.5,tp,11,10,7,19,6,20,17,16,22,14,15,23,9,1,2,0,21,13,5,4,3,8,18,12
398e818ec,11,1,13.3631,1808.79,14.5009,5684.77,tp,21,13,1,16,14,8,15,0,2,18,22,4,12,19,23,5,7,3,10,17,6,9,20,11
39aa6482e,4,1,16.7413,2531.25,18.928,4031.25,tp,10,11,20,7,6,17,16,19,23,22,15,2,5,9,14,0,1,12,3,18,4,13,8,21
3a1293df5,2,1,31.0453,468.75,32.8213,3000.0,tp,20,18,17,12,8,11,1,16,6,21,13,4,19,0,7,9,10,14,23,15,5,3,22,2
3c443fa6e,8,1,54.3147,3750.0,58.4373,5531.25,tp,10,15,16,20,7,0,23,19,11,5,17,6,2,9,12,22,1,14,3,18,13,4,8,21
3c621e663,17,1,20.5973,1312.5,27.0507,3937.5,tp,21,13,22,5,8,1,4,18,0,12,23,2,14,10,16,6,20,7,11,15,3,19,9,17
3d28b6a6b,22,1,47.4613,10687.5,49.0667,13687.5,tp,17,11,20,19,7,21,6,16,15,4,14,9,10,13,2,1,0,18,23,5,8,3,12,22
3d2b1c860,21,1,47.4773,3281.25,48.5707,4125.0,tp,10,0,15,20,16,7,19,23,5,12,9,17,11,6,2,1,14,22,3,18,13,4,21,8
3f3c49ad2,10,1,16.4339,947.461,18.8778,10852.7,tp,21,13,1,16,12,2,8,18,15,0,4,14,19,3,7,22,9,5,17,20,11,6,10,23
3fcca1372,17,1,38.576,1312.5,45.0293,3937.5,tp,21,8,13,0,18,4,1,12,2,22,5,23,14,16,10,15,6,3,9,19,7,20,11,17
3ffaeaa6c,15,1,48.2453,93.75,51.5893,1125.0,tp,21,4,8,18,22,1,0,12,13,2,23,16,5,19,9,6,14,10,3,11,17,20,7,15
408fcd1dc,23,4,48.0537,6459.96,55.9775,11627.9,tp,20,16,17,12,18,11,19,6,9,10,22,15,7,5,0,8,13,2,3,4,21,1,14,23
4373930a5,13,1,45.583999999999996,93.75,46.208,843.75,tp,18,12,11,23,5,20,10,22,17,6,9,2,19,7,16,0,8,3,15,4,21,14,1,13
438c12dbc,7,1,19.5467,4687.5,22.688000000000002,11437.5,tp,18,8,11,12,0,21,4,16,22,1,20,9,5,23,2,17,19,3,6,10,7,13,14,15
45c356538,0,1,50.111999999999995,5906.25,50.9067,8250.0,tp,11,16,15,20,17,22,7,23,2,19,6,10,13,21,5,14,9,12,4,1,3,8,18,0
4621de448,23,1,21.1244,7235.16,27.208000000000002,11283.4,tp,8,16,12,1,13,20,18,4,15,21,11,17,0,19,2,22,14,9,7,3,6,5,10,23
473cac467,11,1,9.0268,1808.79,10.1645,5684.77,tp,21,13,16,8,1,22,4,14,2,15,18,0,12,5,23,19,7,3,10,6,20,11,9,17
4874059ad,21,1,58.1013,3281.25,59.1947,4125.0,tp,11,12,23,18,16,20,22,17,7,15,10,19,6,9,5,2,0,8,13,3,4,21,1,14
48fb5143f,20,1,28.64,2343.75,32.08,5718.75,tp,21,13,1,0,8,4,2,18,22,12,14,16,23,5,15,19,9,3,6,7,10,11,17,20
49fbbb4ca,5,1,17.3387,4781.25,19.6907,10406.2,tp,12,13,16,21,15,18,8,4,0,1,2,7,3,9,17,22,19,20,14,11,6,10,5,23
4a0ca83ec,9,1,20.831999999999997,1125.0,23.6373,5250.0,tp,21,13,16,22,4,8,18,12,1,23,15,14,0,2,19,10,5,7,6,20,3,11,17,9
4bb31c8c1,6,1,45.2213,562.5,47.3653,4406.25,tp,21,13,16,8,18,15,12,2,4,0,1,22,7,23,14,3,19,5,17,9,20,10,6,11
4c840ed89,7,1,32.848,4687.5,35.9893,11437.5,tp,21,13,4,8,12,18,1,22,0,2,16,23,11,15,14,20,19,9,5,10,6,17,3,7
4d54e38a8,12,1,45.9893,562.5,49.1253,3281.25,tp,11,6,10,17,19,20,21,22,4,16,7,23,9,14,1,0,2,13,8,18,5,15,3,12
50b93a173,19,1,20.8853,281.25,22.4373,2812.5,tp,21,13,12,18,8,15,4,0,2,1,14,22,23,7,3,16,9,17,5,20,11,10,6,19
533ae3f85,18,1,31.9573,3187.5,32.6507,5062.5,tp,11,20,10,7,16,17,19,6,15,22,23,2,14,9,5,1,0,12,13,3,21,8,18,4
541550e6c,3,1,30.416,1031.25,31.1573,2812.5,tp,16,10,20,11,23,7,15,17,19,22,2,6,5,9,12,0,1,14,3,18,13,4,21,8
55b2b19d1,23,4,48.5355,6459.96,56.4593,11627.9,tp,11,19,17,14,16,20,21,4,13,6,7,1,10,8,15,2,0,22,9,18,3,5,12,23
55dca9c85,23,1,9.8975,7235.16,15.9811,11283.4,tp,8,12,15,1,16,2,18,4,0,13,14,21,19,17,9,7,11,22,3,20,5,6,10,23
5609ef334,19,1,52.016000000000005,281.25,53.568000000000005,2812.5,tp,21,22,13,9,4,15,2,11,23,14,8,1,17,20,12,10,6,18,0,7,3,16,5,19
561ed4362,14,1,0.08,2531.25,0.6667,5531.25,tp,21,18,8,12,4,0,1,13,11,22,16,23,5,20,2,9,19,10,6,3,17,14,7,15
561ed4362,7,1,0.3307,4687.5,3.472,11437.5,tp,21,18,8,12,4,0,1,13,11,22,16,23,5,20,2,9,19,10,6,3,17,14,7,15
56ff074df,1,1,2.7093,3843.75,3.6053,5625.0,tp,11,20,17,7,6,10,22,15,19,23,16,14,2,9,5,21,1,13,4,3,8,12,0,18
57de62a79,23,1,13.1251,7235.16,19.2087,11283.4,tp,16,12,13,21,8,14,1,15,2,18,0,4,19,5,17,3,7,9,20,22,11,6,10,23
5a3f09a5c,10,1,44.2166,947.461,46.6605,10852.7,tp,21,13,8,18,4,12,0,1,11,16,2,20,15,14,9,19,17,23,3,5,6,10,7,22
5a55970ad,17,1,19.9787,1312.5,26.432,3937.5,tp,21,13,8,4,22,16,18,12,1,0,5,23,14,15,2,10,19,6,20,3,11,7,9,17
5a7cc4e44,17,4,49.9147,1406.25,52.5227,3937.5,tp,21,13,8,1,0,22,4,18,5,2,14,12,16,23,15,19,10,7,3,6,20,9,11,17
5a8a2b155,18,1,33.8347,3187.5,34.528,5062.5,tp,11,16,15,17,20,19,7,22,21,13,6,10,14,2,23,1,9,5,4,8,3,12,18,0
5b1e3b55b,17,1,2.8,1312.5,9.2533,3937.5,tp,21,13,8,18,0,4,12,2,22,1,5,14,23,16,15,10,9,6,3,19,7,20,11,17
5b5218aba,11,1,50.7066,1808.79,51.8444,5684.77,tp,21,13,8,18,12,4,0,2,1,16,22,15,23,14,3,7,19,5,20,9,17,11,10,6
5b8830884,8,1,32.0213,3750.0,36.144,5531.25,tp,10,15,16,7,20,23,19,11,6,17,0,5,2,9,22,12,1,14,3,18,13,4,8,21
5bfe1dec6,17,1,22.351999999999997,1312.5,28.8053,3937.5,tp,21,13,8,4,1,18,22,0,16,12,5,2,23,14,15,10,19,6,3,20,11,7,9,17
5d7e9091c,9,1,7.4453,843.75,11.008,5718.75,tp,21,13,16,1,4,8,0,18,15,12,2,23,19,14,22,7,3,6,20,10,11,5,17,9
5f8eecc9e,9,1,54.943999999999996,1125.0,57.7493,5250.0,tp,21,16,11,19,20,8,4,2,17,13,1,10,14,6,22,0,5,18,7,15,12,3,9,23
5f9b4785b,1,1,47.9947,3843.75,48.8907,5625.0,tp,21,13,4,8,18,16,12,1,0,22,5,23,14,20,19,11,15,2,9,3,10,17,7,6
61741251f,10,1,16.7996,947.461,19.2435,10852.7,tp,12,15,16,8,1,2,13,18,0,21,4,14,22,19,3,5,7,9,17,11,20,10,6,23
629489592,12,1,2.7893,562.5,5.9253,3281.25,tp,19,11,14,10,7,16,20,6,17,22,15,21,1,23,13,2,4,9,8,0,5,3,18,12
62ff9d03d,17,4,15.312000000000001,1406.25,17.92,3937.5,tp,21,13,5,22,8,1,0,4,18,2,12,23,14,10,16,6,15,19,20,11,3,7,9,17
655ca0adb,17,1,47.1307,1312.5,53.583999999999996,3937.5,tp,21,13,4,8,18,0,2,1,12,22,14,23,9,16,5,11,6,15,10,3,19,20,7,17
670a35128,20,1,43.8613,2343.75,47.3013,5718.75,tp,21,13,4,8,18,12,0,22,1,2,11,23,5,16,14,20,9,15,6,10,3,17,19,7
689b160fc,13,1,29.3707,93.75,29.9947,843.75,tp,18,12,11,5,9,23,0,2,22,20,10,6,17,19,7,8,16,3,21,4,14,1,15,13
68d182a12,21,1,4.8107,3281.25,5.904,4125.0,tp,10,15,16,20,7,0,23,19,5,11,17,6,9,2,12,22,1,14,3,18,13,4,8,21
69173294f,22,1,40.3467,10687.5,41.952,13687.5,tp,21,13,4,1,16,11,12,18,8,17,0,15,9,19,2,14,6,20,3,7,10,23,5,22
69ea6d76b,19,1,30.9333,281.25,32.4853,2812.5,tp,21,12,15,18,8,13,2,4,0,23,22,1,14,9,17,7,3,11,20,16,6,5,10,19
6a2b677ce,4,1,41.5467,2531.25,43.7333,4031.25,tp,10,16,23,15,20,7,11,19,5,17,6,2,22,12,9,0,1,14,3,18,13,4,8,21
6a6af3c63,2,1,40.304,468.75,42.08,3000.0,tp,20,11,17,1,10,6,23,16,13,19,21,4,7,8,18,12,0,9,14,15,22,5,3,2
6c032e356,23,1,51.6586,7235.16,57.7422,11283.4,tp,11,21,20,13,4,17,12,18,8,16,0,6,9,10,15,22,2,7,3,1,19,5,14,23
6d5f5e052,19,1,36.9013,281.25,38.4533,2812.5,tp,13,21,18,8,12,15,0,4,2,1,14,22,23,3,7,16,5,10,17,9,20,6,11,19
6d93f853d,3,1,47.488,1031.25,48.2293,2812.5,tp,21,13,22,8,5,4,0,1,2,18,14,12,23,10,16,15,6,19,11,9,20,3,7,17
6d93f853d,17,1,10.1173,1312.5,16.5707,3937.5,tp,21,13,22,8,5,4,0,1,2,18,14,12,23,10,16,15,6,19,11,9,20,3,7,17
7080d05d4,23,1,50.4047,7235.16,56.4883,11283.4,tp,22,8,14,20,12,17,19,15,1,2,18,16,4,5,0,6,13,10,7,11,9,21,3,23
711630bd8,18,1,8.896,3187.5,9.5893,5062.5,tp,10,7,14,20,11,6,17,15,19,1,16,5,2,22,23,9,3,0,8,12,13,21,18,4
71c22a29b,8,1,55.8133,3750.0,59.93600000000001,5531.25,tp,10,7,11,20,6,19,17,16,15,22,23,14,2,5,1,9,0,3,12,13,21,8,18,4
7295291a7,1,1,5.3173,3843.75,6.2133,5625.0,tp,23,12,7,15,18,11,2,22,20,17,5,10,9,6,0,19,8,16,3,4,13,21,14,1
76bcc78f1,21,1,1.376,3281.25,2.4693,4125.0,tp,10,15,16,20,7,23,19,5,11,6,17,2,0,9,22,1,14,12,3,18,13,4,8,21
772bd1045,13,1,52.8587,93.75,53.4827,843.75,tp,10,2,5,11,6,20,23,22,17,19,7,9,16,12,14,0,1,3,15,18,8,21,4,13
7765e82d3,13,1,58.3147,93.75,58.9387,843.75,tp,10,11,6,2,5,20,23,22,17,9,19,0,16,7,12,18,14,3,1,15,8,4,21,13
77f2b9543,6,1,49.888000000000005,562.5,52.032,4406.25,tp,21,13,4,1,16,8,22,12,18,0,15,2,23,14,19,3,7,10,20,9,11,17,6,5
787c0db92,4,1,39.5733,2531.25,41.76,4031.25,tp,23,16,15,12,7,20,11,22,10,2,17,5,19,0,6,9,18,3,13,8,1,14,4,21
78f515b6f,7,1,32.1067,4687.5,35.248000000000005,11437.5,tp,21,13,4,11,22,16,8,18,12,1,20,23,0,15,6,10,9,14,19,17,2,5,3,7
796ab9da1,15,1,39.312,93.75,42.656000000000006,1125.0,tp,21,4,8,0,18,13,2,22,12,1,9,23,6,11,14,5,10,20,17,3,19,16,15,7
79b28cad5,4,1,57.7013,2343.75,59.5573,4218.75,tp,10,7,20,15,5,11,17,6,2,19,14,16,1,23,22,9,12,3,0,8,13,21,18,4
7a9d46229,22,1,15.5093,10687.5,17.1147,13687.5,tp,17,15,11,20,19,6,7,16,13,4,21,9,14,10,1,2,8,18,0,12,3,23,5,22
7b79194b3,5,1,9.6,4781.25,11.952,10406.2,tp,11,18,21,4,8,12,22,0,16,1,20,17,9,6,23,10,19,5,2,3,13,7,14,15
7e0d06929,10,1,37.5409,947.461,39.9848,10852.7,tp,21,13,8,4,1,18,12,0,16,2,22,14,15,5,23,3,19,7,11,20,10,9,6,17
7f8fab554,4,1,14.24,2343.75,16.096,4218.75,tp,10,7,20,11,15,6,14,17,19,5,1,16,2,23,22,9,3,0,12,8,13,21,18,4
802907092,23,4,45.3486,6459.96,53.2724,11627.9,tp,8,21,12,1,18,4,16,22,2,13,5,0,14,19,9,11,6,10,3,15,20,17,7,23
80590e499,21,1,7.4933,3281.25,8.5867,4125.0,tp,10,15,0,16,20,7,23,19,5,12,11,17,6,9,2,22,1,14,18,3,13,4,8,21
8080b2283,13,1,52.1867,93.75,52.8107,843.75,tp,12,5,0,10,11,23,18,20,22,2,9,6,17,16,19,7,15,3,8,1,14,4,21,13
81b493ca3,4,1,2.656,2343.75,4.512,4218.75,tp,10,7,20,11,15,6,17,16,5,19,23,14,2,1,22,9,0,12,3,8,13,21,18,4
82d59d24d,22,1,29.568,10687.5,31.1733,13687.5,tp,21,13,15,14,1,8,18,16,0,12,4,19,2,9,7,3,17,23,5,6,11,20,10,22
83028db30,11,1,27.7595,1808.79,28.8972,5684.77,tp,21,4,13,22,8,2,18,0,23,11,6,1,9,12,14,10,5,20,15,17,19,3,16,7
84fd342f8,12,1,13.0133,562.5,16.1493,3281.25,tp,19,11,10,7,14,16,6,20,17,22,15,21,1,23,13,4,2,9,0,8,5,3,18,12
868db1d19,23,4,21.0721,6459.96,28.9959,11627.9,tp,21,13,16,1,4,22,19,2,14,11,8,15,6,10,0,17,12,9,18,20,7,3,23,5
87b64a134,19,1,34.048,281.25,35.6,2812.5,tp,15,21,13,22,2,4,11,23,20,17,8,7,14,9,1,12,18,10,3,6,0,5,16,19
87bf9c992,19,1,46.3307,281.25,47.8827,2812.5,tp,21,13,22,4,8,18,1,12,23,0,11,20,14,10,15,9,6,5,2,16,17,3,7,19
88f783ab9,6,1,8.0747,562.5,10.2187,4406.25,tp,21,13,18,16,8,12,4,1,15,0,2,3,23,7,22,14,19,9,17,20,5,11,6,10
891822ace,9,1,51.728,843.75,55.2907,5718.75,tp,21,13,5,22,16,8,1,14,0,4,18,2,15,12,23,19,10,7,3,6,20,11,9,17
896080a53,12,1,1.7280000000000002,562.5,4.864,3281.25,tp,11,19,10,6,16,7,17,14,20,22,21,4,15,23,13,1,9,0,8,5,2,18,3,12
89fe494b6,22,1,20.6187,10687.5,22.224,13687.5,tp,17,11,15,20,9,7,6,18,12,2,16,19,10,13,0,23,8,21,3,5,4,14,1,22
8b24f2f98,18,1,0.20800000000000002,3187.5,0.9013,5062.5,tp,10,7,14,1,15,20,11,6,5,17,19,2,16,23,22,9,3,0,12,8,13,21,18,4
8b68b817e,13,1,17.328,93.75,17.952,843.75,tp,18,12,11,23,10,2,22,20,5,6,17,9,19,0,16,7,8,3,15,1,4,21,14,13
8e2ff1226,2,1,2.144,468.75,3.92,3000.0,tp,11,20,21,16,17,13,4,23,8,18,9,22,12,15,6,7,19,1,10,0,14,3,5,2
8ee219910,6,1,42.56,562.5,44.70399999999999,4406.25,tp,21,13,16,2,8,15,1,4,14,18,0,22,12,23,19,7,3,5,17,9,10,6,11,20
8ffe19a69,8,1,55.2267,3750.0,59.3493,5531.25,tp,11,16,20,15,17,7,22,23,19,10,6,2,5,9,13,12,14,1,21,3,4,18,0,8
929d655d3,3,1,52.56,1031.25,53.3013,2812.5,tp,21,4,8,18,13,12,22,1,0,11,2,16,5,9,20,23,14,6,10,19,17,3,7,15
92ae9bcc2,10,1,24.9905,947.461,27.4344,10852.7,tp,21,13,16,18,8,1,12,0,15,2,4,14,7,19,3,23,22,5,9,17,20,11,6,10
9425c4b01,12,1,51.3493,562.5,54.4853,3281.25,tp,10,19,11,6,7,14,16,17,20,22,21,4,15,1,23,13,9,0,2,8,5,18,3,12
944edda33,2,1,43.7867,468.75,45.5627,3000.0,tp,21,16,13,4,11,1,20,8,18,12,0,15,19,17,14,22,9,7,23,3,6,5,10,2
96fc32e3d,23,4,37.6976,6459.96,45.6214,11627.9,tp,14,17,20,19,15,11,16,8,2,4,1,13,6,10,7,21,0,18,22,3,9,12,5,23
983a13114,20,1,37.856,2343.75,41.29600000000001,5718.75,tp,21,13,4,8,18,12,22,0,2,1,23,5,14,11,16,6,15,9,10,20,19,3,17,7
989b95591,18,1,55.4827,3187.5,56.176,5062.5,tp,11,20,16,17,22,7,15,23,19,6,10,2,9,5,12,14,13,1,21,3,4,18,0,8
9abdbfc9f,12,1,18.6187,562.5,21.7547,3281.25,tp,11,19,10,16,6,14,20,21,7,22,17,15,13,4,23,1,9,8,0,2,5,18,3,12
9cb1f4a34,17,4,27.3653,1406.25,29.9733,3937.5,tp,21,13,8,16,0,1,14,18,4,2,12,15,19,5,7,3,6,20,23,10,22,11,9,17
9d293be93,12,1,52.7627,562.5,55.8987,3281.25,tp,19,11,10,6,7,16,14,17,20,21,22,4,15,13,1,23,9,0,8,2,5,18,3,12
9d2bf51ce,21,1,54.4907,3281.25,55.583999999999996,4125.0,tp,10,16,7,20,15,23,19,11,6,17,5,2,0,22,9,1,12,14,3,18,13,4,8,21
