recording_id,species_id,songtype_id,t_min,f_min,t_max,f_max,data_type,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23
14f6cbe5c,3,1,53.6,1031.25,54.3413,2812.5,tp,18,0,1,2,21,4,22,12,13,8,9,23,19,6,5,20,16,10,17,14,3,11,7,15
1535d0c9b,9,1,4.6507,843.75,8.2133,5718.75,tp,18,23,12,8,21,4,22,19,16,0,10,13,2,1,20,7,11,5,14,3,9,6,17,15
16553d5cd,23,4,28.7405,6459.96,36.6643,11627.9,tp,8,17,2,11,20,16,13,21,18,0,19,6,12,22,1,7,4,9,10,15,14,3,5,23
178b835e3,16,4,21.2267,3093.75,23.0613,4593.75,tp,0,18,2,1,12,13,4,21,8,5,9,23,16,22,14,10,3,19,6,15,11,17,7,20
178b835e3,16,4,4.256,3093.75,6.0907,4593.75,tp,0,18,2,1,12,13,4,21,8,5,9,23,16,22,14,10,3,19,6,15,11,17,7,20
1aa00dc63,12,1,19.7867,562.5,22.9227,3281.25,tp,17,20,11,21,6,19,22,16,2,18,0,1,15,4,14,8,13,9,7,10,5,3,12,23
1aef4f8ff,14,1,47.152,2531.25,47.7387,5531.25,tp,11,20,17,6,19,22,10,23,16,0,12,2,7,15,5,9,1,3,8,18,4,14,13,21
1bd29a4bb,10,1,42.7886,947.461,45.2325,10852.7,tp,18,8,21,13,2,16,12,1,4,0,15,19,14,22,9,3,7,17,5,23,20,6,11,10
1e469c124,15,1,28.1493,93.75,31.4933,1125.0,tp,18,4,8,21,10,11,23,12,20,16,13,17,7,19,22,0,6,9,1,14,5,3,15,2
1f2260885,11,1,7.0531,1808.79,8.1908,5684.77,tp,18,13,8,21,4,2,16,12,15,22,0,23,1,14,19,3,5,7,10,9,17,20,6,11
2026bced7,12,1,49.8987,562.5,53.0347,3281.25,tp,20,11,17,6,19,16,7,15,10,2,23,14,22,9,1,5,21,4,0,3,13,8,12,18
20be88a43,6,1,12.9653,562.5,14.9867,3187.5,tp,18,8,15,16,2,21,12,13,4,7,14,19,1,22,0,23,10,3,5,9,17,20,11,6
22da462f9,1,1,8.816,3843.75,9.712,5625.0,tp,20,11,23,6,22,10,19,12,17,7,0,2,15,5,9,16,14,18,3,1,8,4,21,13
2393b59e0,23,1,31.4688,7235.16,37.5525,11283.4,tp,18,8,17,12,21,16,0,11,19,20,22,2,6,13,4,9,1,7,10,14,3,5,15,23
247aeccaf,9,1,19.7227,843.75,23.2853,5718.75,tp,18,8,21,13,16,4,2,12,15,1,0,22,19,14,23,7,3,9,10,17,20,5,11,6
25218b040,8,1,6.2827,3750.0,10.4053,5531.25,tp,20,11,6,23,17,19,22,10,9,7,12,0,14,15,2,16,5,1,3,18,13,4,21,8
25c229018,6,1,6.5013,562.5,8.6453,4406.25,tp,18,8,16,21,15,4,13,2,12,7,1,23,22,9,14,19,0,17,3,11,10,5,20,6
266e8b635,6,1,42.8427,562.5,44.9867,4406.25,tp,18,2,8,16,12,15,21,13,4,19,0,1,14,22,7,10,5,23,3,9,17,20,11,6
275a0fc0c,15,1,35.4667,93.75,38.8107,1125.0,tp,0,9,6,18,19,17,22,1,12,21,2,4,8,13,11,23,10,16,20,5,3,14,7,15
27c146a88,17,4,26.7733,1312.5,29.3067,7406.25,tp,18,0,9,1,21,12,4,13,2,8,22,6,19,23,17,5,11,3,16,20,10,14,7,15
27c78408d,19,1,14.128,281.25,15.68,2812.5,tp,20,15,7,12,2,18,23,22,21,8,11,4,13,16,0,1,9,14,10,17,6,3,5,19
28d37d1de,22,1,35.8347,10687.5,37.44,13687.5,tp,18,13,4,12,0,8,21,1,15,14,16,2,19,7,9,3,23,17,5,10,11,20,6,22
295f49a04,10,1,38.0401,947.461,40.484,10852.7,tp,9,2,18,17,1,21,13,8,0,16,12,15,14,19,3,4,6,11,20,22,5,23,7,10
2a1bb0557,14,1,3.696,3750.0,3.968,6468.75,tp,20,11,6,17,22,10,19,23,12,7,0,15,2,16,5,9,8,18,3,1,4,14,13,21
2a94d4b86,23,1,24.1488,7235.16,30.2324,11283.4,tp,8,1,2,20,16,15,13,17,12,21,0,19,14,18,6,11,22,3,4,9,7,5,10,23
2ef429016,4,1,38.7787,2343.75,40.6347,4218.75,tp,11,6,16,17,20,15,19,10,7,2,5,1,22,23,14,9,3,21,13,8,12,4,0,18
2f594b20f,15,1,40.0427,93.75,43.3867,1125.0,tp,19,22,0,6,18,10,11,17,16,20,12,8,23,4,21,2,9,1,13,5,3,7,14,15
2ffaa6c02,15,1,53.3173,93.75,56.6613,1125.0,tp,18,12,8,21,0,2,4,13,22,1,9,23,16,5,6,19,14,10,3,15,17,11,20,7
304b4b5fd,21,1,0.9013,3281.25,1.9947,4125.0,tp,11,20,6,19,17,10,22,15,16,7,2,23,5,12,9,0,1,14,3,8,18,13,21,4
306f98294,19,1,10.2933,281.25,11.8453,2812.5,tp,7,20,11,15,12,10,6,18,2,23,9,8,22,21,4,0,17,14,5,13,3,16,1,19
30cd416ed,13,1,46.6773,93.75,47.3013,843.75,tp,20,11,6,22,19,23,17,10,7,2,0,12,16,15,5,9,14,1,18,3,8,4,21,13
3508bf762,22,1,17.8027,10687.5,19.408,13687.5,tp,18,0,4,8,12,2,13,16,21,19,9,17,11,7,1,20,6,14,23,5,3,10,15,22
3710abba6,0,1,49.2373,5906.25,50.528,7500.0,tp,18,4,21,14,12,13,15,22,7,3,17,20,11,16,9,23,10,2,6,8,5,19,1,0
377e04f82,11,1,28.1019,1808.79,29.2397,5684.77,tp,18,8,21,13,16,4,2,22,0,12,1,19,23,7,14,10,9,15,3,20,17,5,11,6
37d16f30f,10,1,33.0536,947.461,35.4975,10852.7,tp,18,8,21,13,16,4,15,2,12,1,7,9,22,14,19,23,20,0,17,3,11,6,10,5
399e17911,4,1,17.6373,2343.75,19.4933,4218.75,tp,20,11,17,6,19,23,10,22,7,15,14,2,16,9,5,1,3,12,0,4,21,13,18,8
3aa730d19,5,1,11.5307,4781.25,13.8827,10406.2,tp,18,20,17,21,11,4,8,22,6,23,15,7,13,19,9,14,2,16,12,10,1,0,3,5
3bb222791,11,1,1.1552,1808.79,2.293,5684.77,tp,18,13,2,0,12,21,1,4,8,9,22,16,5,14,19,3,23,15,6,17,10,11,20,7
3c4cf66fd,13,1,39.9573,93.75,40.5813,843.75,tp,20,23,11,10,6,12,0,22,7,2,15,17,5,19,9,14,18,16,8,3,1,21,4,13
400b7210c,17,1,48.448,1312.5,54.9013,3937.5,tp,0,18,2,8,12,21,4,13,1,23,22,14,5,15,16,6,10,3,9,20,11,7,19,17
41829d963,2,1,4.2933,468.75,6.0693,3000.0,tp,11,7,19,6,20,10,16,17,4,23,21,15,1,9,22,13,8,0,14,18,5,3,12,2
419259ac2,13,1,54.496,93.75,55.12,843.75,tp,20,11,6,19,22,23,17,10,0,7,12,2,16,9,5,15,14,1,3,18,4,13,8,21
45e58e08b,14,1,37.9307,2812.5,38.8533,4406.25,tp,6,17,19,11,22,0,10,20,12,8,16,5,18,2,9,23,4,3,1,21,13,7,15,14
477e497db,4,1,49.728,2343.75,51.583999999999996,4218.75,tp,11,6,16,17,15,20,19,2,10,5,7,1,22,3,23,9,14,21,13,8,12,0,4,18
489ecb611,3,1,33.8187,1031.25,34.56,2812.5,tp,18,9,0,6,22,12,21,17,2,4,19,1,8,23,11,13,20,16,10,14,5,3,7,15
4b7da2fb5,7,1,11.36,4687.5,14.5013,11437.5,tp,6,19,0,17,22,18,8,1,4,9,11,16,21,20,13,12,5,10,2,23,3,15,14,7
4bb6b8a81,18,1,36.4053,3187.5,37.0987,5062.5,tp,22,20,19,16,11,2,23,7,18,10,17,8,15,6,0,21,12,13,4,1,14,5,3,9
4c010ec47,5,1,35.2053,4781.25,37.5573,10406.2,tp,18,8,21,16,13,4,15,7,12,2,20,19,1,23,22,14,0,17,9,11,6,10,3,5
4e5702ed7,16,4,21.824,3093.75,23.6587,4593.75,tp,20,11,6,15,14,12,10,23,18,5,9,22,17,0,4,19,2,21,8,7,13,3,1,16
4e91c87cc,0,1,39.0773,5906.25,39.872,8250.0,tp,14,11,6,5,17,10,20,3,12,22,7,9,23,19,16,15,2,1,4,13,21,18,0,8
4f6e4f097,10,1,20.4161,947.461,22.86,10852.7,tp,18,21,15,13,12,14,16,3,4,17,9,8,2,1,20,11,19,7,22,6,5,23,10,0
512c1ac7e,0,1,8.8907,5906.25,9.6853,8250.0,tp,11,14,17,6,10,20,7,5,15,23,16,19,22,3,2,9,1,4,21,13,12,18,8,0
51f69a454,23,1,4.3886,7235.16,10.4722,11283.4,tp,18,8,21,16,20,15,13,12,2,7,17,4,19,9,11,22,14,1,0,6,3,10,5,23
52cec3943,13,1,54.0267,93.75,57.8987,1406.25,tp,20,6,11,0,12,10,5,9,23,14,15,18,22,4,2,21,19,17,8,13,7,3,1,16
534b6a4a0,3,1,8.8747,1031.25,9.616,2812.5,tp,20,11,23,6,22,10,7,12,17,0,19,2,15,5,9,16,14,18,1,3,8,21,4,13
534db172e,19,1,36.4427,281.25,37.9947,2812.5,tp,12,18,8,21,2,4,13,20,9,7,1,0,23,22,14,16,11,17,15,6,10,3,5,19
534db172e,19,1,34.1013,281.25,35.6533,2812.5,tp,12,18,8,21,2,4,13,20,9,7,1,0,23,22,14,16,11,17,15,6,10,3,5,19
5493f3b1a,22,1,12.1813,10687.5,13.7867,13687.5,tp,18,4,9,13,12,11,17,8,21,20,19,15,2,1,6,16,7,0,14,23,10,3,5,22
551385b05,11,1,33.9534,1808.79,35.0912,5684.77,tp,12,8,0,3,2,1,13,21,11,17,6,18,16,19,22,20,5,14,15,4,10,7,9,23
557506b62,7,1,39.2213,4687.5,42.3627,11437.5,tp,18,21,13,2,12,8,0,1,4,16,9,14,19,15,3,6,5,22,23,17,20,11,7,10
5673135ca,23,4,17.1131,6459.96,25.0369,11627.9,tp,8,18,12,2,16,13,15,21,17,1,0,14,19,20,3,22,4,11,9,6,7,5,10,23
579bcf9e0,11,1,20.1839,1808.79,21.3217,5684.77,tp,18,21,8,13,16,4,15,2,7,12,1,20,14,22,23,19,9,0,17,3,11,6,10,5
57b4ff4be,7,1,27.424,4687.5,30.5653,11437.5,tp,18,0,9,6,12,21,2,4,8,22,1,13,19,23,17,11,10,5,20,16,3,14,7,15
5816c1336,16,4,4.864,3093.75,6.6987,4593.75,tp,18,8,22,13,0,2,12,4,21,14,5,1,15,6,10,23,20,11,19,3,9,16,7,17
581d07559,3,1,9.4293,1031.25,10.1707,2812.5,tp,21,15,16,4,7,22,14,13,11,20,17,19,10,18,23,6,3,2,9,8,1,5,12,0
582d6efec,8,1,47.3333,3750.0,51.456,5531.25,tp,20,11,23,6,22,19,17,10,7,12,9,0,15,2,5,16,14,1,3,18,13,4,8,21
5840c2d77,7,1,44.623999999999995,4687.5,47.7653,11437.5,tp,18,13,21,0,8,4,12,16,1,19,2,15,20,6,23,14,9,5,7,11,3,17,10,22
5877cea08,3,1,53.0773,1031.25,53.8187,2812.5,tp,17,20,22,19,11,6,18,16,21,4,2,9,0,7,23,15,1,14,8,10,13,12,5,3
58b6b8a47,21,1,53.312,3281.25,54.4053,4125.0,tp,20,11,23,6,22,19,17,10,12,7,0,15,9,5,2,16,14,1,3,18,13,4,8,21
58b92fcdc,5,1,15.824000000000002,4781.25,18.176,10406.2,tp,18,21,2,8,13,1,0,12,4,9,16,14,22,17,19,15,3,6,20,23,5,11,7,10
596463649,9,1,2.384,843.75,5.9467,5718.75,tp,18,10,13,8,21,4,5,16,22,19,15,23,12,0,7,14,1,2,20,6,3,11,9,17
59ce91d00,16,4,0.8640000000000001,3093.75,2.6987,4593.75,tp,20,15,23,10,6,11,12,18,0,22,5,14,9,4,21,8,2,19,17,7,13,3,1,16
5a2185b19,20,1,6.4853,2343.75,9.9253,5718.75,tp,18,13,2,1,0,21,4,12,8,16,22,9,19,23,5,14,15,3,10,6,17,7,11,20
5c609dbfb,18,1,19.9947,3187.5,20.688000000000002,5062.5,tp,11,17,20,16,14,6,7,15,10,19,2,22,21,5,3,23,4,13,1,9,12,8,18,0
5e8c07a8e,22,1,21.8667,10687.5,23.471999999999998,13687.5,tp,18,9,0,13,2,8,1,17,15,21,4,16,19,12,11,14,20,6,7,3,5,23,22,10
5e8e5d53b,8,1,22.768,3750.0,26.8907,5531.25,tp,20,11,23,6,17,22,19,10,7,9,12,14,2,15,0,5,16,1,3,18,13,4,21,8
5f8eecc9e,23,4,7.9412,6459.96,15.865,11627.9,tp,19,16,2,22,21,20,10,11,1,8,6,5,3,15,14,13,17,0,7,4,12,18,9,23
61de2c695,0,1,12.6987,5906.25,13.4933,8250.0,tp,11,17,14,10,6,20,16,7,15,22,5,19,23,2,3,9,21,1,4,13,12,18,8,0
6351581d6,3,1,53.5733,1031.25,54.3147,2812.5,tp,18,21,8,20,13,4,16,15,7,23,22,17,12,2,11,19,14,9,1,6,10,0,3,5
63a82d848,1,1,39.4827,3843.75,40.3787,5625.0,tp,11,20,17,6,19,12,0,15,2,7,9,18,10,23,14,5,8,22,16,1,3,4,21,13
65123f0c1,23,1,3.3901,7235.16,9.4737,11283.4,tp,8,18,17,13,20,21,16,1,19,11,0,15,22,6,7,9,12,4,14,10,2,3,5,23
6666e213d,4,1,1.296,2531.25,3.4827,4031.25,tp,20,22,23,11,10,6,7,19,2,15,17,12,5,16,0,18,14,8,9,1,3,13,21,4
68f7d8362,22,1,38.384,10687.5,39.9893,13687.5,tp,11,17,20,9,19,14,7,1,0,15,6,2,16,3,10,23,4,21,13,12,18,5,8,22
69c09e886,4,1,12.527999999999999,2343.75,14.384,4218.75,tp,11,20,6,17,19,22,16,10,7,23,2,15,5,9,14,12,0,1,3,13,21,18,8,4
6b0891684,0,1,26.2293,5906.25,27.024,8250.0,tp,14,11,5,10,17,3,6,22,7,20,15,4,12,23,16,19,9,21,13,2,1,18,8,0
6c246167d,19,1,3.12,281.25,4.672,2812.5,tp,0,1,14,12,2,15,23,4,13,18,22,8,3,21,16,5,7,10,9,17,11,6,20,19
72ccf4de7,20,1,36.9813,2343.75,40.4213,5718.75,tp,18,0,21,4,23,8,1,16,13,9,12,22,10,2,19,6,14,5,3,7,11,15,20,17
73c4d8db8,17,4,52.0243,1464.26,55.8034,4565.04,tp,18,8,20,22,21,4,23,11,13,19,10,12,0,6,16,17,15,7,1,5,9,14,2,3
7403b8dde,4,1,5.1413,2343.75,6.9973,4218.75,tp,20,11,22,23,6,19,10,17,12,7,0,15,2,9,5,16,14,1,3,18,8,13,4,21
74fbde29b,18,1,51.8827,3187.5,52.576,5062.5,tp,11,6,17,14,20,10,7,19,5,16,23,15,22,2,9,3,1,12,4,13,21,18,0,8
774912d66,23,4,29.7215,6459.96,37.6454,11627.9,tp,3,8,15,20,14,12,2,16,1,11,13,17,21,19,0,7,18,6,5,22,4,10,9,23
774d13e9c,9,1,39.04,843.75,42.6027,5718.75,tp,18,8,13,21,16,4,15,7,19,22,10,12,23,14,5,2,0,20,1,3,6,11,17,9
7859fda05,23,4,51.5251,6459.96,59.4489,11627.9,tp,18,8,21,13,16,2,20,15,17,11,19,12,22,0,14,1,4,3,7,6,9,5,10,23
7878d8306,17,1,48.7253,1312.5,55.1787,3937.5,tp,18,8,22,21,13,4,0,12,23,20,15,10,2,19,1,6,16,5,11,7,14,17,3,9
78941c48b,17,1,52.88,1312.5,59.3333,3937.5,tp,0,23,18,8,13,5,12,2,4,10,21,22,14,1,6,15,20,11,9,7,16,3,19,17
7a396818c,21,1,48.72,3281.25,49.8133,4125.0,tp,20,11,10,23,0,12,6,22,7,2,19,17,15,5,9,16,18,8,14,3,1,21,4,13
7ab084435,10,1,15.8186,947.461,18.2625,10852.7,tp,18,8,21,13,2,16,15,12,4,1,0,19,14,22,3,7,9,5,20,23,17,6,11,10
7b287d190,20,1,44.8107,1312.5,50.192,6093.75,tp,18,0,12,4,2,13,1,21,8,9,22,14,23,19,15,3,16,5,11,17,6,10,7,20
7caaeb706,17,4,47.008,1406.25,49.61600000000001,3937.5,tp,18,8,13,21,16,4,15,12,22,7,19,2,14,23,10,0,1,5,3,20,11,6,9,17
7f07486d1,23,1,32.4963,7235.16,38.58,11283.4,tp,18,2,12,13,16,21,0,8,4,1,14,3,5,15,19,22,9,7,10,23,17,11,6,20
7f082c82d,8,1,29.36,3750.0,33.4827,5531.25,tp,20,11,23,6,22,19,10,17,12,9,7,0,15,5,2,16,14,1,3,18,13,4,21,8
8253e1640,11,1,41.0819,1808.79,42.2197,5684.77,tp,18,8,13,21,4,2,12,22,16,23,0,1,19,15,14,9,7,10,20,6,3,5,17,11
838227e71,7,1,11.152000000000001,4687.5,14.2933,11437.5,tp,18,0,12,2,21,23,22,4,8,16,1,10,13,19,9,5,14,3,6,7,11,20,17,15
84aed0cf9,6,1,57.7013,562.5,59.8453,4406.25,tp,18,13,8,21,4,16,12,2,15,22,14,23,0,1,19,5,3,7,10,9,17,20,6,11
8593f9606,14,1,30.384,2531.25,30.9707,5531.25,tp,6,17,11,19,8,16,0,20,22,10,9,23,4,5,12,1,18,13,15,3,2,21,7,14
85b891a48,7,1,9.6533,4687.5,12.7947,11437.5,tp,18,21,8,0,22,4,13,12,2,1,23,19,6,9,10,20,16,14,5,11,15,3,17,7
871aff1b5,5,1,32.0053,4781.25,34.3573,10406.2,tp,20,17,11,6,16,19,15,21,7,22,2,23,9,1,4,10,14,13,0,8,18,3,12,5
87b2981de,18,1,11.168,3187.5,11.8613,5062.5,tp,20,11,17,6,19,22,7,10,23,14,15,16,2,21,4,5,9,1,13,3,18,12,0,8
880652c2a,23,4,0.2728,6459.96,8.1966,11627.9,tp,8,22,19,6,0,21,16,11,12,13,17,18,20,2,1,10,5,4,15,3,7,14,9,23
890abb1e3,23,1,34.9751,7235.16,41.0587,11283.4,tp,8,12,14,15,2,1,16,13,20,21,19,7,0,18,17,22,3,4,11,9,5,6,10,23
89898c3c9,8,1,38.9547,3750.0,43.0773,5531.25,tp,20,11,23,22,6,19,10,0,17,12,7,2,15,5,9,16,18,14,1,8,3,4,13,21
8a59b5c31,5,1,30.1973,4781.25,32.5493,10406.2,tp,18,21,8,13,4,17,20,9,22,19,1,0,6,23,12,11,2,15,16,14,7,10,3,5
8a99905ac,3,1,43.152,1031.25,43.8933,2812.5,tp,11,17,20,6,19,10,23,22,16,7,2,15,4,5,9,0,21,1,8,13,3,18,14,12
8c20115ce,15,1,17.7547,93.75,21.0987,1125.0,tp,18,0,23,22,2,12,1,4,21,19,6,9,8,16,10,20,13,11,17,5,14,7,3,15
8dddf58e0,14,1,10.352,2812.5,11.2747,4406.25,tp,12,5,6,11,0,17,16,15,19,9,20,10,23,22,2,8,7,18,3,1,4,21,13,14
8e0f816f1,4,1,42.848,2343.75,44.70399999999999,4218.75,tp,20,11,6,19,10,22,16,17,15,2,7,5,23,0,12,9,1,14,3,8,18,13,21,4
9316428b4,6,1,15.8507,562.5,17.872,3187.5,tp,18,8,21,13,16,4,15,12,2,1,14,7,22,19,0,23,3,9,17,20,11,10,5,6
93e10b125,1,1,18.224,3843.75,19.12,5625.0,tp,12,2,23,7,20,15,18,11,8,10,6,5,17,22,19,9,0,4,21,14,3,16,13,1
97630c03d,0,1,11.8667,5906.25,13.1573,7500.0,tp,18,21,8,20,4,13,12,11,17,23,22,7,9,15,6,14,16,2,19,0,10,1,3,5
9a76cab9c,17,1,17.8293,1312.5,24.2827,3937.5,tp,18,8,23,13,10,4,12,2,0,21,5,1,14,22,15,16,7,19,3,6,11,20,9,17
9a9951303,17,4,23.28,1406.25,25.888,3937.5,tp,10,5,0,23,13,18,14,4,1,12,2,8,21,22,16,7,15,6,19,3,11,20,9,17
9afa17810,7,1,0.528,4687.5,3.6693,11437.5,tp,18,21,8,4,17,6,13,2,12,22,9,19,11,0,20,23,14,1,15,16,10,5,3,7
9c9aa37f5,6,1,3.9733,562.5,6.1173,4406.25,tp,18,0,8,21,13,4,22,2,12,1,19,23,16,9,10,5,6,17,14,20,3,11,15,7
9cb6ae5e3,0,1,39.7173,5906.25,40.512,8250.0,tp,11,16,17,6,15,10,20,21,7,19,5,13,22,14,23,1,2,4,3,9,8,12,18,0
9cccd9345,2,1,54.1973,468.75,55.9733,3000.0,tp,13,11,7,6,0,21,4,19,10,17,15,23,9,20,1,16,12,5,8,14,18,22,3,2
9e52cf6ad,21,1,29.5573,3281.25,30.6507,4125.0,tp,20,11,6,23,22,19,17,10,7,15,2,16,9,12,0,5,14,1,3,18,13,4,8,21
9ec0c64c0,6,1,54.48,562.5,56.5013,3187.5,tp,18,12,2,16,8,21,14,13,0,15,3,4,1,5,7,19,10,22,23,9,17,11,20,6
9fbd7e1f6,13,1,51.9467,93.75,52.5707,843.75,tp,20,11,6,22,19,10,16,7,2,15,17,5,23,14,1,12,3,0,9,13,21,8,18,4
a2b073406,23,4,40.7684,6459.96,48.6922,11627.9,tp,21,20,15,11,14,17,1,6,13,3,16,8,19,7,2,0,5,10,4,22,12,18,9,23
a3194950c,5,1,8.7947,4781.25,11.1467,10406.2,tp,18,20,17,21,11,8,9,23,4,12,22,15,7,2,19,6,13,14,0,10,16,1,3,5
a66d44311,6,1,41.8987,562.5,44.0427,4406.25,tp,18,21,8,13,4,16,22,23,19,2,1,0,12,20,15,9,14,17,7,6,10,11,3,5
a79847d38,13,1,50.464,93.75,51.088,843.75,tp,20,11,23,22,10,6,12,7,19,0,17,2,15,5,9,16,18,14,8,1,3,21,4,13
a82f931d1,9,1,8.6667,1125.0,11.472000000000001,5250.0,tp,10,23,18,8,22,20,6,5,19,0,4,12,15,21,2,11,13,7,14,1,16,3,9,17
a8e6d4d75,21,1,35.7707,3281.25,36.864000000000004,4125.0,tp,20,11,23,6,22,19,17,10,9,12,7,0,14,15,5,2,16,1,3,18,13,4,21,8
a9868c3d1,21,1,7.0293,3281.25,8.1227,4125.0,tp,20,11,23,17,6,10,22,19,7,12,15,18,2,0,5,8,9,4,14,21,16,3,13,1
aa7d3cfe0,10,1,6.2752,947.461,8.7191,10852.7,tp,2,9,18,17,1,21,13,8,0,15,12,16,19,14,3,4,6,20,11,22,5,7,23,10
abd8cff8d,19,1,33.1467,281.25,34.6987,2812.5,tp,9,18,15,12,1,13,2,8,21,4,20,7,23,16,11,22,0,14,6,17,3,10,5,19
acff61b19,15,1,24.0213,93.75,27.3653,1125.0,tp,18,0,12,9,21,1,8,22,4,2,13,23,16,19,6,10,5,17,14,3,11,20,7,15
addfd4f67,4,1,9.456,2343.75,11.312000000000001,4218.75,tp,20,11,6,17,19,22,10,23,7,16,2,15,5,9,12,0,14,1,3,18,13,8,21,4
ae4a3b1e2,12,1,41.424,562.5,44.56,3281.25,tp,16,11,19,20,6,15,17,10,7,22,23,14,5,1,2,21,3,8,9,13,4,0,12,18
aecf3d8d2,17,4,48.032,1406.25,50.64,3937.5,tp,13,18,2,0,21,4,1,12,8,16,22,14,3,15,19,5,9,23,7,6,10,20,11,17
af22ae5ba,13,1,23.0027,93.75,23.6267,843.75,tp,17,11,20,6,19,22,16,23,7,2,10,15,14,9,4,21,0,5,18,8,12,3,1,13
af6a0d203,17,4,55.0507,1406.25,57.6587,3937.5,tp,18,8,13,21,4,16,12,2,15,0,19,1,14,22,23,20,7,3,11,6,10,5,17,9
afaa8d38f,19,1,52.0053,281.25,53.5573,2812.5,tp,12,18,2,8,22,15,0,23,21,4,13,1,7,16,14,10,5,3,9,20,17,6,11,19
b056e5bc2,6,1,4.688,562.5,6.832000000000001,4406.25,tp,18,8,2,12,16,21,15,13,4,0,1,14,19,22,7,23,3,9,17,5,11,10,20,6
b12e80061,2,1,18.848,468.75,20.624000000000002,3000.0,tp,11,20,17,6,16,19,15,23,10,21,7,22,14,1,4,9,2,13,0,8,5,3,18,12
b1d18170a,14,1,59.0987,3750.0,59.3707,6468.75,tp,11,6,17,12,5,19,20,15,9,16,10,8,23,0,22,2,7,3,4,18,13,1,21,14
b3f517843,22,1,39.0027,10687.5,40.608000000000004,13687.5,tp,9,17,18,13,4,11,20,12,8,21,0,2,16,19,6,1,7,14,23,15,3,10,5,22
b96574294,18,1,20.624000000000002,3187.5,21.3173,5062.5,tp,11,20,6,17,19,22,10,23,16,2,7,15,5,0,12,14,9,1,3,18,8,13,21,4
b988da7d0,23,4,30.6271,6459.96,38.5509,11627.9,tp,12,3,8,1,2,13,11,0,16,21,14,18,17,20,19,15,6,22,5,7,4,10,9,23
b9f3581d5,18,1,58.5333,3187.5,59.2267,5062.5,tp,18,8,21,20,22,4,23,17,13,11,12,15,19,2,16,6,7,9,14,10,0,1,3,5
bb00d418c,4,1,15.5733,2343.75,17.4293,4218.75,tp,11,20,6,17,19,16,10,22,2,15,7,23,5,9,12,0,1,14,3,13,8,21,18,4
bc9dd660e,16,4,22.768,3093.75,24.6027,4593.75,tp,20,11,6,23,10,18,15,12,22,0,5,14,9,4,19,17,2,21,8,7,13,3,1,16
