recording_id,species_id,songtype_id,t_min,f_min,t_max,f_max,data_type,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23
2ed5af143,4,1,57.792,2343.75,59.648,4218.75,tp,17,11,20,10,22,16,19,15,7,23,6,2,9,14,5,1,13,3,21,0,12,8,4,18
2febbdfc5,15,1,15.4613,93.75,18.8053,1125.0,tp,4,12,18,0,2,21,6,1,9,22,13,19,17,8,23,10,5,14,11,16,20,3,7,15
304141997,1,1,40.0693,3843.75,40.9653,5625.0,tp,17,19,20,11,22,5,2,10,15,23,9,6,7,12,18,0,16,8,4,3,14,21,13,1
305ff00d1,14,1,49.856,3750.0,50.128,6468.75,tp,17,11,19,20,22,15,10,16,9,23,2,6,7,12,5,0,18,8,4,1,3,13,21,14
32278292a,3,1,27.3067,1031.25,28.048000000000002,2812.5,tp,22,21,0,8,19,1,13,5,2,4,15,10,12,18,23,6,11,7,16,14,3,20,17,9
3296a3827,6,1,55.328,562.5,57.3493,3187.5,tp,12,4,13,18,21,22,8,1,2,19,0,5,15,9,23,16,3,14,17,10,20,7,11,6
352056163,13,1,32.8587,93.75,33.4827,843.75,tp,17,20,11,22,7,2,9,15,16,6,23,19,5,10,0,12,14,18,3,1,4,13,8,21
352bc8d36,21,1,2.256,3281.25,3.3493,4125.0,tp,17,15,19,11,20,22,9,10,23,16,5,12,2,7,6,0,8,18,3,4,13,1,21,14
356b93991,18,1,7.4667,3187.5,8.16,5062.5,tp,17,11,20,22,19,10,16,15,7,6,2,23,9,5,14,1,0,3,13,12,21,8,18,4
3853bba8e,9,1,2.112,843.75,5.6747,5718.75,tp,15,16,21,13,1,22,4,8,2,11,19,12,7,18,0,14,20,3,10,23,17,5,9,6
3a2afcf76,18,1,27.232,3187.5,27.9253,5062.5,tp,17,19,11,20,10,16,22,15,7,6,9,14,23,2,21,13,5,1,8,3,4,0,12,18
3c621e663,17,1,49.792,1312.5,56.2453,3937.5,tp,11,1,22,10,16,5,13,2,18,21,6,12,7,4,8,0,20,23,14,19,15,3,9,17
3f88e7718,10,1,8.2953,947.461,10.7392,10852.7,tp,18,4,0,7,8,14,13,2,1,16,20,21,12,17,15,6,9,5,23,11,3,19,10,22
400b7210c,17,1,44.4,1312.5,50.8533,3937.5,tp,22,4,0,18,21,13,2,8,12,1,6,5,16,10,20,14,23,15,11,9,3,19,7,17
400b7210c,19,1,46.623999999999995,281.25,48.176,2812.5,tp,22,4,0,18,21,13,2,8,12,1,6,5,16,10,20,14,23,15,11,9,3,19,7,17
415cf2484,7,1,56.816,4687.5,59.9573,11437.5,tp,21,22,19,4,13,2,8,0,18,12,1,17,9,6,16,15,23,14,11,20,3,10,5,7
41829d963,2,1,0.6559999999999999,468.75,2.432,3000.0,tp,11,20,23,10,17,7,16,9,13,22,15,21,14,4,6,19,8,3,1,12,5,0,18,2
426c11508,5,1,22.112,4781.25,24.464000000000002,10406.2,tp,17,11,19,20,21,9,6,16,2,15,22,14,10,7,13,0,4,8,23,1,18,3,12,5
42f4b8b64,14,1,3.1839999999999997,2812.5,4.1067,4406.25,tp,17,19,11,22,20,10,9,15,2,23,6,5,0,16,7,12,18,8,4,3,13,21,1,14
43d34d63c,15,1,42.5707,93.75,45.9147,1125.0,tp,8,4,13,0,12,18,21,22,9,17,1,6,20,19,23,10,3,5,16,14,11,15,7,2
441707582,16,4,19.567999999999998,3093.75,21.4027,4593.75,tp,21,22,15,17,13,4,2,12,23,1,9,11,8,18,0,20,14,19,16,6,7,3,5,10
44c8b5c73,12,1,0.7040000000000001,562.5,3.84,3281.25,tp,17,11,20,10,19,6,16,7,14,15,22,9,2,23,5,21,13,1,0,3,8,4,18,12
4696db75c,11,1,49.2495,1808.79,50.3873,5684.77,tp,22,15,21,19,13,2,16,4,1,12,8,17,18,7,14,0,3,20,6,9,5,11,10,23
471bb3a84,12,1,28.0373,562.5,31.1733,3281.25,tp,17,11,20,10,19,6,14,23,7,9,16,21,2,15,22,5,0,13,8,4,1,3,18,12
471df4911,11,1,46.8695,1808.79,48.0073,5684.77,tp,21,13,4,8,0,1,2,18,16,19,12,14,15,9,6,3,17,20,7,22,10,5,23,11
48ceeeb96,23,4,28.7231,6459.96,36.6469,11627.9,tp,21,19,2,4,22,8,13,0,18,17,9,1,6,12,16,15,10,14,20,5,3,11,7,23
4a7fe1b31,17,1,49.456,1312.5,55.9093,3937.5,tp,22,21,1,5,13,8,0,2,10,4,11,16,19,7,15,18,12,6,14,23,20,3,9,17
4b3e0b984,0,1,0.8747,5906.25,2.1653,7500.0,tp,17,19,15,22,4,9,13,16,21,11,2,23,20,10,12,14,7,18,3,6,1,8,5,0
4b406a1bc,4,1,10.7627,2343.75,12.6187,4218.75,tp,17,11,19,22,20,10,2,15,7,16,6,23,9,5,14,12,0,1,3,18,8,21,13,4
4e4bc17a7,7,1,2.3947,4687.5,5.5360000000000005,11437.5,tp,21,8,0,22,4,18,12,13,2,6,19,5,9,1,10,15,23,17,14,20,11,3,7,16
4f600e6f7,11,1,40.8613,1808.79,41.9991,5684.77,tp,21,13,8,4,22,12,1,16,18,0,2,5,15,23,3,10,19,17,9,14,7,20,6,11
4fb946872,6,1,4.016,562.5,6.16,4406.25,tp,21,22,13,8,19,2,0,4,12,1,18,16,23,15,9,3,17,5,14,7,10,6,20,11
51cb253b0,7,1,45.9627,4687.5,49.104,11437.5,tp,21,22,0,4,8,18,2,12,19,13,9,6,1,17,10,5,16,23,20,3,11,14,7,15
54399c91c,18,1,53.776,3187.5,54.4693,5062.5,tp,17,11,22,20,16,10,15,19,7,23,6,2,9,5,14,1,13,21,3,12,8,0,4,18
55228e5c5,16,4,24.544,3093.75,26.3787,4593.75,tp,5,17,23,22,18,9,12,6,15,20,4,11,2,19,10,8,0,14,21,7,3,13,1,16
56d22a5b3,18,1,15.0347,3187.5,15.728,5062.5,tp,17,22,16,11,15,20,10,19,7,23,2,6,5,9,14,1,3,13,12,0,21,8,4,18
56e311030,8,1,4.7413,3750.0,8.863999999999999,5531.25,tp,17,20,9,7,22,11,15,16,2,14,6,19,5,23,10,12,3,1,18,4,0,13,21,8
5977f6b4c,1,1,16.3467,3843.75,17.2427,5625.0,tp,17,19,11,20,5,22,15,9,23,2,10,7,12,6,16,18,0,3,4,8,14,21,13,1
599b19a33,15,1,53.8773,93.75,57.2213,1125.0,tp,21,0,2,4,22,10,8,12,18,19,13,23,11,6,1,5,9,17,20,7,14,16,3,15
59a9eb657,23,4,43.4445,6459.96,51.3683,11627.9,tp,14,17,20,21,16,13,19,6,15,4,11,10,8,22,7,2,1,0,9,18,3,5,12,23
59e549ee2,5,1,49.632,4781.25,51.983999999999995,10406.2,tp,22,21,13,17,4,15,19,16,1,11,9,8,2,18,23,0,12,10,14,20,7,3,6,5
5b219bb1c,12,1,0.56,562.5,3.696,3281.25,tp,17,19,11,10,20,22,2,6,9,21,15,7,0,23,14,16,8,4,13,1,5,18,3,12
5b54af5a2,3,1,20.4213,1031.25,21.1627,2812.5,tp,21,22,8,0,19,13,2,1,4,12,17,18,5,6,10,16,20,14,3,23,9,11,15,7
5bfe1dec6,17,1,37.5733,1312.5,44.0267,3937.5,tp,1,2,5,13,18,4,10,21,22,12,6,0,8,23,16,19,11,15,14,9,7,20,3,17
5c57d8095,15,1,21.5787,93.75,24.9227,1125.0,tp,4,0,2,21,22,18,13,6,19,9,8,1,17,12,16,14,20,10,5,23,3,11,7,15
5debe8941,19,1,46.4533,281.25,48.0053,2812.5,tp,4,20,11,17,9,21,23,15,22,18,14,12,2,13,6,8,10,3,7,5,16,0,1,19
5e7e1643e,16,4,3.2427,3093.75,5.0773,4593.75,tp,17,5,18,9,23,12,6,22,4,0,11,8,20,21,15,2,10,19,14,7,3,13,1,16
5f51598f1,17,1,25.9467,1312.5,32.4,3937.5,tp,22,21,8,0,13,4,2,6,1,18,12,19,10,16,5,11,14,20,9,15,3,7,23,17
5f8eecc9e,9,1,48.5547,1125.0,51.36,5250.0,tp,22,21,16,19,10,2,13,14,11,8,0,6,20,1,7,15,17,5,4,3,18,12,9,23
5f9157d7b,0,1,58.9333,5906.25,59.728,8250.0,tp,17,19,20,22,15,11,16,7,2,9,10,14,23,5,6,13,3,1,12,21,4,18,8,0
5f9b4785b,15,1,16.1333,93.75,19.4773,1125.0,tp,21,13,8,4,0,12,22,18,1,19,17,23,16,11,14,5,9,20,3,15,10,7,6,2
60a493ad4,6,1,40.688,562.5,42.832,4406.25,tp,21,13,8,4,1,12,0,2,18,19,5,16,3,15,14,9,23,17,10,7,22,20,6,11
6102fb9d6,3,1,12.752,1031.25,13.4933,2812.5,tp,17,11,20,10,21,14,15,9,23,7,19,6,16,22,13,4,8,5,3,18,1,12,0,2
6838dc4f9,10,1,33.4832,947.461,35.9271,10852.7,tp,21,22,8,4,0,18,2,15,13,12,17,20,9,6,23,14,5,1,19,16,3,11,7,10
687733bf1,3,1,11.9307,1031.25,12.672,2812.5,tp,4,18,12,5,0,21,2,1,13,9,22,19,16,8,6,10,14,23,17,3,20,7,11,15
6b9e3f7c6,21,1,7.6373,3281.25,8.7307,4125.0,tp,17,11,22,19,20,10,15,2,7,23,16,9,5,6,12,14,3,0,1,18,8,21,13,4
6bf2953a8,20,1,33.296,2343.75,36.736,5718.75,tp,19,21,1,13,0,2,22,4,8,12,16,18,15,5,23,14,3,10,6,17,7,9,11,20
6bf2953a8,20,1,19.4613,2343.75,22.9013,5718.75,tp,19,21,1,13,0,2,22,4,8,12,16,18,15,5,23,14,3,10,6,17,7,9,11,20
6e82ee19a,10,1,27.0803,947.461,29.5242,10852.7,tp,21,2,1,4,18,13,15,0,8,22,16,12,14,17,9,6,3,19,7,5,20,23,11,10
710537df8,16,4,32.7093,3093.75,34.544000000000004,4593.75,tp,17,5,23,9,18,22,6,12,0,11,20,15,4,8,10,2,19,21,14,7,3,13,1,16
717780789,6,1,37.808,562.5,39.952,4406.25,tp,21,8,13,1,16,22,0,4,11,2,5,12,10,18,7,15,19,23,14,3,20,9,6,17
71e134a57,1,1,36.7947,3843.75,37.6907,5625.0,tp,17,5,20,23,15,11,9,19,22,10,2,7,12,6,18,4,3,14,8,0,21,16,13,1
7341161bd,17,4,13.1425,1464.26,16.9215,4565.04,tp,21,8,22,13,4,0,12,18,1,2,19,16,14,23,15,10,9,5,3,6,17,20,7,11
738e4dcb5,9,1,53.2747,843.75,56.8373,5718.75,tp,22,21,0,16,1,8,13,19,15,5,2,10,4,7,11,12,18,23,14,6,3,20,9,17
745171bf2,6,1,4.1547,562.5,6.2987,4406.25,tp,21,22,13,15,16,4,19,12,2,8,1,17,11,10,18,23,9,0,20,14,3,5,7,6
7476d961f,16,4,18.48,3093.75,20.3147,4593.75,tp,18,17,9,0,23,5,4,12,6,22,21,8,11,20,15,14,10,2,19,7,3,13,1,16
77299bde7,21,1,42.3787,3281.25,43.472,4125.0,tp,17,20,7,22,11,9,15,2,16,6,5,10,19,23,14,0,1,12,3,18,13,4,8,21
774912d66,23,4,16.9157,6459.96,24.8395,11627.9,tp,2,14,20,16,18,4,13,17,0,1,22,19,15,6,7,8,21,12,11,9,10,5,3,23
7768c96f2,1,1,10.016,3843.75,10.912,5625.0,tp,17,11,20,10,23,19,9,5,6,22,15,2,7,18,12,0,8,4,14,3,21,16,13,1
77a7a66fc,10,1,42.1616,947.461,44.6055,10852.7,tp,21,2,13,4,15,8,0,1,22,16,20,18,14,17,6,12,19,9,7,3,5,11,23,10
77cf1b7e3,21,1,1.376,3281.25,2.4693,4125.0,tp,17,20,9,7,22,11,2,15,16,5,6,19,14,23,10,12,3,1,18,0,4,13,21,8
7893b8f70,0,1,3.7013,5906.25,4.496,8250.0,tp,17,22,19,15,11,20,9,21,16,23,2,10,13,7,1,4,6,14,8,12,5,0,3,18
79f7b3873,15,1,3.0453,93.75,6.3893,1125.0,tp,21,4,0,18,12,2,6,22,13,5,1,8,9,19,10,23,11,17,14,20,16,3,7,15
7a49b2465,12,1,35.0933,562.5,38.2293,3281.25,tp,17,11,20,10,19,6,14,7,16,9,15,23,22,2,21,5,13,0,1,8,4,3,18,12
7cc6d509a,19,1,30.3947,281.25,31.9467,2812.5,tp,21,4,13,8,11,15,1,22,17,9,16,0,18,20,2,12,14,6,10,7,3,5,23,19
7ed4d3ca1,14,1,17.952,3750.0,18.224,6468.75,tp,17,15,11,19,20,22,10,9,16,23,12,5,7,2,0,6,8,18,3,4,13,1,21,14
7f737a9c4,13,1,43.0507,93.75,43.6747,843.75,tp,17,11,22,2,20,9,5,6,19,10,23,7,15,0,16,12,18,14,3,1,4,13,8,21
818a1635a,21,1,13.9253,3281.25,15.0187,4125.0,tp,17,20,11,7,22,9,2,15,16,6,19,10,23,14,5,0,1,3,12,18,4,13,8,21
819afd877,4,1,36.32,2343.75,38.176,4218.75,tp,17,10,16,11,22,20,15,7,19,6,23,2,14,5,9,1,3,21,13,0,8,12,4,18
81bcdeb06,20,1,36.8907,1312.5,42.272,6093.75,tp,21,13,19,4,1,16,2,12,23,22,8,18,0,15,10,7,11,17,3,14,9,5,6,20
82ff46226,23,4,15.9695,6459.96,23.8933,11627.9,tp,18,2,6,4,17,13,0,19,1,21,8,9,22,12,14,16,15,20,10,11,5,3,7,23
8574d9e81,14,1,27.872,2812.5,28.7947,4406.25,tp,17,19,11,15,5,20,9,22,23,10,12,2,0,7,16,6,8,18,3,4,13,1,21,14
8a0ee2e2c,8,1,4.7627,3750.0,8.8853,5531.25,tp,17,7,20,9,22,11,15,2,16,5,6,14,23,10,19,0,1,12,3,18,4,13,8,21
8a63ca713,4,1,51.808,2531.25,53.9947,4031.25,tp,17,7,20,9,22,15,11,5,2,16,14,6,19,23,10,12,3,1,18,0,4,13,21,8
8e56d782f,16,4,47.104,3093.75,48.9387,4593.75,tp,17,12,18,9,5,4,23,22,0,21,8,6,15,11,20,10,19,2,14,7,3,13,1,16
8f8e4f3e2,22,1,12.1173,10687.5,13.7227,13687.5,tp,17,11,20,6,14,7,19,9,10,23,16,2,21,15,5,13,0,4,8,1,3,18,12,22
916eb2a00,22,1,0.6507,10687.5,2.256,13687.5,tp,21,13,4,8,0,18,2,1,22,12,9,15,16,19,17,14,6,3,5,20,10,23,7,11
92588122c,17,4,2.7947,1406.25,5.4027,3937.5,tp,1,22,21,16,13,0,8,2,19,11,12,4,18,15,6,14,7,10,9,3,5,20,23,17
9369b4be6,9,1,29.9413,843.75,33.504,5718.75,tp,22,21,19,15,16,2,1,0,8,13,11,10,6,14,4,12,7,23,18,5,20,17,3,9
946390b26,10,1,13.7172,947.461,16.1611,10852.7,tp,21,8,22,4,13,0,2,12,18,1,17,9,6,19,23,16,15,11,20,14,5,3,7,10
956aaf47c,23,1,23.1503,7235.16,29.2339,11283.4,tp,21,8,4,13,0,18,1,12,2,22,16,15,19,14,3,5,9,6,7,17,20,10,11,23
9a76cab9c,17,1,1.7387,1312.5,8.192,3937.5,tp,5,16,22,1,21,7,13,0,2,18,4,10,8,11,12,6,15,19,14,23,20,3,9,17
9bdc79a14,5,1,30.4907,4781.25,32.8427,10406.2,tp,22,15,17,16,19,21,13,11,4,20,1,2,23,12,8,9,7,0,18,6,10,14,3,5
9c2286d0c,18,1,40.4267,3187.5,41.12,5062.5,tp,17,11,10,20,6,22,2,9,19,23,14,7,16,21,5,15,1,13,8,3,0,12,4,18
9c8947073,0,1,25.7653,5906.25,27.055999999999997,7500.0,tp,22,21,19,16,0,1,8,13,15,5,10,2,11,7,4,14,6,12,18,23,3,20,17,9
9ca91d4bc,13,1,36.1813,93.75,36.8053,843.75,tp,10,11,6,2,17,0,9,4,21,23,18,20,19,14,22,8,16,5,12,7,13,1,3,15
9dad9aacc,23,1,21.5423,7235.16,27.6259,11283.4,tp,13,16,4,17,2,1,21,19,22,15,8,11,0,12,20,7,18,9,14,10,3,6,5,23
9e5d5b03e,17,4,39.6853,1406.25,42.2933,3937.5,tp,21,4,0,13,18,12,2,1,8,19,16,22,5,10,23,9,17,14,3,20,7,6,15,11
9f10784cd,8,1,20.496,3750.0,24.6187,5531.25,tp,17,20,7,9,22,11,15,2,5,16,14,6,19,23,10,12,3,1,18,0,4,13,8,21
9f8ebbfc3,15,1,23.776,93.75,27.12,1125.0,tp,6,18,0,2,5,4,10,17,21,12,11,9,19,23,14,20,8,22,7,3,13,1,16,15
a0af97b46,7,1,21.2853,4687.5,24.4267,11437.5,tp,21,8,0,4,22,18,12,13,2,19,6,9,1,5,10,23,17,15,14,20,11,3,16,7
a0c662123,0,1,6.6347,5906.25,7.4293,8250.0,tp,17,15,16,20,10,19,11,22,7,14,23,9,13,21,5,2,6,1,3,8,4,12,0,18
a17b9af5d,4,1,9.7387,2343.75,11.5947,4218.75,tp,17,22,11,19,2,10,20,15,23,7,5,16,6,9,12,0,14,3,1,18,8,21,13,4
a1b1a5e31,3,1,5.6,1031.25,6.3413,2812.5,tp,17,5,9,22,23,6,18,2,11,20,12,19,0,10,15,4,8,21,14,7,3,13,1,16
a1d96c821,18,1,50.32,3187.5,51.0133,5062.5,tp,13,19,17,15,14,20,16,21,7,22,4,23,10,11,9,5,2,3,12,1,6,18,8,0
a212bf2e0,13,1,5.167999999999999,93.75,5.792000000000001,843.75,tp,17,22,11,19,2,10,20,7,6,15,23,16,5,9,0,12,14,1,3,8,18,21,13,4
a2441a74b,17,4,10.0213,1312.5,12.5547,7406.25,tp,21,22,8,0,13,1,12,4,5,2,18,23,16,19,10,15,3,9,14,6,7,20,11,17
a2a211fa8,19,1,17.7653,281.25,19.3173,2812.5,tp,12,13,4,22,8,1,0,21,2,18,16,5,9,15,3,14,23,17,6,10,20,7,11,19
a38cadf2c,10,1,7.7613,947.461,10.2052,10852.7,tp,2,21,1,4,18,12,13,0,8,15,16,22,17,11,14,19,9,3,23,5,7,6,20,10
a54894b33,0,1,23.424,5906.25,24.2187,8250.0,tp,17,20,19,11,10,14,7,6,9,16,23,22,15,2,5,13,3,21,4,1,18,8,12,0
a691e3d90,9,1,39.952,843.75,43.5147,5718.75,tp,21,22,8,0,19,13,1,15,16,4,2,10,5,18,12,11,7,14,3,6,23,17,20,9
a9637eb5b,23,1,41.378,7235.16,47.4616,11283.4,tp,18,2,21,4,13,0,8,17,14,1,22,16,12,19,9,20,15,6,11,3,7,5,10,23
a993402e2,23,4,40.5014,6459.96,48.4252,11627.9,tp,18,4,0,8,17,6,21,2,13,19,10,22,16,12,20,9,5,1,14,11,3,7,15,23
a993402e2,23,4,31.9507,6459.96,39.8745,11627.9,tp,18,4,0,8,17,6,21,2,13,19,10,22,16,12,20,9,5,1,14,11,3,7,15,23
