recording_id,species_id,songtype_id,t_min,f_min,t_max,f_max,data_type,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23
0c936a1d4,17,4,48.2453,1406.25,50.8533,3937.5,tp,4,21,8,18,2,16,12,5,19,20,13,14,1,0,22,10,7,11,3,23,9,6,15,17
0cb4632d6,13,1,47.1467,93.75,47.7707,843.75,tp,17,11,6,7,14,10,16,20,22,2,5,9,19,23,3,1,0,15,8,21,12,18,4,13
0e799da44,18,1,24.6027,3187.5,25.296,5062.5,tp,11,10,20,17,15,19,22,7,5,6,2,16,9,23,12,13,0,3,1,8,18,4,14,21
103db6411,20,1,22.3573,1312.5,27.7387,6093.75,tp,8,15,4,13,21,12,2,18,0,1,14,22,16,19,3,23,10,5,7,6,17,9,11,20
11bafff5d,23,1,22.6278,7235.16,28.7115,11283.4,tp,21,8,2,13,18,4,15,20,16,0,19,12,7,22,1,14,17,9,6,5,3,11,23,10
11c2c02e5,15,1,17.6587,93.75,21.0027,1125.0,tp,4,0,21,18,12,19,8,9,2,1,6,22,5,13,10,14,20,23,17,16,11,3,7,15
11c2c02e5,15,1,14.8427,93.75,18.1867,1125.0,tp,4,0,21,18,12,19,8,9,2,1,6,22,5,13,10,14,20,23,17,16,11,3,7,15
1263c23c8,17,1,38.9013,1312.5,45.3547,3937.5,tp,0,21,4,10,18,8,16,11,2,5,23,1,14,7,12,22,6,19,13,20,9,3,15,17
13511f7bd,1,1,8.256,3843.75,9.152000000000001,5625.0,tp,11,21,20,10,19,4,16,8,2,18,5,6,17,9,7,22,23,14,0,13,1,12,3,15
13f64f898,1,1,35.4613,3843.75,36.3573,5625.0,tp,8,19,11,15,22,5,18,17,6,10,9,2,12,23,7,20,0,4,13,21,14,16,3,1
14dc5a39e,13,1,50.5067,93.75,51.1307,843.75,tp,11,17,20,6,12,10,22,5,19,2,9,23,7,0,18,16,15,8,3,4,14,21,1,13
1504619b7,18,1,44.512,3187.5,45.2053,5062.5,tp,4,11,19,10,20,13,21,15,6,22,14,23,7,17,5,16,0,8,9,1,18,2,3,12
16553d5cd,23,4,41.7088,6459.96,49.6327,11627.9,tp,10,21,6,11,19,17,20,13,14,4,22,16,15,0,2,7,8,9,1,5,18,3,12,23
1795728ba,5,1,39.568000000000005,4781.25,41.92,10406.2,tp,11,6,17,20,15,9,4,22,2,13,21,16,7,14,10,19,23,0,8,18,1,12,3,5
17ca96791,16,4,13.632,3093.75,15.4667,4593.75,tp,4,18,6,11,22,19,0,20,9,10,2,8,21,23,5,17,15,12,14,13,7,3,16,1
180ba3012,6,1,48.352,562.5,50.496,4406.25,tp,13,12,8,15,19,22,21,4,2,5,18,0,1,16,23,14,9,3,17,10,20,7,11,6
19442bf58,12,1,1.4933,562.5,4.6293,3281.25,tp,11,19,10,20,4,6,13,15,14,22,23,17,21,7,9,5,0,16,2,1,18,8,3,12
1ca8c8af6,12,1,0.6827,562.5,3.8187,3281.25,tp,11,10,20,15,22,19,17,7,6,13,2,4,16,9,23,5,14,21,1,8,3,18,12,0
1d6371ff5,6,1,40.5493,562.5,42.6933,4406.25,tp,4,13,22,15,8,21,12,19,7,20,18,16,2,17,9,5,10,23,11,1,3,14,0,6
1e0e340e1,6,1,44.0533,562.5,46.1973,4406.25,tp,13,4,20,22,8,21,15,18,19,2,23,9,0,5,12,7,17,1,11,14,10,16,3,6
215bb7a8d,11,1,41.0006,1808.79,42.1384,5684.77,tp,4,0,8,18,13,12,21,2,1,5,15,3,22,14,19,16,9,23,17,6,10,20,7,11
21e2f2977,15,1,22.384,93.75,25.728,1125.0,tp,0,21,18,4,12,8,2,1,10,6,19,9,5,14,22,23,13,11,20,3,17,7,16,15
22a2faf44,13,1,19.232,93.75,19.855999999999998,843.75,tp,11,10,20,6,19,16,2,4,22,17,5,9,23,7,8,0,12,21,1,3,18,14,15,13
22eaad9ca,22,1,52.4,10687.5,54.0053,13687.5,tp,18,2,21,20,7,13,17,4,12,9,8,15,19,11,1,10,16,23,0,3,14,5,6,22
2322ec1d3,3,1,59.2533,1031.25,59.9947,2812.5,tp,4,11,20,6,17,10,9,21,19,22,13,15,14,2,23,16,7,0,18,1,8,3,12,5
2337c4af2,22,1,14.272,10687.5,15.8773,13687.5,tp,4,18,21,17,11,9,13,19,20,12,8,2,6,7,15,0,10,14,5,23,1,3,16,22
247d81f2b,1,1,29.695999999999998,3843.75,30.592,5625.0,tp,11,20,10,17,7,22,15,9,19,6,23,5,12,2,0,18,13,8,16,4,3,14,21,1
2cd094d21,12,1,51.2107,562.5,54.3467,3281.25,tp,11,20,10,6,19,17,15,7,23,22,9,2,4,14,16,13,5,21,0,1,3,18,12,8
2dc763e67,2,1,15.7707,468.75,17.5467,3000.0,tp,14,10,23,21,11,20,9,7,17,18,12,8,0,1,5,22,16,15,6,4,13,19,3,2
2e6758f3e,9,1,51.4507,1125.0,54.256,5250.0,tp,4,15,22,11,10,13,19,7,16,2,20,6,21,5,17,8,23,14,18,9,3,1,12,0
2eb098e76,2,1,20.8693,468.75,22.6453,3000.0,tp,10,19,21,11,16,5,20,23,9,18,12,8,17,14,1,7,0,4,6,13,22,3,15,2
31259d9d5,0,1,24.496,5906.25,25.7867,7500.0,tp,11,10,4,20,13,15,22,7,17,19,16,21,6,14,9,2,23,8,5,3,1,12,18,0
340c7f964,15,1,53.8347,93.75,57.1787,1125.0,tp,4,21,19,0,10,18,22,13,8,6,11,2,20,5,16,1,12,9,23,14,17,3,7,15
39c15e092,10,1,47.1307,947.461,49.5746,10852.7,tp,4,0,21,18,12,9,8,23,19,5,2,6,22,14,1,20,10,13,17,11,3,7,16,15
3ac6f246a,5,1,4.2987,4781.25,6.6507,10406.2,tp,21,20,18,13,4,22,15,12,2,9,0,19,17,8,11,1,7,23,10,14,3,16,6,5
3b0e345fc,9,1,51.8027,843.75,55.3653,5718.75,tp,4,21,13,22,5,8,15,16,19,2,7,10,23,14,0,18,20,1,11,12,3,6,17,9
3c621e663,17,1,2.8053,1312.5,9.2587,3937.5,tp,10,5,8,22,16,21,4,0,18,2,13,11,23,7,6,1,12,14,20,15,3,19,9,17
3f5fa0d76,23,1,46.3644,7235.16,52.4481,11283.4,tp,2,18,21,8,13,19,0,22,6,15,10,16,11,4,1,20,12,14,17,5,9,3,7,23
420aeb3ea,11,1,57.7306,1808.79,58.8684,5684.77,tp,4,8,13,21,18,12,0,2,5,1,15,19,22,3,14,16,23,9,17,10,7,20,6,11
422de4e4d,21,1,42.3413,3281.25,43.4347,4125.0,tp,11,20,10,17,19,7,9,15,6,22,23,5,2,16,12,13,0,14,3,1,18,4,8,21
42a7c4f08,14,1,30.5493,2812.5,31.471999999999998,4406.25,tp,17,2,11,19,12,6,20,4,8,13,16,18,15,9,7,0,10,5,21,23,3,14,1,22
4482bd512,12,1,29.5947,562.5,32.7307,3281.25,tp,11,10,7,15,20,19,16,22,6,14,13,17,2,5,21,23,4,9,1,8,3,0,12,18
46c7db806,14,1,49.472,2812.5,50.3947,4406.25,tp,22,5,4,19,16,12,15,2,17,13,10,11,8,20,23,0,9,6,7,18,3,1,21,14
477119234,6,1,20.9387,562.5,22.96,3187.5,tp,4,21,13,18,8,0,22,5,12,1,2,15,23,19,14,20,16,9,10,7,3,17,11,6
47f2eb3b8,14,1,8.5707,2812.5,9.4933,4406.25,tp,22,5,19,16,11,12,17,10,15,2,20,13,4,8,23,6,9,7,0,18,3,1,21,14
48a77f450,22,1,52.3573,10687.5,53.9627,13687.5,tp,17,19,11,4,7,2,6,13,20,9,15,10,16,5,8,0,23,12,21,18,1,3,14,22
48b7f6cde,1,1,12.3147,3843.75,13.2107,5625.0,tp,11,20,17,10,6,22,7,15,23,12,9,19,5,2,0,16,18,8,3,4,14,13,1,21
4e2898673,1,1,10.3893,3843.75,11.2853,5625.0,tp,18,15,5,19,8,9,6,22,2,17,23,11,12,0,7,10,4,14,21,20,13,3,16,1
515861db9,12,1,37.7707,562.5,40.9067,3281.25,tp,11,10,20,15,14,6,7,19,17,22,13,16,2,23,9,5,21,1,4,8,0,3,18,12
5280a7fe9,3,1,46.48,1031.25,47.2213,2812.5,tp,11,20,10,19,17,22,15,6,7,5,9,23,2,13,16,12,0,4,18,8,14,3,1,21
551385b05,23,4,44.4372,6459.96,52.361000000000004,11627.9,tp,0,4,18,8,21,13,12,19,2,5,1,22,16,9,6,3,14,17,15,20,10,11,7,23
556cb3c93,21,1,53.2373,3281.25,54.3307,4125.0,tp,11,22,19,5,10,12,17,15,20,16,2,23,13,9,6,7,0,8,4,18,3,1,21,14
55b2b19d1,23,4,32.8156,6459.96,40.7394,11627.9,tp,11,21,6,4,15,19,14,20,10,13,16,17,7,22,0,8,2,1,5,9,18,3,12,23
55e48150a,11,1,32.119,1808.79,33.2568,5684.77,tp,4,8,13,12,21,18,0,2,5,15,1,19,3,22,14,16,23,9,17,7,10,20,6,11
568f644e1,7,1,23.9467,4687.5,27.088,11437.5,tp,4,0,13,21,18,19,8,22,6,2,12,5,1,9,15,10,23,16,14,17,3,20,11,7
579db058c,0,1,36.2293,5906.25,37.52,7500.0,tp,11,10,20,7,15,17,22,16,13,21,4,14,6,19,9,2,23,1,8,3,18,5,12,0
590163609,5,1,0.0267,4781.25,2.3787,10406.2,tp,11,21,20,10,18,0,8,23,9,14,12,1,16,19,4,17,7,5,6,22,13,3,15,2
5b1e3b55b,17,1,6.7627,1312.5,13.216,3937.5,tp,4,0,21,5,8,18,22,2,13,12,1,23,14,10,19,15,16,9,3,6,7,20,11,17
5bf1ac192,23,1,28.8566,7235.16,34.9402,11283.4,tp,4,18,21,20,12,8,9,11,2,19,22,0,10,1,13,17,5,7,6,14,3,16,15,23
5c1ae8b6f,0,1,55.9147,5906.25,56.7093,8250.0,tp,11,10,15,7,22,16,20,19,17,13,2,6,4,9,5,23,21,14,8,3,1,12,18,0
5d606b7a3,9,1,10.2933,843.75,13.856,5718.75,tp,4,21,8,13,16,5,19,15,18,0,7,14,1,10,23,22,12,11,6,20,17,3,2,9
5db2e86fe,7,1,20.6773,4687.5,23.8187,11437.5,tp,0,4,18,21,12,8,2,1,9,19,13,22,6,16,5,20,14,23,3,10,11,17,7,15
5db2e86fe,15,1,18.6293,93.75,21.9733,1125.0,tp,0,4,18,21,12,8,2,1,9,19,13,22,6,16,5,20,14,23,3,10,11,17,7,15
604583528,23,4,51.9314,6459.96,59.8552,11627.9,tp,11,14,10,20,17,6,21,7,19,15,16,22,13,2,0,5,4,1,8,9,3,18,12,23
60b260508,8,1,49.7493,3750.0,53.872,5531.25,tp,11,20,10,17,19,9,15,6,7,22,23,5,2,16,12,0,13,1,3,18,14,4,8,21
61d1f5e59,23,4,48.2046,6459.96,56.1284,11627.9,tp,18,12,0,1,21,2,8,19,22,13,5,4,6,16,15,14,3,9,10,20,17,7,11,23
61f1c7d5f,3,1,47.6427,1031.25,48.38399999999999,2812.5,tp,4,13,8,21,19,22,5,18,0,15,2,12,16,1,10,17,7,20,23,6,14,3,9,11
631f97222,11,1,15.1278,1808.79,16.2656,5684.77,tp,4,21,8,0,13,18,5,2,12,19,22,1,15,14,23,6,3,16,10,9,17,20,7,11
63971df42,6,1,9.5787,562.5,11.7227,4406.25,tp,21,13,4,18,8,16,5,19,22,23,7,1,11,0,10,12,14,15,17,20,3,9,6,2
63cc4d598,13,1,38.8107,93.75,39.4347,843.75,tp,4,8,18,22,5,2,11,19,10,21,20,12,23,9,6,17,7,15,0,13,14,16,3,1
64025c7e6,18,1,16.5707,3187.5,17.264,5062.5,tp,11,10,20,15,7,17,22,6,19,2,16,13,9,23,5,14,8,1,21,4,3,12,0,18
644f71ae8,14,1,15.5787,2531.25,16.1653,5531.25,tp,19,16,22,12,5,2,11,17,10,4,20,6,8,9,0,23,13,15,18,3,7,1,21,14
65971c0e7,16,4,10.016,3093.75,11.8507,4593.75,tp,0,21,4,18,11,6,23,10,12,22,9,20,14,8,5,2,17,19,3,7,1,15,16,13
67763b1b9,18,1,18.6933,3187.5,19.3867,5062.5,tp,11,10,15,20,7,22,16,19,17,6,13,2,5,23,9,4,14,8,21,1,3,12,0,18
682657006,13,1,15.3173,93.75,15.9413,843.75,tp,17,0,11,14,10,6,19,16,20,22,23,7,9,1,12,3,2,5,18,15,8,21,4,13
690168015,6,1,38.8053,562.5,40.9493,4406.25,tp,13,8,21,15,4,2,18,19,12,20,1,0,9,22,5,14,23,16,17,7,3,11,10,6
69aacafc4,20,1,43.0347,2343.75,46.4747,5718.75,tp,4,13,21,18,8,2,0,6,12,15,1,22,10,23,19,14,16,17,3,11,5,7,9,20
6b1093628,13,1,37.728,93.75,38.352,843.75,tp,11,6,10,17,3,20,16,21,0,14,22,2,5,9,7,23,4,8,1,12,18,19,15,13
6b891f8f2,7,1,8.6507,4687.5,11.792,11437.5,tp,4,0,18,21,6,22,12,13,9,10,2,8,14,5,15,1,23,11,20,19,17,3,7,16
6c52da176,7,1,18.16,4687.5,21.3013,11437.5,tp,4,0,21,18,13,6,19,22,8,2,5,9,10,1,12,23,14,15,17,11,20,3,16,7
6d6ba3db7,22,1,42.9547,10687.5,44.56,13687.5,tp,21,18,0,4,8,13,12,9,1,19,20,17,10,11,6,14,23,5,16,15,3,7,22,2
6f7eec323,17,4,9.6907,1406.25,12.2987,3937.5,tp,4,8,21,13,5,2,18,12,22,15,0,16,1,19,14,23,3,7,20,10,9,17,6,11
71cf9646b,19,1,28.2347,281.25,29.7867,2812.5,tp,4,21,18,8,0,22,2,12,1,10,23,13,16,5,14,11,6,20,7,3,9,15,17,19
71cf9646b,15,1,11.8293,93.75,15.1733,1125.0,tp,4,21,18,8,0,22,2,12,1,10,23,13,16,5,14,11,6,20,7,3,9,15,17,19
7227068d3,7,1,32.2293,4687.5,35.3707,11437.5,tp,4,2,19,0,12,8,6,18,22,20,17,16,5,21,9,11,10,3,13,23,1,7,15,14
725c5b6f1,8,1,53.2587,3750.0,57.3813,5531.25,tp,11,20,10,17,6,9,14,19,15,7,23,22,2,16,5,0,13,1,3,21,12,18,4,8
728459067,10,1,18.7559,947.461,21.1998,10852.7,tp,4,13,8,21,18,15,12,2,5,0,22,19,1,16,23,14,3,7,17,9,10,20,6,11
72a9f19b4,16,4,10.3413,3093.75,12.175999999999998,4593.75,tp,4,0,18,6,10,22,9,23,21,11,20,5,19,13,14,15,12,8,2,17,7,1,3,16
73f2ff0fd,3,1,30.8907,1031.25,31.631999999999998,2812.5,tp,4,0,21,18,13,8,22,2,6,12,19,1,10,14,9,5,23,15,3,11,20,17,16,7
74a117970,20,1,7.4987,1312.5,12.88,6093.75,tp,8,5,15,13,4,16,21,12,2,18,1,0,14,10,22,3,23,19,7,6,11,9,17,20
74c1043c9,14,1,56.0107,2531.25,56.5973,5531.25,tp,11,22,19,10,17,5,15,16,20,12,2,13,6,9,23,4,7,0,8,18,3,1,21,14
7583b7c0c,17,4,23.8005,1464.26,27.5795,4565.04,tp,4,13,8,21,18,0,12,15,2,5,19,1,22,16,3,14,23,9,17,20,7,10,6,11
75c8ccce9,14,1,12.592,2531.25,13.1787,5531.25,tp,4,0,21,18,19,8,12,2,22,6,16,5,20,9,17,10,1,13,11,3,23,14,7,15
77299bde7,8,1,5.7227,3750.0,9.8453,5531.25,tp,11,20,17,10,19,6,7,15,22,9,23,2,5,16,0,12,1,3,13,14,18,4,8,21
7764cbbfd,10,1,5.7121,947.461,8.156,10852.7,tp,21,18,13,15,4,8,12,2,17,20,19,0,9,22,23,7,1,6,5,11,14,16,3,10
778ab401f,21,1,11.5573,3281.25,12.6507,4125.0,tp,11,20,17,19,10,9,6,15,23,7,22,5,2,16,0,12,13,1,3,14,18,4,21,8
77e82339a,7,1,46.9013,4687.5,50.0427,11437.5,tp,4,21,6,19,13,0,22,18,8,17,20,11,9,2,10,1,16,14,5,15,12,23,3,7
7925510fe,4,1,34.7307,2531.25,36.9173,4031.25,tp,11,17,20,10,7,15,19,9,22,23,5,6,2,0,16,12,13,14,1,3,18,8,21,4
79f38de91,23,1,21.0721,7235.16,27.1557,11283.4,tp,18,12,21,20,2,19,8,22,0,11,6,13,17,15,1,14,9,10,4,5,16,3,7,23
7ada8c4da,3,1,16.4267,1031.25,17.168,2812.5,tp,11,20,10,6,19,17,9,23,14,15,4,22,7,0,13,2,16,1,5,18,21,3,12,8
7c858b1f2,20,1,33.3707,1312.5,38.751999999999995,6093.75,tp,15,8,4,13,21,2,18,12,16,5,6,19,22,10,0,23,7,1,14,3,17,11,9,20
7cd8ce712,20,1,24.7733,2343.75,28.2133,5718.75,tp,4,21,18,11,8,20,12,2,13,22,16,1,14,19,17,7,10,9,6,3,0,5,23,15
7f6df469c,4,1,44.288000000000004,2531.25,46.4747,4031.25,tp,17,3,11,0,16,20,10,6,22,23,19,9,7,12,5,2,1,14,18,21,15,4,8,13
7f9246130,4,1,0.5173,2343.75,2.3733,4218.75,tp,11,15,7,22,5,17,10,20,9,23,6,14,19,2,16,1,0,13,12,3,8,21,18,4
7f9b94a29,1,1,6.8427,3843.75,7.7387,5625.0,tp,15,5,18,19,8,22,11,6,9,17,2,23,12,10,7,0,4,20,14,21,13,3,16,1
80c09eb56,8,1,35.3333,3750.0,39.455999999999996,5531.25,tp,11,20,17,19,9,10,15,23,7,6,22,5,2,16,12,0,1,13,3,14,18,4,8,21
82a813386,21,1,2.1333,3281.25,3.2267,4125.0,tp,11,17,19,9,20,15,23,10,7,6,22,5,2,0,16,12,1,14,3,13,18,4,21,8
85fd75b28,12,1,9.8453,562.5,12.9813,3281.25,tp,11,10,20,19,22,6,15,17,23,5,13,7,4,9,0,14,16,2,8,21,1,18,3,12
88b5c9c1b,5,1,39.7493,4781.25,42.1013,10406.2,tp,21,20,13,18,15,4,22,9,12,11,2,17,7,0,23,6,8,19,1,14,10,16,3,5
8ef1d1114,15,1,55.4293,93.75,58.7733,1125.0,tp,0,4,21,18,19,8,12,2,9,22,13,1,6,5,10,23,17,20,16,14,3,11,7,15
8f0f2528a,21,1,7.392,3281.25,8.4853,4125.0,tp,11,20,17,9,19,10,6,15,23,7,22,5,2,0,16,12,1,13,3,14,18,4,21,8
8f821e1ef,13,1,17.7547,93.75,18.3787,843.75,tp,11,4,6,20,21,14,17,22,9,2,16,18,10,0,7,1,23,15,3,8,12,19,13,5
8fa859d45,9,1,15.9093,843.75,19.472,5718.75,tp,4,13,22,2,21,11,10,7,19,16,6,15,8,5,20,17,12,18,0,14,1,3,9,23
918ddce17,7,1,21.664,4687.5,24.8053,11437.5,tp,4,0,18,8,21,13,12,2,5,1,22,19,14,6,15,9,3,23,10,16,17,20,11,7
9251fdbdd,16,4,7.0187,3093.75,8.8533,4593.75,tp,0,6,10,9,18,22,19,4,23,14,5,21,11,12,20,13,15,8,2,17,7,1,3,16
9251fdbdd,16,4,38.592,3093.75,40.4267,4593.75,tp,0,6,10,9,18,22,19,4,23,14,5,21,11,12,20,13,15,8,2,17,7,1,3,16
942ca05c0,16,4,46.0213,3093.75,47.856,4593.75,tp,4,22,6,18,21,0,10,23,5,19,15,13,8,11,9,20,2,12,14,17,7,1,3,16
942ca05c0,16,4,0.46399999999999997,3093.75,2.2987,4593.75,tp,4,22,6,18,21,0,10,23,5,19,15,13,8,11,9,20,2,12,14,17,7,1,3,16
945c8d7a8,5,1,56.3947,4781.25,58.7467,10406.2,tp,20,4,21,18,22,15,11,9,12,2,8,7,6,13,10,17,1,14,0,3,16,23,5,19
9496d86bf,0,1,40.5813,5906.25,41.872,7500.0,tp,4,22,15,13,7,11,17,10,20,19,16,21,23,9,12,2,5,8,6,14,3,18,1,0
986405edb,8,1,36.6453,3750.0,40.768,5531.25,tp,11,10,20,17,7,19,6,9,15,22,2,16,23,13,14,5,4,12,1,3,21,18,0,8
988e03248,10,1,37.2854,947.461,39.7293,10852.7,tp,4,21,18,0,8,2,12,3,23,20,22,5,14,11,9,6,16,10,17,7,1,15,19,13
996546525,23,1,45.9639,7235.16,52.0475,11283.4,tp,12,18,20,22,21,11,8,19,15,2,13,17,9,0,10,6,1,7,4,14,5,16,3,23
99f72cf18,11,1,35.5614,1808.79,36.6991,5684.77,tp,4,8,13,21,18,12,0,2,5,1,15,19,22,3,14,16,23,9,17,10,7,6,20,11
9d1eee84d,4,1,28.768,2343.75,30.624000000000002,4218.75,tp,11,17,20,6,15,14,22,9,13,21,16,4,2,7,19,23,10,0,1,8,3,18,12,5
a1048dac6,15,1,15.6533,93.75,18.9973,1125.0,tp,4,0,21,18,8,19,2,6,12,22,1,13,5,16,9,20,10,11,14,17,3,7,23,15
a1ef2a84f,21,1,47.7013,3281.25,48.7947,4125.0,tp,11,20,10,19,17,6,9,23,15,22,7,2,16,5,13,0,1,3,12,14,18,4,21,8
a461f82cd,5,1,26.6133,4781.25,28.9653,10406.2,tp,11,20,15,4,22,17,13,6,2,16,19,7,10,23,9,21,8,0,1,12,14,3,18,5
a4b2f4298,8,1,43.536,3750.0,47.6587,5531.25,tp,11,20,10,19,6,17,15,7,22,23,2,9,16,13,5,14,4,1,0,21,3,18,12,8
a5b66a68d,0,1,13.5093,5906.25,14.304,8250.0,tp,11,10,20,17,7,19,15,22,9,6,2,16,13,23,14,4,5,1,3,12,21,18,8,0
a5ceef07b,4,1,7.984,2343.75,9.84,4218.75,tp,11,7,10,15,17,20,19,22,6,5,9,2,16,23,14,1,13,3,12,0,8,21,18,4
a5f008080,6,1,18.3307,562.5,20.4747,4406.25,tp,4,13,21,20,22,18,15,9,8,12,0,19,2,23,17,5,1,11,7,10,14,16,3,6
a7ff51ac4,22,1,32.1173,10687.5,33.7227,13687.5,tp,18,2,4,21,12,0,8,1,13,6,14,19,15,9,16,3,17,5,23,20,10,11,7,22
ab5e71344,19,1,31.4827,281.25,33.0347,2812.5,tp,21,4,18,20,8,10,0,11,2,12,9,1,5,6,16,14,22,13,17,23,7,3,15,19
abbef468c,4,1,30.4853,2343.75,32.3413,4218.75,tp,22,19,11,5,10,17,12,16,2,20,15,6,13,9,23,4,7,0,8,18,3,1,21,14
abed3437e,0,1,16.544,5906.25,17.3387,8250.0,tp,11,10,7,15,16,20,22,17,2,19,6,13,5,9,23,3,1,4,12,8,14,21,0,18
ac7721796,6,1,55.5733,562.5,57.5947,3187.5,tp,4,13,8,12,21,5,15,19,22,18,2,1,0,23,16,14,3,9,17,7,20,10,11,6
aebf55c7c,22,1,13.2053,10687.5,14.8107,13687.5,tp,4,21,11,18,9,0,6,20,10,19,17,13,8,14,23,1,16,7,12,2,3,5,15,22
aedfcfe60,3,1,11.1627,1031.25,11.904000000000002,2812.5,tp,4,21,13,0,19,18,6,22,8,10,9,2,1,5,15,12,23,17,14,11,20,16,3,7
aef347a03,22,1,1.4347,10687.5,3.04,13687.5,tp,11,17,7,19,6,9,20,4,2,13,15,10,12,16,0,18,5,23,8,14,21,3,1,22
afa49cbeb,9,1,1.6213,843.75,5.184,5718.75,tp,22,19,10,11,15,7,13,6,2,5,16,23,20,17,4,12,0,8,1,3,21,18,9,14
b056e5bc2,6,1,2.9333,562.5,4.9547,3187.5,tp,13,12,20,22,15,8,21,2,18,9,4,1,7,19,0,14,16,17,23,3,11,10,5,6
b441cf212,23,4,51.9546,6459.96,59.8785,11627.9,tp,10,19,21,11,4,13,22,20,15,8,18,6,2,0,17,7,16,14,1,9,5,12,3,23
b4df5aef8,8,1,17.3067,3750.0,21.4293,5531.25,tp,11,10,20,17,7,19,6,15,9,22,2,23,16,13,5,14,12,4,3,1,21,0,18,8
b7c63f218,13,1,6.0533,93.75,6.6773,843.75,tp,11,0,17,6,10,20,3,12,22,23,5,21,18,9,8,2,16,19,7,14,4,1,15,13
b7e2ef23f,2,1,17.136,468.75,18.912,3000.0,tp,10,19,21,11,20,5,23,16,4,0,14,17,6,7,8,9,22,1,18,13,3,12,15,2
b7fcfb502,12,1,56.2827,562.5,59.4187,3281.25,tp,11,10,15,7,20,22,16,19,6,17,13,2,14,9,23,5,21,8,4,1,3,12,0,18
b89bd05a1,14,1,44.431999999999995,2812.5,45.3547,4406.25,tp,22,19,16,5,15,12,17,10,11,2,13,4,20,6,8,23,9,7,0,18,3,1,21,14
b8d1e4865,19,1,43.216,281.25,44.768,2812.5,tp,22,21,0,8,18,5,15,2,10,4,13,20,12,1,23,16,14,11,7,9,3,6,17,19
