recording_id,species_id,songtype_id,t_min,f_min,t_max,f_max,data_type,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23
200656f13,23,4,35.1086,6459.96,43.0324,11627.9,tp,18,0,21,13,8,2,4,19,9,12,22,14,5,1,16,6,20,15,17,10,11,7,3,23
20de9e491,15,1,54.464,93.75,57.808,1125.0,tp,21,4,9,18,8,19,0,20,12,22,2,6,17,23,16,13,10,11,1,14,5,3,7,15
226ce47d9,23,1,36.9371,7235.16,43.0208,11283.4,tp,21,4,8,18,13,2,12,14,1,16,6,19,15,22,0,11,10,20,7,5,3,9,17,23
22b46c334,8,1,12.7787,3750.0,16.9013,5531.25,tp,20,11,15,7,6,17,0,16,22,23,10,2,19,5,9,1,13,14,3,18,4,12,21,8
23363116f,23,1,8.3998,7235.16,14.4834,11283.4,tp,18,8,4,21,14,0,9,2,12,20,16,13,1,11,10,6,17,7,19,3,5,23,15,22
251737ef0,0,1,35.9307,5906.25,36.7253,8250.0,tp,20,21,17,11,4,22,6,15,19,2,13,8,10,16,14,7,23,9,5,18,1,12,3,0
25de8315e,1,1,52.5387,3843.75,53.4347,5625.0,tp,4,21,2,18,15,22,12,8,23,6,20,9,5,7,19,17,14,13,0,11,16,3,10,1
27b26fe5d,19,1,55.104,281.25,56.656000000000006,2812.5,tp,21,4,8,15,2,13,16,14,7,22,10,11,18,1,9,6,20,12,0,17,3,23,5,19
287bf77ec,2,1,12.1813,468.75,13.9573,3000.0,tp,21,4,8,10,11,13,6,18,22,15,14,19,1,23,7,0,20,16,12,3,5,17,9,2
287bf77ec,2,1,8.832,468.75,10.607999999999999,3000.0,tp,21,4,8,10,11,13,6,18,22,15,14,19,1,23,7,0,20,16,12,3,5,17,9,2
29b82a129,19,1,48.9333,281.25,50.4853,2812.5,tp,15,1,12,14,18,0,22,16,21,2,8,4,13,20,9,7,10,17,3,23,11,6,5,19
2bf32cf03,8,1,21.0347,3750.0,25.1573,5531.25,tp,20,6,19,11,10,15,7,17,23,14,16,21,9,4,22,13,2,5,1,18,0,8,3,12
2c2127b9e,5,1,9.808,4781.25,12.16,10406.2,tp,4,21,13,8,18,14,15,2,12,16,20,22,0,9,1,11,17,10,19,6,7,23,3,5
2cd09cfab,11,1,57.3939,1808.79,58.5317,5684.77,tp,21,4,8,18,2,12,13,0,19,14,1,23,22,3,9,15,5,16,7,17,20,10,11,6
2d09eb065,15,1,7.007999999999999,93.75,10.352,1125.0,tp,4,18,21,8,12,13,22,2,1,0,5,14,23,16,6,10,9,20,3,15,7,11,17,19
2dacf9479,21,1,48.688,3281.25,49.7813,4125.0,tp,20,11,7,6,0,9,23,15,16,17,22,5,2,10,19,1,12,13,3,18,14,4,21,8
2dc763e67,2,1,26.1493,468.75,27.9253,3000.0,tp,20,11,17,9,18,10,7,13,23,6,0,8,14,21,1,4,15,16,22,12,5,19,3,2
2df1f109b,13,1,8.0267,93.75,8.6507,843.75,tp,18,7,12,9,17,22,2,5,14,8,23,21,11,6,0,4,10,20,19,3,16,15,1,13
2e40b2294,0,1,56.7307,5906.25,58.0213,7500.0,tp,21,2,22,15,20,19,16,14,8,11,13,6,10,17,4,7,23,9,1,12,5,18,3,0
2f40810b2,16,4,45.9573,3093.75,47.792,4593.75,tp,20,8,21,2,19,4,11,17,22,6,10,15,14,18,23,7,9,5,12,13,0,16,3,1
3051fc9d0,15,1,38.0693,93.75,41.4133,1125.0,tp,21,4,8,18,14,0,1,19,16,12,2,9,23,13,10,3,7,22,20,5,17,11,6,15
321c09a90,20,1,56.1333,2343.75,59.5733,5718.75,tp,18,8,4,21,13,0,12,2,9,14,15,16,1,19,10,20,17,5,7,3,23,6,11,22
3346f84ee,11,1,36.0548,1808.79,37.1926,5684.77,tp,4,21,8,18,13,0,12,2,22,9,1,19,16,5,23,14,3,15,20,10,7,6,17,11
33d0f2685,16,4,37.936,3093.75,39.7707,4593.75,tp,4,21,8,13,18,12,9,0,22,2,1,6,19,10,5,23,15,14,20,17,11,3,16,7
35b60a4a0,13,1,14.0747,93.75,14.6987,843.75,tp,10,17,7,16,0,6,11,9,2,19,5,22,20,23,12,15,14,8,1,18,3,4,21,13
368be0579,3,1,55.232,1031.25,55.9733,2812.5,tp,4,21,8,18,13,2,22,0,12,15,10,23,6,14,16,1,9,20,5,11,19,17,3,7
373f470c4,11,1,5.7469,1808.79,6.8847,5684.77,tp,21,4,8,0,18,12,2,13,22,9,1,19,23,5,3,14,16,15,17,10,20,7,6,11
37b6d1db9,23,1,43.3981,7235.16,49.4817,11283.4,tp,14,6,7,2,1,0,16,17,8,18,21,13,12,9,11,19,10,20,22,15,4,3,5,23
3ca3a1b6a,21,1,21.3547,3281.25,22.448,4125.0,tp,20,11,7,6,0,15,17,9,16,10,5,2,23,22,19,12,1,13,3,14,18,4,8,21
3dc230571,21,1,19.9893,3281.25,21.0827,4125.0,tp,20,11,9,7,6,0,16,23,15,17,22,5,2,10,19,1,13,3,12,14,18,4,21,8
3ebc2aebe,15,1,27.024,93.75,30.368000000000002,1125.0,tp,21,2,20,22,19,17,15,4,6,14,9,11,10,8,23,16,13,12,7,18,5,3,0,1
3f48c15dc,10,1,39.0327,947.461,41.4766,10852.7,tp,0,18,1,14,12,13,21,2,19,15,8,4,3,16,23,7,9,22,20,17,5,11,6,10
3f5f4aa9a,12,1,23.584,562.5,26.72,3281.25,tp,21,20,19,11,6,17,15,16,10,8,4,22,2,7,13,14,1,5,9,18,3,0,23,12
3fa666880,22,1,55.5733,10687.5,57.1787,13687.5,tp,18,14,13,8,16,12,0,4,21,2,20,9,1,15,19,17,10,7,11,23,6,3,5,22
400b7210c,17,1,35.904,1312.5,42.3573,3937.5,tp,4,8,21,18,12,13,22,2,0,23,15,1,16,14,6,5,10,9,3,20,11,7,19,17
408314767,20,1,49.3653,1312.5,54.7467,6093.75,tp,4,21,18,5,12,22,2,8,15,1,13,14,0,23,10,19,16,6,3,9,7,11,17,20
41e6d9f63,16,4,0.9067,3093.75,2.7413,4593.75,tp,8,4,5,21,18,13,22,9,15,14,6,20,23,0,10,2,12,19,11,17,7,1,3,16
42ea7a091,18,1,34.9653,3187.5,35.6587,5062.5,tp,20,19,6,11,10,16,7,15,17,14,2,22,23,21,1,13,9,8,5,4,0,3,18,12
43b27b5ab,18,1,23.4987,3187.5,24.191999999999997,5062.5,tp,20,2,7,10,11,17,6,22,19,14,15,5,16,23,9,1,8,3,12,0,13,21,18,4
43d34d63c,2,1,9.9627,468.75,11.7387,3000.0,tp,21,4,8,18,0,22,19,13,9,12,23,6,16,17,1,20,14,10,5,3,11,7,2,15
447409a6b,0,1,25.872,5906.25,26.6667,8250.0,tp,20,11,2,6,19,22,17,7,15,16,21,10,13,5,23,14,9,1,4,8,3,12,18,0
459513f88,8,1,51.9413,3750.0,56.06399999999999,5531.25,tp,20,11,7,22,6,2,9,17,23,15,16,5,14,19,1,10,3,0,12,13,21,18,4,8
45eabd218,23,1,23.4464,7235.16,29.53,11283.4,tp,8,21,2,18,13,0,12,1,16,14,4,15,19,9,22,7,3,20,17,5,11,6,10,23
48fb5143f,20,1,24.4107,2343.75,27.8507,5718.75,tp,4,21,18,12,2,8,13,14,22,1,0,16,10,19,15,23,6,7,11,3,5,9,17,20
49b80ec61,16,4,24.2667,3093.75,26.1013,4593.75,tp,9,20,5,14,8,6,22,23,2,12,18,10,15,19,11,17,21,4,0,13,7,3,1,16
4afa51495,10,1,49.4991,947.461,51.943000000000005,10852.7,tp,18,13,21,0,12,4,14,2,19,8,1,15,9,16,17,3,7,20,6,5,23,11,22,10
4b4c2901c,20,1,46.5493,1312.5,51.9307,6093.75,tp,21,4,15,8,2,18,1,5,12,16,13,14,22,0,3,19,7,23,10,6,17,11,9,20
4bc00de61,23,1,23.1097,7235.16,29.1933,11283.4,tp,2,1,16,18,14,13,0,12,8,21,15,22,19,20,4,9,7,17,3,10,11,6,5,23
4c845907b,12,1,40.368,562.5,43.504,3281.25,tp,20,21,19,11,6,10,16,7,17,15,14,22,8,2,1,13,4,23,5,9,3,0,18,12
4df50c66e,17,1,4.4853,1312.5,10.9387,3937.5,tp,4,21,8,13,18,12,0,14,22,15,10,2,19,23,1,9,6,11,20,5,7,3,17,16
4e464ff6b,6,1,48.6613,562.5,50.8053,4406.25,tp,12,1,14,18,0,21,22,2,4,8,3,16,13,15,9,23,7,17,5,20,10,11,19,6
4e90ab2fb,4,1,53.0027,2343.75,54.8587,4218.75,tp,20,11,7,6,2,22,9,15,17,5,23,19,16,14,10,1,12,0,3,13,18,21,4,8
4ef096b89,23,4,12.4981,6459.96,20.4219,11627.9,tp,6,7,2,10,16,11,17,8,22,15,13,21,20,19,14,1,4,5,0,9,18,12,3,23
4fae9a4ea,13,1,28.7147,93.75,29.3387,843.75,tp,10,7,17,9,2,6,11,19,22,5,20,0,12,23,16,15,14,18,1,8,3,21,4,13
50f616a04,0,1,45.0453,5906.25,45.84,8250.0,tp,20,11,6,2,21,17,22,13,19,16,15,7,14,5,23,10,9,4,1,12,3,8,18,0
51319c540,10,1,5.0213,947.461,7.4652,10852.7,tp,0,9,1,18,14,12,3,6,19,15,13,21,20,7,2,16,23,17,5,4,8,22,11,10
5281fc845,16,4,7.6213,3093.75,9.456,4593.75,tp,8,4,21,18,22,9,14,20,6,23,5,2,10,13,19,12,15,0,11,17,7,1,3,16
53e4f09ab,8,1,19.8507,3750.0,23.9733,5531.25,tp,20,6,19,11,14,15,16,10,17,7,21,23,4,22,13,9,1,2,5,0,18,8,3,12
5407d8c89,8,1,23.9307,3750.0,28.0533,5531.25,tp,20,11,2,6,7,16,22,5,17,19,13,15,23,14,9,10,1,3,21,12,4,18,0,8
55648ef63,14,1,53.8773,2812.5,54.8,4406.25,tp,0,12,5,2,22,4,13,16,8,19,18,10,1,15,9,17,20,6,23,3,21,11,7,14
560ccf19c,0,1,15.392000000000001,5906.25,16.1867,8250.0,tp,20,11,6,17,19,2,15,16,7,22,10,23,5,14,13,9,21,1,8,4,3,18,12,0
5635d4cbe,21,1,24.112,3281.25,25.2053,4125.0,tp,20,11,6,0,17,15,10,16,12,22,2,5,19,23,7,13,9,18,1,3,4,8,21,14
5723a520c,12,1,10.1973,562.5,13.3333,3281.25,tp,21,19,15,14,16,20,8,4,10,13,2,7,17,11,1,6,23,9,0,22,5,18,3,12
57ff372f3,0,1,33.5467,5906.25,34.3413,8250.0,tp,20,21,6,17,11,19,22,15,14,2,23,10,4,8,7,9,5,13,18,12,16,0,3,1
5857d6f6d,1,1,17.2907,3843.75,18.1867,5625.0,tp,20,4,2,17,19,21,8,22,15,6,11,18,10,23,9,13,7,14,0,12,5,16,3,1
59a9eb657,23,4,48.4484,6459.96,56.3722,11627.9,tp,6,1,22,7,2,17,16,0,14,18,10,5,11,13,12,9,8,21,19,15,20,3,4,23
5ac6b1e85,6,1,50.0053,562.5,52.1493,4406.25,tp,21,8,2,4,14,18,15,16,12,13,19,17,10,22,9,20,7,0,1,11,3,5,23,6
5bfe1dec6,17,1,32.0747,1312.5,38.528,3937.5,tp,4,21,8,18,13,12,1,22,2,5,23,0,16,10,14,19,6,11,15,3,20,7,9,17
5cd1a3c29,12,1,42.7787,562.5,45.9147,3281.25,tp,21,14,19,4,10,6,20,16,15,11,7,8,17,23,13,22,1,9,5,2,18,0,3,12
5d61b5cce,8,1,45.2267,3750.0,49.3493,5531.25,tp,20,11,7,6,9,15,23,16,0,17,22,5,2,10,19,1,12,13,3,18,14,4,21,8
5f8eecc9e,23,4,51.0084,6459.96,58.9322,11627.9,tp,6,10,8,2,16,7,21,19,11,22,15,13,4,14,1,20,5,17,12,3,18,0,9,23
606f1e495,5,1,12.6613,4781.25,15.0133,10406.2,tp,0,1,14,12,18,13,15,21,16,9,2,4,8,7,22,20,3,23,19,17,11,6,5,10
6093f0100,15,1,2.2453,93.75,5.5893,1125.0,tp,21,8,4,20,19,10,6,11,17,16,14,2,22,18,7,9,1,13,0,23,5,15,12,3
60b260508,21,1,53.6053,3281.25,54.6987,4125.0,tp,20,11,0,7,6,15,9,17,16,5,23,22,10,2,19,12,1,13,3,18,14,4,8,21
617d4dbbd,12,1,0.672,562.5,3.8080000000000003,3281.25,tp,20,19,17,11,10,21,6,15,2,8,16,22,7,13,14,4,23,9,1,5,0,18,3,12
619a7af56,15,1,49.7813,93.75,53.1253,1125.0,tp,21,4,8,9,1,19,0,18,2,16,10,23,14,22,12,20,5,13,17,3,11,7,6,15
621dc03b6,3,1,17.7333,1031.25,18.4747,2812.5,tp,21,10,20,11,6,7,4,8,14,19,17,15,16,23,1,22,13,0,9,5,18,3,2,12
6346c01fa,18,1,15.0507,3187.5,15.744000000000002,5062.5,tp,20,2,11,19,6,17,7,10,16,22,15,21,14,5,13,23,8,1,9,4,3,12,0,18
697f7210b,8,1,2.9653,3750.0,7.087999999999999,5531.25,tp,20,11,7,6,17,2,10,15,23,19,22,5,16,9,14,1,0,13,3,8,18,12,21,4
69aacafc4,20,1,39.824,2343.75,43.263999999999996,5718.75,tp,4,21,18,22,8,13,15,2,10,0,16,1,12,6,19,14,23,11,5,9,17,7,3,20
6a0ac2d09,23,1,15.1568,7235.16,21.2405,11283.4,tp,2,13,8,18,21,12,14,16,17,10,22,9,4,15,20,11,1,19,0,6,7,3,5,23
6c4ce1cf2,3,1,11.4773,1031.25,12.2187,2812.5,tp,20,10,19,11,6,21,17,16,15,8,22,7,14,1,13,23,2,4,9,5,0,3,18,12
6c660a505,19,1,51.7707,281.25,53.3227,2812.5,tp,12,21,1,4,18,13,9,22,8,0,2,14,16,3,15,23,5,17,10,20,7,6,11,19
6eb03e9ca,7,1,9.7973,4687.5,12.9387,11437.5,tp,4,21,8,18,13,12,0,9,2,22,5,1,19,23,14,15,3,16,10,6,17,20,7,11
706e6f1e8,12,1,53.0187,562.5,56.1547,3281.25,tp,16,21,20,6,11,7,15,19,17,4,10,1,14,8,13,22,2,0,9,18,3,5,12,23
70c289aa5,20,1,31.1307,2343.75,34.5707,5718.75,tp,4,21,13,8,18,12,2,0,1,22,15,16,14,6,19,5,9,23,3,10,11,17,7,20
710177a21,15,1,50.2133,93.75,53.5573,1125.0,tp,21,8,20,17,19,10,11,2,6,16,14,7,4,22,9,23,18,0,5,1,3,15,12,13
71db64300,23,1,19.3074,7235.16,25.391,11283.4,tp,6,2,17,1,0,16,18,8,13,12,7,21,14,9,11,10,19,15,5,20,4,22,3,23
7277aa5a8,17,4,55.5307,1406.25,58.1387,3937.5,tp,8,21,4,18,13,12,22,2,1,19,0,5,14,23,15,10,16,6,3,20,11,7,9,17
728459067,10,1,4.2144,947.461,6.6583,10852.7,tp,4,21,8,13,18,12,0,2,22,14,9,1,19,5,15,23,3,10,7,20,6,16,17,11
737d85472,23,4,29.3152,6459.96,37.239000000000004,11627.9,tp,18,21,8,0,13,2,12,4,9,22,6,19,17,20,15,10,16,1,5,14,11,3,7,23
7448edc55,1,1,20.16,3843.75,21.055999999999997,5625.0,tp,20,11,6,17,19,15,22,21,10,16,2,7,23,13,4,8,14,9,1,5,18,3,12,0
7478fd629,18,1,37.936,3187.5,38.6293,5062.5,tp,20,2,11,19,6,7,16,22,17,10,15,14,5,21,23,13,1,9,3,8,4,12,0,18
750e35881,4,1,51.056000000000004,2343.75,52.912,4218.75,tp,20,10,2,11,7,6,17,15,22,19,16,5,23,9,1,14,12,0,8,13,3,21,18,4
755d6c7eb,17,4,14.4427,1406.25,17.0507,3937.5,tp,8,4,21,18,13,10,22,16,1,11,14,19,0,12,6,23,15,7,20,5,2,3,9,17
76b4b3f7f,9,1,55.44,843.75,59.0027,5718.75,tp,8,21,4,16,1,2,18,13,12,7,22,14,19,15,10,5,0,23,11,3,6,20,9,17
784eb5d7f,21,1,55.8987,3281.25,56.992,4125.0,tp,20,11,10,6,7,17,15,2,19,5,16,22,23,0,9,1,13,14,3,8,18,12,4,21
7a5789516,5,1,9.8667,4781.25,12.2187,10406.2,tp,13,14,2,16,20,15,1,0,12,7,18,4,21,17,8,22,9,19,11,10,3,6,23,5
7a9d46229,5,1,52.7627,4781.25,55.1147,10406.2,tp,17,6,14,21,4,16,7,11,20,13,15,2,1,9,23,10,19,8,0,18,3,5,12,22
7ad715d6d,19,1,41.552,281.25,43.104,2812.5,tp,12,0,2,18,1,14,21,16,13,8,4,15,9,22,3,17,20,7,10,23,5,6,11,19
7b4ee85a5,1,1,37.4613,3843.75,38.3573,5625.0,tp,2,8,19,21,15,22,4,20,14,23,13,18,6,9,17,12,0,5,7,11,10,16,3,1
7dec0f472,10,1,52.4365,947.461,54.8804,10852.7,tp,18,12,21,13,0,4,9,2,1,14,8,15,6,19,16,3,5,20,17,7,22,11,23,10
7e370f1f3,14,1,46.06399999999999,2531.25,46.6507,5531.25,tp,21,18,4,8,1,0,14,19,16,12,2,20,9,10,22,23,3,7,13,11,17,5,6,15
7f5f71e31,6,1,22.5013,562.5,24.5227,3187.5,tp,2,0,14,8,1,12,21,16,18,15,13,4,19,17,7,22,10,9,20,3,11,5,23,6
804fa03e1,15,1,53.7013,93.75,57.0453,1125.0,tp,8,10,20,19,4,22,2,21,16,11,17,0,1,6,12,18,23,13,7,5,9,14,3,15
807efd6bb,3,1,52.4427,1031.25,53.184,2812.5,tp,21,8,4,19,2,22,10,18,13,15,6,11,5,12,0,7,23,14,17,20,16,1,3,9
84d2746ce,9,1,56.1813,1125.0,58.9867,5250.0,tp,8,21,4,2,20,22,10,19,16,6,11,18,0,14,17,23,12,15,1,9,7,5,13,3
851c98ea8,18,1,52.8587,3187.5,53.552,5062.5,tp,20,11,19,6,17,10,7,15,16,2,14,22,21,23,1,8,9,13,5,4,3,0,18,12
8531f27ff,7,1,54.912,4687.5,58.0533,11437.5,tp,21,4,8,13,18,19,2,22,0,9,12,20,14,16,6,15,1,17,10,11,5,7,3,23
86c44dd51,0,1,30.5653,5906.25,31.36,8250.0,tp,20,2,11,6,19,16,5,22,7,15,17,13,21,23,14,9,10,1,4,3,12,8,18,0
87db70dff,10,1,39.4507,947.461,41.8946,10852.7,tp,18,1,13,12,0,9,15,14,19,21,2,20,4,16,17,6,8,22,7,23,11,3,5,10
87e518677,7,1,41.4933,4687.5,44.6347,11437.5,tp,4,21,8,13,18,19,2,0,22,9,12,1,16,20,17,10,6,23,5,15,11,14,3,7
88186ba66,14,1,18.4373,2531.25,19.024,5531.25,tp,8,4,22,13,15,19,20,16,12,21,2,0,18,17,10,1,11,23,7,9,5,6,3,14
8ad1a246f,13,1,27.1307,93.75,27.7547,843.75,tp,4,21,22,2,8,18,19,6,20,23,9,5,12,17,14,0,15,11,7,10,3,16,13,1
8b237e9eb,3,1,20.0747,1031.25,20.816,2812.5,tp,4,8,21,18,9,5,14,22,23,6,0,20,2,13,12,15,10,19,17,11,7,3,1,16
8c44ed2cf,10,1,56.6915,947.461,59.1354,10852.7,tp,0,18,13,21,9,12,4,19,2,1,15,8,6,3,23,14,16,20,17,5,22,7,11,10
8eb0e591c,10,1,42.4635,947.461,44.9074,10852.7,tp,18,0,21,13,4,12,14,2,8,1,15,16,19,22,9,6,7,3,17,5,23,11,20,10
8ec8b0275,11,1,1.2829,1808.79,2.4207,5684.77,tp,21,4,8,0,18,2,13,12,1,19,9,22,14,16,3,5,23,15,20,17,7,10,6,11
8f3d579c8,17,1,4.496,1312.5,10.9493,3937.5,tp,8,4,21,13,22,18,12,2,1,5,19,0,23,10,14,6,20,16,11,9,3,7,15,17
8f942c9f5,6,1,20.2773,562.5,22.4213,4406.25,tp,21,2,12,22,8,4,0,9,14,18,15,13,1,16,23,19,17,3,10,20,5,7,11,6
908290ae2,21,1,11.6533,3281.25,12.7467,4125.0,tp,20,11,17,10,6,15,22,2,7,19,12,23,9,5,0,8,14,18,16,13,3,21,4,1
90a1eac6d,21,1,11.488,3281.25,12.5813,4125.0,tp,20,11,7,0,6,15,9,17,16,23,22,2,5,10,19,1,12,3,14,18,13,4,21,8
935e4c9b0,12,1,49.8667,562.5,53.0027,3281.25,tp,20,16,19,7,6,11,10,15,17,1,14,21,23,22,9,13,2,8,4,5,0,3,18,12
9367e95cc,15,1,25.3227,93.75,28.6667,1125.0,tp,8,20,21,19,4,18,0,10,9,17,11,6,22,16,2,12,23,1,14,7,13,5,3,15
958db1ebe,19,1,28.0213,281.25,29.5733,2812.5,tp,4,21,8,18,12,0,9,2,22,5,1,23,13,14,19,3,6,20,17,16,10,11,7,15
960572cd4,7,1,5.9413,4687.5,9.0827,11437.5,tp,21,4,18,0,12,8,9,19,13,2,1,23,5,22,14,16,20,3,17,6,11,7,15,10
9a76cab9c,17,1,13.7813,1312.5,20.2347,3937.5,tp,8,11,21,4,1,7,22,10,13,18,14,6,12,16,2,5,19,23,0,15,20,3,9,17
9b92a698e,9,1,42.0693,843.75,45.632,5718.75,tp,8,21,4,16,2,7,10,1,18,15,22,13,11,14,19,12,5,6,0,23,3,20,17,9
9d6de44f0,7,1,1.1787,4687.5,4.32,11437.5,tp,4,21,18,8,0,9,22,12,2,5,19,13,23,1,6,14,10,20,17,3,11,16,7,15
9f8fcb625,23,1,52.7673,7235.16,58.851000000000006,11283.4,tp,4,21,8,18,13,2,12,0,1,19,14,9,16,22,15,5,3,17,20,7,10,6,23,11
a3d1e4f37,16,4,14.0107,3093.75,15.8453,4593.75,tp,4,8,9,21,18,22,6,2,23,20,14,12,5,15,13,19,17,0,10,11,7,3,1,16
a6b4dda07,21,1,1.7867,3281.25,2.88,4125.0,tp,20,11,17,10,6,15,0,22,2,19,7,23,16,12,5,9,8,1,18,13,3,14,21,4
a90c80393,18,1,26.2773,3187.5,26.9707,5062.5,tp,20,11,10,7,2,6,19,17,16,22,15,5,1,23,14,8,9,21,13,3,0,12,4,18
aacebff62,9,1,25.8933,843.75,29.456,5718.75,tp,8,4,21,13,2,22,18,15,10,16,19,12,0,1,6,11,20,5,23,7,17,14,3,9
ab900ff48,6,1,40.32,562.5,42.464,4406.25,tp,21,2,8,14,4,22,16,12,18,19,15,13,10,1,7,0,23,20,5,3,9,11,17,6
ac3da0b30,18,1,16.4213,3187.5,17.1147,5062.5,tp,20,11,10,6,17,8,19,21,7,23,4,13,16,22,14,15,1,9,5,0,18,3,12,2
ae521f781,7,1,39.888000000000005,4687.5,43.0293,11437.5,tp,4,18,9,21,0,8,2,12,5,22,13,23,19,1,6,14,10,20,17,3,16,11,7,15
aefd0f061,3,1,11.2373,1031.25,11.9787,2812.5,tp,16,20,6,21,15,19,7,14,11,10,17,1,22,2,23,13,8,9,4,5,3,0,18,12
af1d7ef13,21,1,50.8533,3281.25,51.9467,4125.0,tp,20,11,6,7,0,17,15,10,9,2,5,23,16,22,19,1,12,13,3,14,18,4,8,21
b01abd3b2,9,1,32.9173,843.75,36.48,5718.75,tp,4,21,8,13,18,12,22,0,10,2,19,1,6,14,11,20,16,15,23,5,7,9,3,17
b45319264,12,1,25.28,562.5,28.416,3281.25,tp,20,19,21,6,10,14,11,7,16,15,17,23,22,1,4,8,13,9,2,0,5,18,3,12
b55d2f7b4,23,1,48.3265,7235.16,54.4102,11283.4,tp,21,4,8,18,13,0,12,2,9,22,19,1,5,16,15,14,23,17,3,20,10,7,6,11
b65e327ee,11,1,22.146,1808.79,23.2838,5684.77,tp,21,4,8,2,18,0,12,13,1,19,9,22,14,16,15,23,3,5,17,7,20,10,6,11
b6ddaa9b4,4,1,11.84,2343.75,13.696,4218.75,tp,20,11,22,7,6,2,15,23,9,16,17,5,19,14,12,1,10,3,0,13,18,21,8,4
